Cl_vs_Q2_abscissa,Cl_vs_Q2_spline,Cl_vs_Q2_regression,Cl_vs_Q3_abscissa,Cl_vs_Q3_spline,Cl_vs_Q3_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Cl_vs_V3_abscissa,Cl_vs_V3_spline,Cl_vs_V3_regression,Q2_vs_Cl_abscissa,Q2_vs_Cl_spline,Q2_vs_Cl_regression,Q2_vs_Q3_abscissa,Q2_vs_Q3_spline,Q2_vs_Q3_regression,Q2_vs_V1_abscissa,Q2_vs_V1_spline,Q2_vs_V1_regression,Q2_vs_V2_abscissa,Q2_vs_V2_spline,Q2_vs_V2_regression,Q2_vs_V3_abscissa,Q2_vs_V3_spline,Q2_vs_V3_regression,Q3_vs_Cl_abscissa,Q3_vs_Cl_spline,Q3_vs_Cl_regression,Q3_vs_Q2_abscissa,Q3_vs_Q2_spline,Q3_vs_Q2_regression,Q3_vs_V1_abscissa,Q3_vs_V1_spline,Q3_vs_V1_regression,Q3_vs_V2_abscissa,Q3_vs_V2_spline,Q3_vs_V2_regression,Q3_vs_V3_abscissa,Q3_vs_V3_spline,Q3_vs_V3_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q2_abscissa,V1_vs_Q2_spline,V1_vs_Q2_regression,V1_vs_Q3_abscissa,V1_vs_Q3_spline,V1_vs_Q3_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V1_vs_V3_abscissa,V1_vs_V3_spline,V1_vs_V3_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q2_abscissa,V2_vs_Q2_spline,V2_vs_Q2_regression,V2_vs_Q3_abscissa,V2_vs_Q3_spline,V2_vs_Q3_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression,V2_vs_V3_abscissa,V2_vs_V3_spline,V2_vs_V3_regression,V3_vs_Cl_abscissa,V3_vs_Cl_spline,V3_vs_Cl_regression,V3_vs_Q2_abscissa,V3_vs_Q2_spline,V3_vs_Q2_regression,V3_vs_Q3_abscissa,V3_vs_Q3_spline,V3_vs_Q3_regression,V3_vs_V1_abscissa,V3_vs_V1_spline,V3_vs_V1_regression,V3_vs_V2_abscissa,V3_vs_V2_spline,V3_vs_V2_regression
-1.86043,0.0985501,0.0333766,-9.19305e-08,-0.0241125,-0.0241125,-0.630082,-0.0411205,0.0407174,-1.65205,-0.072236,-0.0892073,-9.06149e-08,0.00815099,0.00815099,-0.390163,0.386174,0.0083507,-9.19305e-08,-0.0105157,-0.0105157,-0.630082,0.123958,0.0125187,-1.65205,0.217442,-0.249162,-9.06149e-08,0.012269,0.012269,-0.390163,-9.65115e-09,-1.38617e-08,-1.86043,-1.64926e-08,-4.88165e-09,-0.630082,-2.50552e-08,-1.17379e-08,-1.65205,-1.23095e-09,-8.95715e-09,-9.06149e-08,-5.82543e-09,-5.82543e-09,-0.390163,0.0943228,0.0399241,-1.86043,0.113234,0.0345286,-9.19305e-08,-0.00901634,-0.00901634,-1.65205,0.0585337,-0.0961577,-9.06149e-08,-0.0404424,-0.0404424,-0.390163,-0.118078,-0.243867,-1.86043,0.169521,-0.173104,-9.19305e-08,-0.0179758,-0.0179758,-0.630082,-0.0923116,-0.285367,-9.06149e-08,-0.0455398,-0.0455398,-0.390163,4.75279e-09,4.83921e-09,-1.86043,5.02562e-09,9.35084e-09,-9.19305e-08,7.04883e-09,7.04883e-09,-0.630082,-5.75015e-09,-4.34143e-09,-1.65205,-4.34288e-09,2.14304e-09
-1.80763,0.0867346,0.0325385,-8.9162e-08,-0.0231456,-0.0231456,-0.613519,-0.0652353,0.0397873,-1.61238,-0.0685493,-0.0869259,-8.82322e-08,0.00807074,0.00807074,-0.380511,0.356539,0.00643915,-8.9162e-08,-0.0124914,-0.0124914,-0.613519,0.0859672,0.0103751,-1.61238,0.169497,-0.244819,-8.82322e-08,0.0102061,0.0102061,-0.380511,-1.11006e-08,-1.37358e-08,-1.80763,-1.59664e-08,-4.99445e-09,-0.613519,-2.37496e-08,-1.16591e-08,-1.61238,-3.27794e-09,-8.95108e-09,-8.82322e-08,-5.89777e-09,-5.89777e-09,-0.380511,0.041284,0.0391152,-1.80763,0.106862,0.0337112,-8.9162e-08,-0.00848987,-0.00848987,-1.61238,0.0536495,-0.0936629,-8.82322e-08,-0.0392562,-0.0392562,-0.380511,-0.212266,-0.238265,-1.80763,0.161753,-0.168428,-8.9162e-08,-0.0178614,-0.0178614,-0.613519,-0.162013,-0.278323,-8.82322e-08,-0.0447615,-0.0447615,-0.380511,3.11595e-09,4.82599e-09,-1.80763,4.64945e-09,9.20184e-09,-8.9162e-08,6.95732e-09,6.95732e-09,-0.613519,-6.18559e-09,-4.11674e-09,-1.61238,-3.18726e-09,2.19525e-09
-1.75483,0.0745563,0.0317004,-8.63934e-08,-0.0221786,-0.0221786,-0.596955,-0.0893501,0.0388572,-1.5727,-0.0705467,-0.0846445,-8.58494e-08,0.00799049,0.00799049,-0.37086,0.318544,0.0045276,-8.63934e-08,-0.014467,-0.014467,-0.596955,0.047976,0.00823153,-1.5727,0.111131,-0.240476,-8.58494e-08,0.00814326,0.00814326,-0.37086,-1.26825e-08,-1.36098e-08,-1.75483,-1.52562e-08,-5.10725e-09,-0.596955,-2.24439e-08,-1.15802e-08,-1.5727,-4.92261e-09,-8.94502e-09,-8.58494e-08,-5.9701e-09,-5.9701e-09,-0.37086,-0.00819839,0.0383063,-1.75483,0.100055,0.0328939,-8.63934e-08,-0.00796341,-0.00796341,-1.5727,0.0432961,-0.0911682,-8.58494e-08,-0.03807,-0.03807,-0.37086,-0.308424,-0.232663,-1.75483,0.150445,-0.163752,-8.63934e-08,-0.0177471,-0.0177471,-0.596955,-0.231715,-0.27128,-8.58494e-08,-0.0439833,-0.0439833,-0.37086,1.4761e-09,4.81277e-09,-1.75483,4.36668e-09,9.05285e-09,-8.63934e-08,6.86581e-09,6.86581e-09,-0.596955,-6.62104e-09,-3.89205e-09,-1.5727,-2.49571e-09,2.24746e-09
-1.70203,0.0618203,0.0308623,-8.36248e-08,-0.0212117,-0.0212117,-0.580391,-0.113465,0.0379271,-1.53303,-0.0726583,-0.0823631,-8.34667e-08,0.00791025,0.00791025,-0.361208,0.277582,0.00261605,-8.36248e-08,-0.0164427,-0.0164427,-0.580391,0.00998482,0.00608795,-1.53303,0.0526684,-0.236132,-8.34667e-08,0.00608037,0.00608037,-0.361208,-1.426e-08,-1.34839e-08,-1.70203,-1.41461e-08,-5.22005e-09,-0.580391,-2.11382e-08,-1.15014e-08,-1.53303,-6.55406e-09,-8.93896e-09,-8.34667e-08,-6.04244e-09,-6.04244e-09,-0.361208,-0.0551357,0.0374974,-1.70203,0.0921637,0.0320765,-8.36248e-08,-0.00743694,-0.00743694,-1.53303,0.0328329,-0.0886734,-8.34667e-08,-0.0368837,-0.0368837,-0.361208,-0.402253,-0.227061,-1.70203,0.130672,-0.159077,-8.36248e-08,-0.0176328,-0.0176328,-0.580391,-0.301416,-0.264236,-8.34667e-08,-0.043205,-0.043205,-0.361208,-1.09075e-10,4.79955e-09,-1.70203,4.31172e-09,8.90385e-09,-8.36248e-08,6.7743e-09,6.7743e-09,-0.580391,-7.05648e-09,-3.66736e-09,-1.53303,-1.81548e-09,2.29968e-09
-1.64923,0.048807,0.0300241,-8.08563e-08,-0.0202447,-0.0202447,-0.563827,-0.135528,0.036997,-1.49335,-0.07477,-0.0800817,-8.1084e-08,0.00783,0.00783,-0.351556,0.233623,0.000704494,-8.08563e-08,-0.0184183,-0.0184183,-0.563827,-0.0237362,0.00394437,-1.49335,-0.00579414,-0.231789,-8.1084e-08,0.00401748,0.00401748,-0.351556,-1.57383e-08,-1.3358e-08,-1.64923,-1.26587e-08,-5.33285e-09,-0.563827,-1.98162e-08,-1.14226e-08,-1.49335,-8.18551e-09,-8.93289e-09,-8.1084e-08,-6.11478e-09,-6.11478e-09,-0.351556,-0.0971419,0.0366885,-1.64923,0.0830984,0.0312591,-8.08563e-08,-0.00691047,-0.00691047,-1.49335,0.0223697,-0.0861787,-8.1084e-08,-0.0356975,-0.0356975,-0.351556,-0.488158,-0.22146,-1.64923,0.102079,-0.154401,-8.08563e-08,-0.0175184,-0.0175184,-0.563827,-0.365768,-0.257193,-8.1084e-08,-0.0424268,-0.0424268,-0.351556,-1.53646e-09,4.78633e-09,-1.64923,4.49866e-09,8.75485e-09,-8.08563e-08,6.68279e-09,6.68279e-09,-0.563827,-7.5668e-09,-3.44268e-09,-1.49335,-1.13525e-09,2.35189e-09
-1.59643,0.03583,0.029186,-7.80877e-08,-0.0192778,-0.0192778,-0.547264,-0.1265,0.0360669,-1.45368,-0.0768817,-0.0778003,-7.87013e-08,0.00774975,0.00774975,-0.341905,0.187317,-0.00120706,-7.80877e-08,-0.020394,-0.020394,-0.547264,0.00623015,0.00180079,-1.45368,-0.0642567,-0.227446,-7.87013e-08,0.00195459,0.00195459,-0.341905,-1.70316e-08,-1.32321e-08,-1.59643,-1.10351e-08,-5.44565e-09,-0.547264,-1.82762e-08,-1.13438e-08,-1.45368,-9.81696e-09,-8.92683e-09,-7.87013e-08,-6.18711e-09,-6.18711e-09,-0.341905,-0.132612,0.0358796,-1.59643,0.0735259,0.0304417,-7.80877e-08,-0.00638401,-0.00638401,-1.45368,0.0119065,-0.0836839,-7.87013e-08,-0.0345113,-0.0345113,-0.341905,-0.561543,-0.215858,-1.59643,0.069839,-0.149725,-7.80877e-08,-0.0174041,-0.0174041,-0.547264,-0.348803,-0.25015,-7.87013e-08,-0.0416485,-0.0416485,-0.341905,-2.72405e-09,4.77311e-09,-1.59643,4.78782e-09,8.60585e-09,-7.80877e-08,6.59128e-09,6.59128e-09,-0.547264,-9.13832e-09,-3.21799e-09,-1.45368,-4.55027e-10,2.4041e-09
-1.54363,0.0232841,0.0283479,-7.53191e-08,-0.0183108,-0.0183108,-0.5307,-0.114867,0.0351368,-1.414,-0.0804047,-0.0755189,-7.63186e-08,0.0076695,0.0076695,-0.332253,0.140086,-0.00311861,-7.53191e-08,-0.0223696,-0.0223696,-0.5307,0.0387416,-0.000342798,-1.414,-0.120711,-0.223103,-7.63186e-08,-0.000108296,-0.000108296,-0.332253,-1.80637e-08,-1.31062e-08,-1.54363,-9.26125e-09,-5.55845e-09,-0.5307,-1.6797e-08,-1.12649e-08,-1.414,-1.11411e-08,-8.92077e-09,-7.63186e-08,-6.25945e-09,-6.25945e-09,-0.332253,-0.160814,0.0350707,-1.54363,0.0631571,0.0296243,-7.53191e-08,-0.00585754,-0.00585754,-1.414,9.3543e-05,-0.0811892,-7.63186e-08,-0.0333251,-0.0333251,-0.332253,-0.618917,-0.210256,-1.54363,0.0322674,-0.145049,-7.53191e-08,-0.0172898,-0.0172898,-0.5307,-0.324355,-0.243106,-7.63186e-08,-0.0408703,-0.0408703,-0.332253,-3.61322e-09,4.7599e-09,-1.54363,5.23206e-09,8.45685e-09,-7.53191e-08,6.49978e-09,6.49978e-09,-0.5307,-1.05974e-08,-2.9933e-09,-1.414,2.94594e-11,2.45631e-09
-1.49083,0.0116973,0.0275098,-7.25506e-08,-0.0173439,-0.0173439,-0.514136,-0.103235,0.0342068,-1.37433,-0.084335,-0.0732375,-7.39359e-08,0.00758926,0.00758926,-0.322601,0.092841,-0.00503016,-7.25506e-08,-0.0243453,-0.0243453,-0.514136,0.071253,-0.00248638,-1.37433,-0.174869,-0.21876,-7.39359e-08,-0.00217118,-0.00217118,-0.322601,-1.87912e-08,-1.29803e-08,-1.49083,-7.47674e-09,-5.67125e-09,-0.514136,-1.53178e-08,-1.11861e-08,-1.37433,-1.22992e-08,-8.91471e-09,-7.39359e-08,-6.33179e-09,-6.33179e-09,-0.322601,-0.181412,0.0342618,-1.49083,0.0521676,0.0288069,-7.25506e-08,-0.00533108,-0.00533108,-1.37433,-0.0121058,-0.0786944,-7.39359e-08,-0.0321389,-0.0321389,-0.322601,-0.658358,-0.204654,-1.49083,-0.00880399,-0.140373,-7.25506e-08,-0.0171755,-0.0171755,-0.514136,-0.299907,-0.236063,-7.39359e-08,-0.040092,-0.040092,-0.322601,-4.17224e-09,4.74668e-09,-1.49083,5.78807e-09,8.30785e-09,-7.25506e-08,6.40827e-09,6.40827e-09,-0.514136,-1.20565e-08,-2.76861e-09,-1.37433,4.2741e-10,2.50853e-09
-1.43803,0.000595378,0.0266717,-6.9782e-08,-0.0163769,-0.0163769,-0.497572,-0.0895575,0.0332767,-1.33466,-0.0882832,-0.070956,-7.15532e-08,0.00750901,0.00750901,-0.31295,0.0470624,-0.00694172,-6.9782e-08,-0.0263209,-0.0263209,-0.497572,0.103737,-0.00462996,-1.33466,-0.224781,-0.214417,-7.15532e-08,-0.00423407,-0.00423407,-0.31295,-1.9014e-08,-1.28543e-08,-1.43803,-5.72178e-09,-5.78405e-09,-0.497572,-1.39439e-08,-1.11073e-08,-1.33466,-1.32629e-08,-8.90864e-09,-7.15532e-08,-6.40412e-09,-6.40412e-09,-0.31295,-0.190296,0.0334529,-1.43803,0.0409887,0.0279895,-6.9782e-08,-0.00480461,-0.00480461,-1.33466,-0.0243147,-0.0761997,-7.15532e-08,-0.0309527,-0.0309527,-0.31295,-0.668672,-0.199052,-1.43803,-0.0507405,-0.135698,-6.9782e-08,-0.0170611,-0.0170611,-0.497572,-0.269097,-0.229019,-7.15532e-08,-0.0393138,-0.0393138,-0.31295,-4.20203e-09,4.73346e-09,-1.43803,6.37539e-09,8.15886e-09,-6.9782e-08,6.31676e-09,6.31676e-09,-0.497572,-1.32812e-08,-2.54393e-09,-1.33466,7.48933e-10,2.56074e-09
-1.38523,-0.00900277,0.0258335,-6.70135e-08,-0.0154099,-0.0154099,-0.481009,-0.0754137,0.0323466,-1.29498,-0.0921443,-0.0686746,-6.91705e-08,0.00742876,0.00742876,-0.303298,0.00304979,-0.00885327,-6.70135e-08,-0.0282966,-0.0282966,-0.481009,0.135049,-0.00677355,-1.29498,-0.271856,-0.210073,-6.91705e-08,-0.00629696,-0.00629696,-0.303298,-1.88922e-08,-1.27284e-08,-1.38523,-4.1125e-09,-5.89685e-09,-0.481009,-1.2627e-08,-1.10285e-08,-1.29498,-1.41119e-08,-8.90258e-09,-6.91705e-08,-6.47646e-09,-6.47646e-09,-0.303298,-0.191211,0.032644,-1.38523,0.0294148,0.0271721,-6.70135e-08,-0.00427814,-0.00427814,-1.29498,-0.036435,-0.0737049,-6.91705e-08,-0.0297665,-0.0297665,-0.303298,-0.658835,-0.19345,-1.38523,-0.0939648,-0.131022,-6.70135e-08,-0.0169468,-0.0169468,-0.481009,-0.236555,-0.221976,-6.91705e-08,-0.0385355,-0.0385355,-0.303298,-3.87065e-09,4.72024e-09,-1.38523,7.02085e-09,8.00986e-09,-6.70135e-08,6.22525e-09,6.22525e-09,-0.481009,-1.43683e-08,-2.31924e-09,-1.29498,1.03068e-09,2.61295e-09
-1.33243,-0.0169302,0.0249954,-6.42449e-08,-0.014443,-0.014443,-0.464445,-0.0610266,0.0314165,-1.25531,-0.0956142,-0.0663932,-6.67878e-08,0.00734851,0.00734851,-0.293647,-0.0392655,-0.0107648,-6.42449e-08,-0.0302722,-0.0302722,-0.464445,0.161358,-0.00891713,-1.25531,-0.313257,-0.20573,-6.67878e-08,-0.00835985,-0.00835985,-0.293647,-1.85692e-08,-1.26025e-08,-1.33243,-2.73795e-09,-6.00965e-09,-0.464445,-1.14646e-08,-1.09496e-08,-1.25531,-1.4765e-08,-8.89652e-09,-6.67878e-08,-6.5488e-09,-6.5488e-09,-0.293647,-0.187361,0.0318351,-1.33243,0.0176612,0.0263547,-6.42449e-08,-0.00375168,-0.00375168,-1.25531,-0.0481699,-0.0712102,-6.67878e-08,-0.0285802,-0.0285802,-0.293647,-0.636814,-0.187848,-1.33243,-0.136735,-0.126346,-6.42449e-08,-0.0168325,-0.0168325,-0.464445,-0.202053,-0.214932,-6.67878e-08,-0.0377573,-0.0377573,-0.293647,-3.32551e-09,4.70702e-09,-1.33243,7.67834e-09,7.86086e-09,-6.42449e-08,6.13374e-09,6.13374e-09,-0.464445,-1.50668e-08,-2.09455e-09,-1.25531,1.25754e-09,2.66516e-09
-1.27963,-0.0227846,0.0241573,-6.14763e-08,-0.013476,-0.013476,-0.447881,-0.0466378,0.0304864,-1.21563,-0.0982171,-0.0641118,-6.44051e-08,0.00726827,0.00726827,-0.283995,-0.0777167,-0.0126764,-6.14763e-08,-0.0322479,-0.0322479,-0.447881,0.187404,-0.0110607,-1.21563,-0.345904,-0.201387,-6.44051e-08,-0.0104227,-0.0104227,-0.283995,-1.79064e-08,-1.24766e-08,-1.27963,-1.7048e-09,-6.12245e-09,-0.447881,-1.03097e-08,-1.08708e-08,-1.21563,-1.51562e-08,-8.89045e-09,-6.44051e-08,-6.62113e-09,-6.62113e-09,-0.283995,-0.175302,0.0310262,-1.27963,0.0058634,0.0255373,-6.14763e-08,-0.00322521,-0.00322521,-1.21563,-0.0590578,-0.0687154,-6.44051e-08,-0.027394,-0.027394,-0.283995,-0.593608,-0.182247,-1.27963,-0.177645,-0.12167,-6.14763e-08,-0.0167181,-0.0167181,-0.447881,-0.167483,-0.207889,-6.44051e-08,-0.036979,-0.036979,-0.283995,-2.41536e-09,4.6938e-09,-1.27963,8.31462e-09,7.71186e-09,-6.14763e-08,6.04223e-09,6.04223e-09,-0.447881,-1.5746e-08,-1.86986e-09,-1.21563,1.42969e-09,2.71738e-09
-1.22683,-0.0266006,0.0233192,-5.87078e-08,-0.0125091,-0.0125091,-0.431318,-0.0329952,0.0295563,-1.17596,-0.100488,-0.0618304,-6.20224e-08,0.00718802,0.00718802,-0.274343,-0.112326,-0.0145879,-5.87078e-08,-0.0342235,-0.0342235,-0.431318,0.206258,-0.0132043,-1.17596,-0.375756,-0.197044,-6.20224e-08,-0.0124856,-0.0124856,-0.274343,-1.70525e-08,-1.23507e-08,-1.22683,-1.04456e-09,-6.23525e-09,-0.431318,-9.32064e-09,-1.0792e-08,-1.17596,-1.54723e-08,-8.88439e-09,-6.20224e-08,-6.69347e-09,-6.69347e-09,-0.274343,-0.158343,0.0302173,-1.22683,-0.00581937,0.0247199,-5.87078e-08,-0.00269874,-0.00269874,-1.17596,-0.0696218,-0.0662207,-6.20224e-08,-0.0262078,-0.0262078,-0.274343,-0.53744,-0.176645,-1.22683,-0.215796,-0.116994,-5.87078e-08,-0.0166038,-0.0166038,-0.431318,-0.133502,-0.200845,-6.20224e-08,-0.0362008,-0.0362008,-0.274343,-1.29274e-09,4.68058e-09,-1.22683,8.90699e-09,7.56286e-09,-5.87078e-08,5.95072e-09,5.95072e-09,-0.431318,-1.59912e-08,-1.64518e-09,-1.17596,1.5907e-09,2.76959e-09
-1.17404,-0.028814,0.0224811,-5.59392e-08,-0.0115421,-0.0115421,-0.414754,-0.0205388,0.0286262,-1.13628,-0.101413,-0.059549,-5.96397e-08,0.00710777,0.00710777,-0.264692,-0.142084,-0.0164995,-5.59392e-08,-0.0361992,-0.0361992,-0.414754,0.217957,-0.0153479,-1.13628,-0.394788,-0.192701,-5.96397e-08,-0.0145485,-0.0145485,-0.264692,-1.60577e-08,-1.22248e-08,-1.17404,-7.01584e-10,-6.34805e-09,-0.414754,-8.474e-09,-1.07131e-08,-1.13628,-1.55066e-08,-8.87833e-09,-5.96397e-08,-6.76581e-09,-6.76581e-09,-0.264692,-0.137437,0.0294084,-1.17404,-0.0172599,0.0239025,-5.59392e-08,-0.00217228,-0.00217228,-1.13628,-0.0788767,-0.0637259,-5.96397e-08,-0.0250216,-0.0250216,-0.264692,-0.470465,-0.171043,-1.17404,-0.251234,-0.112319,-5.59392e-08,-0.0164895,-0.0164895,-0.414754,-0.101487,-0.193802,-5.96397e-08,-0.0354225,-0.0354225,-0.264692,-5.01223e-12,4.66736e-09,-1.17404,9.45698e-09,7.41386e-09,-5.59392e-08,5.85921e-09,5.85921e-09,-0.414754,-1.5855e-08,-1.42049e-09,-1.13628,1.71518e-09,2.8218e-09
-1.12124,-0.0291245,0.0216429,-5.31707e-08,-0.0105752,-0.0105752,-0.39819,-0.0104263,0.0276961,-1.09661,-0.101519,-0.0572676,-5.7257e-08,0.00702752,0.00702752,-0.25504,-0.164778,-0.018411,-5.31707e-08,-0.0381748,-0.0381748,-0.39819,0.218015,-0.0174915,-1.09661,-0.407906,-0.188358,-5.7257e-08,-0.0166114,-0.0166114,-0.25504,-1.49983e-08,-1.20988e-08,-1.12124,-7.97486e-10,-6.46085e-09,-0.39819,-7.83786e-09,-1.06343e-08,-1.09661,-1.53999e-08,-8.87226e-09,-5.7257e-08,-6.83814e-09,-6.83814e-09,-0.25504,-0.113912,0.0285995,-1.12124,-0.0279765,0.0230852,-5.31707e-08,-0.00164581,-0.00164581,-1.09661,-0.087335,-0.0612312,-5.7257e-08,-0.0238354,-0.0238354,-0.25504,-0.395521,-0.165441,-1.12124,-0.282098,-0.107643,-5.31707e-08,-0.0163752,-0.0163752,-0.39819,-0.0739558,-0.186758,-5.7257e-08,-0.0346443,-0.0346443,-0.25504,1.37887e-09,4.65414e-09,-1.12124,9.94283e-09,7.26486e-09,-5.31707e-08,5.7677e-09,5.7677e-09,-0.39819,-1.51452e-08,-1.1958e-09,-1.09661,1.82931e-09,2.87401e-09
-1.06844,-0.0282471,0.0208048,-5.04021e-08,-0.0096082,-0.0096082,-0.381626,-0.000483404,0.026766,-1.05693,-0.0999881,-0.0549862,-5.48743e-08,0.00694728,0.00694728,-0.245388,-0.180939,-0.0203226,-5.04021e-08,-0.0401505,-0.0401505,-0.381626,0.21731,-0.019635,-1.05693,-0.40971,-0.184014,-5.48743e-08,-0.0186743,-0.0186743,-0.245388,-1.39352e-08,-1.19729e-08,-1.06844,-1.25508e-09,-6.57365e-09,-0.381626,-7.21469e-09,-1.05555e-08,-1.05693,-1.5034e-08,-8.8662e-09,-5.48743e-08,-6.91048e-09,-6.91048e-09,-0.245388,-0.0892123,0.0277906,-1.06844,-0.0376155,0.0222678,-5.04021e-08,-0.00111935,-0.00111935,-1.05693,-0.0942029,-0.0587364,-5.48743e-08,-0.0226492,-0.0226492,-0.245388,-0.316306,-0.159839,-1.06844,-0.308212,-0.102967,-5.04021e-08,-0.0162608,-0.0162608,-0.381626,-0.0467686,-0.179715,-5.48743e-08,-0.033866,-0.033866,-0.245388,2.79418e-09,4.64092e-09,-1.06844,1.03706e-08,7.11587e-09,-5.04021e-08,5.67619e-09,5.67619e-09,-0.381626,-1.43996e-08,-9.71113e-10,-1.05693,1.93149e-09,2.92623e-09
-1.01564,-0.0266324,0.0199667,-4.76335e-08,-0.00864124,-0.00864124,-0.365063,0.00582642,0.0258359,-1.01726,-0.096127,-0.0527048,-5.24916e-08,0.00686703,0.00686703,-0.235737,-0.1971,-0.0222341,-4.76335e-08,-0.0421261,-0.0421261,-0.365063,0.20068,-0.0217786,-1.01726,-0.39639,-0.179671,-5.24916e-08,-0.0207372,-0.0207372,-0.235737,-1.28721e-08,-1.1847e-08,-1.01564,-2.04316e-09,-6.68645e-09,-0.365063,-6.85767e-09,-1.04767e-08,-1.01726,-1.43607e-08,-8.86014e-09,-5.24916e-08,-6.98282e-09,-6.98282e-09,-0.235737,-0.0645127,0.0269817,-1.01564,-0.0458293,0.0214504,-4.76335e-08,-0.00059288,-0.00059288,-1.01726,-0.0986443,-0.0562417,-5.24916e-08,-0.021463,-0.021463,-0.235737,-0.23709,-0.154237,-1.01564,-0.32909,-0.0982912,-4.76335e-08,-0.0161465,-0.0161465,-0.365063,-0.0270427,-0.172672,-5.24916e-08,-0.0330878,-0.0330878,-0.235737,4.20948e-09,4.6277e-09,-1.01564,1.07404e-08,6.96687e-09,-4.76335e-08,5.58468e-09,5.58468e-09,-0.365063,-1.2918e-08,-7.46426e-10,-1.01726,2.03652e-09,2.97844e-09
-0.962838,-0.0247794,0.0191286,-4.4865e-08,-0.00767428,-0.00767428,-0.348499,0.00931256,0.0249058,-0.977583,-0.092266,-0.0504234,-5.01088e-08,0.00678678,0.00678678,-0.226085,-0.195908,-0.0241457,-4.4865e-08,-0.0441017,-0.0441017,-0.348499,0.172664,-0.0239222,-0.977583,-0.38307,-0.175328,-5.01088e-08,-0.0228001,-0.0228001,-0.226085,-1.20565e-08,-1.17211e-08,-0.962838,-3.08829e-09,-6.79925e-09,-0.348499,-6.68204e-09,-1.03978e-08,-0.977583,-1.36875e-08,-8.85407e-09,-5.01088e-08,-7.05515e-09,-7.05515e-09,-0.226085,-0.0424261,0.0261728,-0.962838,-0.0525108,0.020633,-4.4865e-08,-6.64138e-05,-6.64138e-05,-0.977583,-0.103086,-0.0537469,-5.01088e-08,-0.0202767,-0.0202767,-0.226085,-0.160762,-0.148635,-0.962838,-0.34503,-0.0936154,-4.4865e-08,-0.0160322,-0.0160322,-0.348499,-0.0133748,-0.165628,-5.01088e-08,-0.0323096,-0.0323096,-0.226085,5.44399e-09,4.61448e-09,-0.962838,1.10606e-08,6.81787e-09,-4.4865e-08,5.49317e-09,5.49317e-09,-0.348499,-1.09346e-08,-5.21738e-10,-0.977583,2.14156e-09,3.03065e-09
-0.910039,-0.0231728,0.0182905,-4.20964e-08,-0.00670733,-0.00670733,-0.331935,0.0107459,0.0239757,-0.937908,-0.0869151,-0.048142,-4.77261e-08,0.00670653,0.00670653,-0.216433,-0.194627,-0.0260572,-4.20964e-08,-0.0460774,-0.0460774,-0.331935,0.136714,-0.0260658,-0.937908,-0.360444,-0.170985,-4.77261e-08,-0.024863,-0.024863,-0.216433,-1.12422e-08,-1.15952e-08,-0.910039,-4.47742e-09,-6.91205e-09,-0.331935,-6.6335e-09,-1.0319e-08,-0.937908,-1.28639e-08,-8.84801e-09,-4.77261e-08,-7.12749e-09,-7.12749e-09,-0.216433,-0.020353,0.0253639,-0.910039,-0.0564266,0.0198156,-4.20964e-08,0.000460052,0.000460052,-0.937908,-0.105695,-0.0512522,-4.77261e-08,-0.0190905,-0.0190905,-0.216433,-0.084448,-0.143034,-0.910039,-0.352905,-0.0889396,-4.20964e-08,-0.0159178,-0.0159178,-0.331935,-0.00423168,-0.158585,-4.77261e-08,-0.0315313,-0.0315313,-0.216433,6.67757e-09,4.60126e-09,-0.910039,1.13065e-08,6.66887e-09,-4.20964e-08,5.40166e-09,5.40166e-09,-0.331935,-8.60907e-09,-2.9705e-10,-0.937908,2.25943e-09,3.08286e-09
