parameter,value,se_sa,rse_sa
Cl_pop,13.5067039753031,0.931978970747502,6.90012139491338
V1_pop,24.1496348787694,18.4743331610123,76.4994305452361
Q_pop,25.3062345422999,76.459035145457,302.13517154302
V2_pop,12.7615456761151,11.1647907407,87.4877622512172
omega_Cl,0.259498014091694,0.0494895285453862,19.0712552150395
omega_V1,0.267248043127895,0.50999777210015,190.833117478089
omega_Q,0.971998450658194,1.14570721495798,117.871300533675
omega_V2,0.893096932339874,0.754287240258613,84.4574886493468
a,1.5527455427886,0.283682166544646,18.2697137893679
b,0.0430978122041161,0.020851635641773,48.3821209833514
