iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,c,omega_Cl,omega_Q,omega_V1,omega_V2
16,18.7443,1,13.4424,28.9136,21.7629,15.2358,1.63829,0.0575117,1,0.250385,1.52205,3.26803e-08,0.724491
17,27.9386,1,13.537,36.332,21.7629,15.8242,1.5739,0.0618965,1,0.251191,1.66043,3.87335e-08,0.736355
18,31.1143,1,13.6076,43.8092,21.7629,15.6788,1.57402,0.0687878,1,0.251112,1.62013,3.54064e-08,0.720582
19,35.5067,1,13.5399,44.8967,21.7629,14.8417,1.67778,0.0661265,1,0.246616,1.59942,3.53252e-08,0.740833
20,30.7085,1,13.5843,47.7881,21.7629,15.3886,1.52266,0.0693924,1,0.251089,1.76121,3.49748e-08,0.697773
21,28.7307,1,13.5727,42.7078,21.7629,17.0607,1.45362,0.0681222,1,0.255029,1.84472,3.51948e-08,0.742649
22,24.2478,1,13.5185,44.7501,21.7629,16.6649,1.46121,0.0635919,1,0.252236,1.89103,3.34904e-08,0.782101
23,18.3519,1,13.417,43.4413,21.7629,16.3043,1.41414,0.0615034,1,0.254937,1.91768,3.47687e-08,0.724756
24,27.0942,1,13.3253,40.3395,21.7629,16.1675,1.5237,0.0626412,1,0.250282,1.81883,3.65902e-08,0.735593
25,17.99,1,13.4519,40.0707,21.7629,16.3685,1.52372,0.0617094,1,0.25842,1.58303,3.15013e-08,0.716493
26,19.3807,1,13.4987,35.2403,21.7629,15.736,1.55576,0.0587952,1,0.259363,1.59097,3.45485e-08,0.742948
27,22.6231,1,13.3776,31.1673,21.7629,16.6321,1.59644,0.056414,1,0.261076,1.59347,3.72997e-08,0.753119
28,21.6778,1,13.4326,35.3846,21.7629,16.775,1.59639,0.0531124,1,0.260994,1.61581,4.26125e-08,0.751074
29,30.3942,1,13.5576,31.4975,21.7629,15.6276,1.60399,0.0592614,1,0.252366,1.61528,4.30701e-08,0.763819
30,20.3987,1,13.4194,34.2634,21.7629,16.1122,1.52254,0.0575022,1,0.242898,1.56063,4.47481e-08,0.727705
31,21.5739,1,13.42,36.339,21.7629,14.9047,1.56127,0.0572219,1,0.251484,1.55332,4.39929e-08,0.690188
32,27.7171,1,13.6604,40.0809,21.7629,15.635,1.72049,0.0555735,1,0.257649,1.65776,3.61933e-08,0.725388
33,30.9381,1,13.7159,48.1402,21.7629,15.9323,1.72042,0.0523044,1,0.27343,1.75401,3.93922e-08,0.785238
34,35.1647,1,13.6976,48.7108,21.7629,15.3864,1.74453,0.0528094,1,0.264163,1.90657,4.14316e-08,0.729575
35,24.3693,1,13.5789,37.1057,21.7629,16.5508,1.64153,0.0530412,1,0.262737,1.86245,4.09146e-08,0.6588
36,30.8947,1,13.4858,38.514,21.7629,15.8203,1.51395,0.0634475,1,0.257706,1.84693,4.24944e-08,0.67631
37,36.999,1,13.37,49.1504,21.7629,15.1658,1.44493,0.0650588,1,0.247938,2.05967,4.62433e-08,0.761613
38,43.3117,1,13.4243,53.5324,21.7629,15.5712,1.52298,0.0656405,1,0.256331,2.12494,4.43222e-08,0.772486
39,42.5913,1,13.5255,68.1169,21.7629,16.0616,1.44732,0.063409,1,0.262068,2.35127,4.48175e-08,0.855166
40,39.2755,1,13.5087,52.9064,21.7629,16.5223,1.47051,0.0645382,1,0.26035,2.06358,4.23917e-08,0.846841
41,35.2838,1,13.5064,48.2076,21.7629,17.6571,1.57035,0.0599487,1,0.264306,2.12738,3.85402e-08,0.761666
42,39.0399,1,13.6314,47.0065,21.7629,16.6347,1.68029,0.057588,1,0.26623,2.13007,3.92611e-08,0.733145
43,29.4326,1,13.357,37.6205,21.7629,17.8847,1.58506,0.0575436,1,0.263376,1.63598,4.47184e-08,0.75281
44,25.7732,1,13.4802,33.4285,21.7629,17.7638,1.50544,0.062276,1,0.249757,1.47977,4.302e-08,0.79934
45,25.8035,1,13.3736,32.5124,21.7629,17.4525,1.62671,0.0618333,1,0.247457,1.3356,4.28052e-08,0.6915
46,23.4599,1,13.6534,33.8467,21.7629,16.1732,1.65266,0.0585751,1,0.268507,1.44401,4.10751e-08,0.627993
47,15.0168,1,13.5398,32.3356,21.7629,16.7395,1.45962,0.0603055,1,0.268516,1.42455,3.90444e-08,0.716217
48,18.5925,1,13.6183,37.3995,21.7629,16.0352,1.61468,0.0571431,1,0.261593,1.44862,3.77357e-08,0.685698
49,20.3707,1,13.5669,35.1568,21.7629,15.9912,1.61465,0.0573647,1,0.255876,1.41131,4.16385e-08,0.699997
50,24.5318,1,13.4454,34.893,21.7629,14.7772,1.61463,0.0565599,1,0.258541,1.47362,4.19495e-08,0.749874
51,13.7732,1,13.4148,29.6308,21.7629,15.2879,1.61461,0.0566144,1,0.253733,1.32255,3.44221e-08,0.733419
52,21.997,1,13.4167,37.1581,21.7629,15.4908,1.55303,0.0588535,1,0.251466,1.52726,3.64561e-08,0.810372
53,19.1382,1,13.2669,35.1067,21.7629,17.1524,1.59825,0.0584542,1,0.245061,1.37396,3.54983e-08,0.789411
54,19.3168,1,13.3352,39.0135,21.7629,18.511,1.53011,0.0614232,1,0.251112,1.58565,3.44342e-08,0.722517
55,21.1035,1,13.4366,33.8752,21.7629,17.6725,1.60105,0.0605262,1,0.257372,1.60336,3.39016e-08,0.675538
56,25.357,1,13.4593,32.5793,21.7629,16.6399,1.68421,0.0545899,1,0.253276,1.75463,3.85273e-08,0.666857
57,17.8627,1,13.4702,34.0035,21.7629,16.5931,1.65471,0.0538092,1,0.250884,1.63457,3.52173e-08,0.683601
58,10.1862,1,13.5877,35.106,21.7629,16.2404,1.65466,0.0518825,1,0.259622,1.58611,3.13233e-08,0.648826
59,3.67143,1,13.5811,35.8061,21.7629,16.1131,1.505,0.0573133,1,0.255906,1.61784,2.66931e-08,0.685587
60,1.78303,1,13.6047,34.8928,21.7629,16.4858,1.54151,0.0555366,1,0.25654,1.56322,2.56088e-08,0.689713
61,0.764371,1,13.5041,37.0548,21.7629,15.6245,1.47917,0.0564942,1,0.251874,1.63802,2.66619e-08,0.681528
62,-2.7791,1,13.5699,32.931,21.7629,16.7139,1.51795,0.0518406,1,0.262934,1.50844,2.71338e-08,0.700754
63,0.737954,1,13.4945,30.261,21.7629,16.138,1.4941,0.0503579,1,0.254285,1.62694,3.1496e-08,0.72232
64,1.3531,1,13.5233,32.5748,21.7629,16.4568,1.48457,0.0549571,1,0.259141,1.54073,2.9986e-08,0.676393
65,11.7732,1,13.5304,40.8313,21.7629,15.2535,1.53651,0.0577703,1,0.263537,1.56037,3.04651e-08,0.710019
66,13.7884,1,13.4904,37.6593,21.7629,14.7963,1.53655,0.0607274,1,0.260203,1.51755,3.15159e-08,0.687722
67,13.4265,1,13.6065,33.1158,21.7629,15.4781,1.6355,0.0554736,1,0.271041,1.48284,3.01287e-08,0.689863
68,8.75192,1,13.5187,31.5159,21.7629,16.6269,1.52559,0.0592245,1,0.264562,1.4585,2.9422e-08,0.686996
69,10.5327,1,13.455,30.1828,21.7629,16.5171,1.57762,0.0561656,1,0.269556,1.48898,2.87023e-08,0.719762
70,-3.83289,1,13.4927,28.4921,21.7629,17.1339,1.5694,0.0496153,1,0.258326,1.52528,2.51963e-08,0.706642
71,-8.64935,1,13.4531,27.6317,21.7629,16.8903,1.48518,0.0541312,1,0.255463,1.40701,2.41163e-08,0.68905
72,0.800537,1,13.4287,27.1543,21.7629,17.9051,1.56093,0.0545495,1,0.260647,1.51616,2.33457e-08,0.723119
73,-4.31554,1,13.5675,30.6567,21.7629,17.8431,1.56092,0.0529743,1,0.256757,1.47561,2.25107e-08,0.708189
74,-3.11426,1,13.4546,33.7878,21.7629,16.1287,1.60901,0.0513133,1,0.258007,1.57585,2.09332e-08,0.709289
75,-2.75404,1,13.5417,36.3543,21.7629,15.7757,1.59955,0.0531079,1,0.259934,1.59996,1.96588e-08,0.715537
76,-2.26714,1,13.5015,36.6994,21.7629,16.0013,1.51146,0.0574536,1,0.252676,1.64075,2.18388e-08,0.665773
77,0.833454,1,13.4139,36.392,21.7629,16.1725,1.61595,0.0588484,1,0.251216,1.48928,1.89452e-08,0.696726
78,-6.09482,1,13.5403,37.3096,21.7629,15.7983,1.6605,0.0548012,1,0.249633,1.49349,1.72002e-08,0.66522
79,-7.20009,1,13.4776,33.5979,21.7629,14.5462,1.63867,0.0567615,1,0.253469,1.55431,1.49012e-08,0.691096
80,68.0988,1,13.5104,34.1936,21.7629,15.5478,1.69174,0.0534649,1,0.250664,1.67067,1.67189e-07,0.709021
81,62.8715,1,13.5941,37.2616,21.7629,16.1956,1.6564,0.0536273,1,0.257962,1.54245,1.71136e-07,0.665659
82,72.7755,1,13.5514,31.8049,21.7629,16.8251,1.68668,0.0576276,1,0.251918,1.5949,1.69338e-07,0.729691
83,71.2084,1,13.4351,37.8641,21.7629,17.0393,1.64927,0.0553689,1,0.256977,1.67824,1.77055e-07,0.727493
84,68.2692,1,13.5632,36.9066,21.7629,17.4668,1.58956,0.0584153,1,0.256958,1.67264,1.81518e-07,0.667389
85,76.3953,1,13.6143,30.3724,21.7629,15.8528,1.63043,0.0588007,1,0.263374,1.61201,2.01111e-07,0.702089
86,63.9677,1,13.492,31.83,21.7629,16.4759,1.50241,0.0587727,1,0.256541,1.51074,2.05832e-07,0.664209
87,63.9829,1,13.5155,33.511,21.7629,16.1613,1.50236,0.0576542,1,0.265333,1.43045,2.21656e-07,0.682638
88,74.4823,1,13.5099,35.5027,21.7629,16.4974,1.49702,0.0605695,1,0.253816,1.38516,2.71486e-07,0.742251
89,75.0811,1,13.3244,34.7911,21.7629,17.7198,1.54623,0.0573411,1,0.264875,1.43914,2.62293e-07,0.717898
90,68.2193,1,13.3927,34.8806,21.7629,17.1789,1.47413,0.0577135,1,0.25731,1.33542,2.57235e-07,0.756071
91,75.8397,1,13.4249,34.9908,21.7629,17.3928,1.54925,0.0548086,1,0.261013,1.4591,2.76495e-07,0.787052
92,82.1619,1,13.5952,36.2798,21.7629,17.3915,1.68746,0.0491982,1,0.266348,1.58545,2.93539e-07,0.771849
93,81.3852,1,13.4656,37.4609,21.7629,16.7397,1.55091,0.0560809,1,0.261036,1.60074,3.01552e-07,0.750747
94,73.8717,1,13.4474,33.2947,21.7629,16.8533,1.55085,0.0538228,1,0.259854,1.55837,2.96584e-07,0.660393
95,80.8642,1,13.5546,34.2561,21.7629,15.9062,1.62375,0.0572771,1,0.256652,1.61135,2.82957e-07,0.64786
96,79.7415,1,13.5127,41.5319,21.7629,15.7387,1.53496,0.0577832,1,0.25352,1.65191,2.75896e-07,0.745437
97,80.9711,1,13.5271,34.9693,21.7629,16.5523,1.48306,0.0654518,1,0.249186,1.5029,2.84491e-07,0.68755
98,83.5944,1,13.5739,33.5824,21.7629,16.9519,1.48308,0.0675821,1,0.250936,1.46455,2.98362e-07,0.690189
99,89.4826,1,13.6331,37.1593,21.7629,15.8745,1.50043,0.0694693,1,0.257574,1.4902,3.0969e-07,0.672959
100,81.1204,1,13.4743,35.8721,21.7629,16.4842,1.56572,0.056993,1,0.25422,1.43343,3.22603e-07,0.74129
101,77.7157,1,13.4019,32.0628,21.7629,16.6272,1.51456,0.0558161,1,0.257959,1.434,3.26932e-07,0.753298
102,81.1418,1,13.4642,32.33,21.7629,16.5846,1.56022,0.054643,1,0.254993,1.46342,3.42106e-07,0.76453
103,79.2426,1,13.6284,35.3139,21.7629,15.5722,1.4497,0.0592183,1,0.259384,1.48709,3.36224e-07,0.760891
104,84.4105,1,13.5637,37.1669,21.7629,15.0126,1.40552,0.0640576,1,0.245187,1.55056,3.43726e-07,0.796602
105,88.7082,1,13.6779,38.8978,21.7629,15.094,1.49692,0.0607807,1,0.270078,1.53025,3.41759e-07,0.800446
106,75.4692,1,13.5639,44.397,21.7629,15.5317,1.54732,0.0536575,1,0.25887,1.50474,3.10753e-07,0.728476
107,69.743,1,13.404,38.0445,21.7629,16.3113,1.44863,0.0558951,1,0.254171,1.53965,3.10112e-07,0.670689
108,71.0037,1,13.5436,38.988,21.7629,15.9545,1.40108,0.0578417,1,0.253488,1.54584,3.23722e-07,0.700906
109,74.9361,1,13.6048,42.4046,21.7629,15.7497,1.5041,0.0571399,1,0.258503,1.46287,3.13486e-07,0.695537
110,82.3687,1,13.4781,39.3762,21.7629,16.7135,1.61255,0.0525331,1,0.253509,1.68646,3.25929e-07,0.713435
111,78.9232,1,13.3803,37.1252,21.7629,17.42,1.57345,0.0514628,1,0.257897,1.57479,3.50855e-07,0.703581
112,82.1416,1,13.3787,40.9248,21.7629,18.094,1.57344,0.0506465,1,0.268058,1.73959,3.42173e-07,0.71538
113,80.2164,1,13.4773,36.9576,21.7629,17.2689,1.52652,0.0511279,1,0.26263,1.60736,3.78187e-07,0.744918
114,72.7281,1,13.425,32.9646,21.7629,16.7239,1.56581,0.0492541,1,0.255157,1.47085,3.4407e-07,0.709078
115,81.1656,1,13.4243,35.7442,21.7629,16.8371,1.65719,0.0520014,1,0.258328,1.48059,3.33233e-07,0.68423
116,81.3625,1,13.4545,36.0645,21.7629,16.0793,1.58016,0.0554022,1,0.250894,1.63027,3.07839e-07,0.721091
117,80.0834,1,13.4378,30.5306,21.7629,16.4183,1.50888,0.0562939,1,0.257347,1.57749,3.45582e-07,0.702958
118,82.187,1,13.5388,30.1874,21.7629,16.9652,1.55794,0.0571991,1,0.263711,1.50538,3.45557e-07,0.668538
119,88.4568,1,13.4392,33.437,21.7629,16.8363,1.48786,0.0647844,1,0.252002,1.57429,3.4142e-07,0.694778
120,88.3056,1,13.4524,38.5115,21.7629,18.111,1.56514,0.0588062,1,0.260798,1.66094,3.32955e-07,0.719528
121,88.6034,1,13.5921,33.9965,21.7629,14.7615,1.56507,0.0550251,1,0.263395,1.76962,3.69265e-07,0.743203
122,95.2485,1,13.6085,31.4706,21.7629,14.8054,1.58688,0.0585871,1,0.258905,1.80083,3.65539e-07,0.734785
123,97.4251,1,13.6832,31.3718,21.7629,15.4743,1.58692,0.0603738,1,0.251871,1.74775,3.9344e-07,0.732546
124,88.734,1,13.5814,36.946,21.7629,18.1609,1.55325,0.0576697,1,0.268347,1.66463,3.99826e-07,0.639942
125,94.1526,1,13.3881,34.936,21.7629,17.724,1.55323,0.0574436,1,0.261095,1.83404,4.10517e-07,0.693507
126,94.6451,1,13.4612,39.9898,21.7629,16.7686,1.50489,0.0603864,1,0.256931,1.94991,4.28617e-07,0.637708
127,89.3139,1,13.2829,36.57,21.7629,17.4643,1.50485,0.058212,1,0.252807,1.85716,4.05119e-07,0.660952
128,86.8358,1,13.5384,29.8782,21.7629,17.3686,1.45474,0.0650163,1,0.254976,1.66697,3.54822e-07,0.645076
129,87.476,1,13.625,28.0452,21.7629,17.5158,1.4548,0.0661592,1,0.264225,1.72137,3.29797e-07,0.622946
130,86.4824,1,13.4232,36.609,21.7629,17.3293,1.46518,0.063521,1,0.251637,1.74395,3.1647e-07,0.703991
131,92.8321,1,13.564,34.2993,21.7629,16.2464,1.51167,0.0632635,1,0.260739,1.7637,3.43868e-07,0.706186
132,95.2457,1,13.4738,32.6485,21.7629,16.68,1.53808,0.0656193,1,0.261749,1.75808,3.11053e-07,0.708561
133,96.0049,1,13.5268,29.1251,21.7629,17.5375,1.58881,0.0639168,1,0.260687,1.75631,3.28852e-07,0.674979
134,87.3403,1,13.4999,34.4608,21.7629,17.1315,1.58879,0.0616203,1,0.261377,1.48927,3.27473e-07,0.674963
135,81.6375,1,13.4677,31.6399,21.7629,18.5693,1.58877,0.0600442,1,0.257189,1.42849,3.21675e-07,0.640603
136,94.4936,1,13.5578,37.7691,21.7629,17.0856,1.54044,0.0669844,1,0.260473,1.57421,3.36829e-07,0.69493
137,95.4391,1,13.426,39.3493,21.7629,17.8134,1.44111,0.066279,1,0.256604,1.57509,3.85394e-07,0.80083
138,95.909,1,13.4902,31.9543,21.7629,17.2991,1.44107,0.0648324,1,0.259597,1.65253,4.15385e-07,0.764876
139,103.419,1,13.4053,36.7152,21.7629,15.9216,1.48988,0.069876,1,0.246986,1.56265,4.1432e-07,0.78086
140,100.149,1,13.3827,42.2759,21.7629,15.2317,1.56587,0.0650318,1,0.24827,1.46844,4.17914e-07,0.749052
141,101.343,1,13.5493,35.1245,21.7629,14.9373,1.61066,0.0643099,1,0.251134,1.51855,3.93933e-07,0.754627
142,105.64,1,13.6129,35.8367,21.7629,15.4426,1.57547,0.0665396,1,0.248521,1.51856,4.55643e-07,0.764772
143,88.2262,1,13.5929,36.3744,21.7629,16.2464,1.45539,0.0610871,1,0.256701,1.51781,4.03587e-07,0.769684
144,89.8443,1,13.5994,40.9134,21.7629,18.1061,1.45535,0.0586758,1,0.255645,1.70988,4.27085e-07,0.758245
145,102.585,1,13.5472,45.0806,21.7629,15.8697,1.52121,0.0620219,1,0.261381,1.70806,4.31293e-07,0.831844
146,106.809,1,13.4145,45.2053,21.7629,16.0769,1.63889,0.0608766,1,0.250539,1.90336,4.08083e-07,0.758182
147,95.3031,1,13.4118,40.0277,21.7629,16.7456,1.58966,0.0600051,1,0.250739,1.80455,3.65579e-07,0.705162
148,93.0527,1,13.4045,40.7929,21.7629,16.5392,1.55375,0.0568534,1,0.263762,1.84416,3.77652e-07,0.7279
149,93.4309,1,13.4095,46.6099,21.7629,17.0275,1.50722,0.0563717,1,0.256474,2.17093,3.84629e-07,0.723175
150,86.6444,1,13.4724,40.2424,21.7629,16.3284,1.47165,0.0559989,1,0.258265,1.99837,3.60167e-07,0.732188
151,83.7153,1,13.4512,45.6549,21.7629,16.1729,1.52335,0.0544869,1,0.247985,2.0775,3.34789e-07,0.6839
152,92.0803,1,13.5226,44.7776,21.7629,16.8057,1.61552,0.0543326,1,0.257582,2.01076,3.49224e-07,0.688779
153,80.1818,1,13.3736,42.2119,21.7629,16.8311,1.59627,0.0515502,1,0.2568,1.7884,3.0512e-07,0.696855
154,84.8325,1,13.5495,31.4631,21.7629,17.2143,1.51519,0.0580305,1,0.256573,1.85703,3.35952e-07,0.664172
155,83.1299,1,13.4965,39.4093,21.7629,16.5563,1.47379,0.057007,1,0.250301,1.84693,3.50503e-07,0.714532
156,85.9852,1,13.4613,40.1943,21.7629,15.1311,1.57617,0.0553549,1,0.267075,1.6605,3.42582e-07,0.70167
157,93.3746,1,13.3961,36.9862,21.7629,16.2617,1.59863,0.0596103,1,0.253311,1.55167,3.59881e-07,0.757753
158,80.5642,1,13.5604,30.1123,21.7629,17.2506,1.55334,0.0583784,1,0.252284,1.4108,3.32728e-07,0.712599
159,88.8971,1,13.4729,31.9867,21.7629,16.5938,1.71066,0.0547181,1,0.256971,1.41342,3.50507e-07,0.700752
160,81.6666,1,13.5273,31.7818,21.7629,16.6223,1.52894,0.056705,1,0.263757,1.41401,3.69917e-07,0.718903
161,78.9347,1,13.4641,29.5283,21.7629,17.8624,1.56108,0.0533034,1,0.257901,1.4469,3.56653e-07,0.724002
162,78.8868,1,13.4447,28.5426,21.7629,17.9189,1.53882,0.059156,1,0.247859,1.41592,3.27953e-07,0.686486
163,79.1253,1,13.4571,28.9637,21.7629,15.8128,1.60862,0.0587954,1,0.247826,1.38347,2.96575e-07,0.669839
164,78.4103,1,13.4666,32.1435,21.7629,15.2299,1.55014,0.0559288,1,0.256469,1.40404,3.24732e-07,0.735636
165,70.5195,1,13.5429,34.3628,21.7629,15.9039,1.51211,0.0510697,1,0.258593,1.51043,3.02327e-07,0.768482
166,69.8809,1,13.5374,33.767,21.7629,16.8855,1.51209,0.0506782,1,0.266196,1.3872,3.01236e-07,0.813239
167,73.072,1,13.4892,29.7955,21.7629,16.9293,1.58975,0.0508577,1,0.26467,1.36093,3.22928e-07,0.710059
168,80.6564,1,13.542,30.1453,21.7629,17.0425,1.66266,0.0495214,1,0.272805,1.46588,3.30748e-07,0.717438
169,77.9007,1,13.4953,33.3662,21.7629,15.7468,1.58002,0.051107,1,0.258288,1.48894,3.78572e-07,0.672074
170,75.8948,1,13.489,35.4098,21.7629,14.7094,1.58002,0.049899,1,0.252674,1.56899,3.36425e-07,0.708378
171,78.082,1,13.5122,37.242,21.7629,14.9557,1.55106,0.0526221,1,0.259132,1.59712,3.27521e-07,0.729697
172,80.6357,1,13.4568,38.317,21.7629,15.9281,1.58472,0.0506722,1,0.258522,1.68036,3.33472e-07,0.74377
173,79.74,1,13.5871,40.6146,21.7629,15.2416,1.54897,0.0564065,1,0.257786,1.85854,2.94032e-07,0.632784
174,83.6201,1,13.4888,36.5593,21.7629,14.7836,1.51646,0.062605,1,0.251397,1.81572,2.62392e-07,0.686771
175,72.2653,1,13.4857,39.9319,21.7629,15.6631,1.51763,0.056819,1,0.249006,1.74482,2.57964e-07,0.649713
176,79.8707,1,13.565,38.4684,21.7629,15.7338,1.59787,0.0556974,1,0.260736,1.74113,2.91902e-07,0.624951
177,91.0551,1,13.4717,36.8415,21.7629,16.1787,1.72259,0.0579951,1,0.251291,1.72191,2.92932e-07,0.652609
178,73.8423,1,13.3914,32.0038,21.7629,16.8816,1.67212,0.0488843,1,0.258009,1.60362,2.73003e-07,0.664697
179,77.1142,1,13.3672,36.3312,21.7629,16.2765,1.74869,0.0507219,1,0.260865,1.6663,2.31412e-07,0.64466
180,65.9677,1,13.3576,33.2664,21.7629,16.6254,1.68414,0.04979,1,0.257822,1.57536,2.09881e-07,0.633404
181,58.4296,1,13.4459,29.0451,21.7629,15.5973,1.59316,0.0541773,1,0.254362,1.4163,1.87289e-07,0.639937
182,60.8593,1,13.6087,30.0229,21.7629,16.6669,1.59314,0.0539338,1,0.257347,1.5093,1.89419e-07,0.664328
183,54.4486,1,13.425,30.3466,21.7629,16.8242,1.47946,0.0538683,1,0.25313,1.42561,2.00611e-07,0.690707
184,64.0389,1,13.5381,30.8306,21.7629,16.7947,1.4795,0.0575386,1,0.267583,1.53536,2.14874e-07,0.684962
185,76.5451,1,13.6814,39.4805,21.7629,15.5046,1.5226,0.0627749,1,0.265773,1.77974,2.04174e-07,0.678982
186,72.7807,1,13.6245,50.7776,21.7629,15.7868,1.5327,0.058175,1,0.261768,2.06833,1.86513e-07,0.674826
187,67.0772,1,13.5409,53.6867,21.7629,16.6626,1.49581,0.0616972,1,0.260152,2.01711,1.56962e-07,0.648082
188,68.2902,1,13.5046,43.8534,21.7629,16.4796,1.53491,0.0591887,1,0.261655,1.8528,1.67279e-07,0.688164
189,61.0184,1,13.6671,45.801,21.7629,15.6716,1.58826,0.0562309,1,0.267066,1.67737,1.53356e-07,0.651897
190,71.8646,1,13.504,40.2385,21.7629,16.3232,1.56339,0.0603381,1,0.270008,1.70385,1.7208e-07,0.708611
191,61.4145,1,13.4562,40.741,21.7629,16.0487,1.58788,0.0561479,1,0.259678,1.63388,1.42446e-07,0.73001
192,63.509,1,13.5138,35.2441,21.7629,16.5098,1.58791,0.0558252,1,0.256576,1.55593,1.54243e-07,0.76488
193,65.5916,1,13.4908,33.2537,21.7629,16.4992,1.63478,0.0554513,1,0.253893,1.63665,1.46764e-07,0.780779
194,56.3884,1,13.6082,38.8078,21.7629,17.1607,1.60954,0.0515364,1,0.262255,1.81758,1.42418e-07,0.660635
195,58.1823,1,13.5422,40.177,21.7629,16.5552,1.56851,0.053081,1,0.25542,1.82362,1.5337e-07,0.675445
196,53.4752,1,13.3986,39.4384,21.7629,16.2203,1.56847,0.0501574,1,0.254736,1.74299,1.51745e-07,0.692861
197,58.0893,1,13.5086,38.438,21.7629,15.7647,1.57026,0.0546693,1,0.258344,1.68274,1.53546e-07,0.66252
198,61.7913,1,13.4571,41.7232,21.7629,15.3337,1.60019,0.0540132,1,0.253891,1.8496,1.50956e-07,0.675387
199,61.7324,1,13.6748,45.1087,21.7629,15.1591,1.57452,0.0573982,1,0.257401,1.70308,1.43556e-07,0.70871
200,61.3937,1,13.5833,36.8226,21.7629,16.7454,1.57453,0.0571226,1,0.263203,1.54254,1.58515e-07,0.686391
201,58.3703,1,13.5581,33.0662,21.7629,16.9152,1.50961,0.0582881,1,0.267318,1.61713,1.40738e-07,0.719675
202,55.4856,1,13.5364,31.4983,21.7629,16.2769,1.5096,0.0590358,1,0.258281,1.43422,1.42237e-07,0.755019
203,55.6544,1,13.3669,31.936,21.7629,16.7433,1.57247,0.0540836,1,0.246582,1.49034,1.54099e-07,0.731095
204,56.0602,1,13.3819,35.9239,21.7629,16.4745,1.57247,0.0548874,1,0.249511,1.56471,1.56538e-07,0.674638
205,62.6403,1,13.4425,38.6018,21.7629,16.5722,1.57249,0.0564395,1,0.250838,1.84568,1.47546e-07,0.70427
206,64.9379,1,13.5359,37.1276,21.7629,16.1586,1.5096,0.059549,1,0.254256,1.8456,1.48901e-07,0.744165
207,69.3467,1,13.604,31.931,21.7629,16.5248,1.54205,0.0573201,1,0.263236,1.77424,1.58402e-07,0.830293
208,63.2634,1,13.4856,41.1526,21.7629,16.5793,1.48752,0.058072,1,0.259121,1.79017,1.6133e-07,0.734284
209,58.2893,1,13.5088,44.0368,21.7629,16.9662,1.54488,0.0546622,1,0.264349,1.8041,1.45017e-07,0.685015
210,56.6167,1,13.5425,44.5084,21.7629,16.3652,1.54486,0.0527245,1,0.255403,1.72836,1.44669e-07,0.754193
211,52.0169,1,13.4889,40.2473,21.7629,16.4491,1.50169,0.0556048,1,0.25867,1.67935,1.28691e-07,0.727614
212,59.9982,1,13.5144,43.2914,21.7629,17.3958,1.50172,0.0589211,1,0.26636,1.71656,1.40256e-07,0.728102
213,63.6346,1,13.4458,42.2491,21.7629,17.9915,1.53126,0.0613272,1,0.264588,1.76888,1.30818e-07,0.710317
214,56.4905,1,13.4925,44.1747,21.7629,17.8084,1.53121,0.0590564,1,0.258388,1.91004,1.2108e-07,0.666877
