iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,514.747,1,13.5088,24.1422,13.1053,1.5,0,1.5,1.5,1.5,1.5
2,505.393,1,20.8923,17.5997,19.6684,1.5898,-0.43622,1.46202,1.46202,1.46202,1.46202
3,499.221,1,21.8023,17.6363,19.0668,1.57392,-0.461865,1.425,1.425,1.425,1.425
4,492.09,1,21.4876,18.0498,20.1108,1.53407,-0.456108,1.38892,1.38892,1.38892,1.38892
5,490.35,1,21.4673,17.4064,19.5049,1.54425,-0.458825,1.35375,1.35375,1.35375,1.35375
6,480.703,1,21.8307,17.741,19.5157,1.50515,-0.469553,1.31947,1.31947,1.31947,1.31947
7,488.689,1,22.2627,17.9439,19.3345,1.53873,-0.483197,1.28606,1.28606,1.28606,1.28606
8,497.736,1,21.8808,18.1701,19.5443,1.60879,-0.47234,1.2535,1.2535,1.2535,1.2535
9,501.877,1,22.2939,18.3797,19.2256,1.67715,-0.48284,1.22176,1.22176,1.22176,1.22176
10,501.261,1,21.8245,17.4312,19.6886,1.69493,-0.471021,1.19082,1.19082,1.19082,1.19082
11,498.813,1,21.615,17.6159,20.4915,1.7003,-0.465381,1.16067,1.16067,1.16067,1.16067
12,496.864,1,21.799,17.2749,20.253,1.68968,-0.475389,1.13128,1.13128,1.13128,1.13128
13,496.263,1,21.5054,17.3737,17.664,1.72048,-0.45132,1.10264,1.10264,1.10264,1.10264
14,490.545,1,21.7111,16.9708,18.1854,1.67692,-0.462883,1.07472,1.07472,1.07472,1.07472
15,487.651,1,21.9526,16.9124,19.5033,1.67112,-0.480509,1.04751,1.04751,1.04751,1.04751
16,480.61,1,22.3394,16.9135,20.495,1.63532,-0.494586,1.02098,1.02098,1.02098,1.02098
17,480.15,1,22.1365,16.8248,19.9765,1.62475,-0.48548,0.995131,0.995131,0.995131,0.995131
18,483.876,1,22.1905,17.1121,19.7064,1.66468,-0.486193,0.969933,0.969933,0.969933,0.969933
19,477.417,1,22.2303,16.9821,19.9442,1.62253,-0.489565,0.945374,0.945374,0.945374,0.945374
20,478.991,1,22.3287,17.0334,20.0979,1.66094,-0.492217,0.921437,0.921437,0.921437,0.921437
21,474.348,1,22.2688,16.9501,19.4147,1.64021,-0.491163,0.898105,0.898105,0.898105,0.898105
22,459.634,1,22.1506,17.5196,19.5537,1.59868,-0.48666,0.875365,0.875365,0.875365,0.875365
23,461.032,1,22.403,17.6212,19.2642,1.58752,-0.492242,0.8532,0.8532,0.8532,0.8532
24,459.993,1,22.5707,17.6738,19.4113,1.59514,-0.502143,0.831597,0.831597,0.831597,0.831597
25,463.539,1,22.4535,17.9255,19.447,1.63167,-0.497548,0.81054,0.81054,0.81054,0.81054
26,455.205,1,22.3767,18.1243,19.7709,1.59035,-0.487475,0.790017,0.790017,0.790017,0.790017
27,446.25,1,22.5598,18.5217,19.9213,1.55008,-0.496798,0.770013,0.770013,0.770013,0.770013
28,453.749,1,22.4194,19.1313,19.21,1.5987,-0.49427,0.750516,0.750516,0.750516,0.750516
29,455.553,1,22.8452,19.0256,19.2543,1.62396,-0.501402,0.731512,0.731512,0.731512,0.731512
30,455.898,1,22.293,19.2444,19.402,1.63607,-0.483457,0.71299,0.721718,0.71299,0.71299
31,453.761,1,22.0486,19.2251,18.9596,1.65076,-0.477343,0.694937,0.703444,0.694937,0.716664
32,446.309,1,21.8225,18.9093,18.3191,1.60897,-0.474052,0.677341,0.685632,0.682151,0.698518
33,456.116,1,22.3122,19.3346,18.4172,1.69309,-0.482337,0.66019,0.668272,0.664878,0.700142
34,448.847,1,22.3898,19.4631,18.7756,1.65439,-0.482718,0.643474,0.674765,0.648043,0.682414
35,450.627,1,21.9317,19.1486,19.1639,1.68092,-0.468432,0.627181,0.65768,0.631634,0.665135
36,437.081,1,22.1992,19.4723,17.6577,1.63836,-0.476199,0.6113,0.641027,0.615641,0.648293
37,426.034,1,22.0648,19.489,17.786,1.59687,-0.475875,0.595821,0.624796,0.612144,0.631878
38,431.851,1,21.7504,19.4607,17.816,1.5964,-0.467536,0.580735,0.608976,0.604091,0.615879
39,435.759,1,22.3575,19.2003,17.6842,1.60911,-0.477839,0.56603,0.593556,0.631012,0.632789
40,434.217,1,22.2025,19.3624,17.4773,1.59575,-0.474318,0.551698,0.605873,0.639083,0.616766
41,436.789,1,22.1378,19.6103,16.9112,1.65539,-0.47079,0.537729,0.599628,0.622901,0.601149
42,438.25,1,22.8156,19.6253,17.1888,1.6749,-0.497076,0.524113,0.584445,0.62025,0.594936
43,449.057,1,22.0695,19.524,17.0554,1.78499,-0.460193,0.510842,0.582954,0.609675,0.594283
44,438.52,1,22.3729,19.3507,17.1766,1.73979,-0.480817,0.497908,0.597774,0.594238,0.620721
45,442.151,1,22.232,19.349,17.4307,1.72836,-0.468145,0.4853,0.640425,0.579191,0.605004
46,439.613,1,22.5598,19.8655,17.902,1.69984,-0.490629,0.473012,0.6511,0.583364,0.589685
