iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,57.7189,1,13.5016,36.5315,21.7629,16.3975,1.54598,0.0572365,0.257881,1.665,6.78912e-08,0.72094
2,42.0792,1,12.276,34.9142,21.7629,17.6531,1.51976,0.0573204,0.217455,1.70594,7.48523e-08,0.844684
3,35.0809,1,12.3032,32.9369,21.7629,17.5835,1.48528,0.0565115,0.203777,1.72049,6.79157e-08,0.877002
4,30.6714,1,12.3382,29.5123,21.7629,17.006,1.44818,0.0536769,0.203792,1.70009,7.03521e-08,0.924502
5,25.3319,1,12.2131,30.3924,21.7629,17.6615,1.41475,0.0550692,0.196539,1.74969,5.9278e-08,0.923147
6,26.2439,1,12.1895,29.4346,21.7629,16.1202,1.41477,0.0551667,0.207422,1.77864,5.51919e-08,0.9201
7,13.7472,1,12.1886,30.1252,21.7629,16.2323,1.27382,0.0557516,0.202113,1.82599,4.72024e-08,0.972417
8,9.45066,1,12.2986,30.2118,21.7629,16.059,1.23706,0.0582592,0.204732,1.79089,4.13212e-08,0.946132
9,15.8149,1,12.2434,31.7246,21.7629,15.6876,1.39435,0.0562406,0.203067,1.79248,3.89533e-08,0.954332
10,22.9858,1,12.1429,38.1976,21.7629,16.3357,1.39439,0.0605867,0.202193,1.92646,3.79104e-08,0.971648
11,29.34,1,12.0858,39.0496,21.7629,17.5875,1.39436,0.0595103,0.20894,1.95946,4.16991e-08,1.03745
12,22.4512,1,12.1569,40.4431,21.7629,17.6131,1.27733,0.0633389,0.197575,1.9192,4.13008e-08,0.979073
13,32.1837,1,12.1953,38.3542,21.7629,16.5093,1.2987,0.0694294,0.195423,1.78577,3.99721e-08,1.07936
14,26.7325,1,12.467,36.5186,21.7629,15.6347,1.21309,0.0698394,0.198887,1.99211,3.7266e-08,1.0546
15,24.0607,1,12.3744,45.1815,21.7629,14.6596,1.26982,0.0666559,0.201269,2.04862,3.40864e-08,1.01607
16,16.3284,1,12.1998,41.2642,21.7629,15.5756,1.30678,0.0650559,0.192449,2.03135,2.86806e-08,0.966726
17,14.4919,1,12.3016,38.9207,21.7629,15.148,1.34886,0.0573209,0.204961,1.96456,3.10878e-08,1.07428
18,11.0417,1,12.2068,42.6782,21.7629,15.1815,1.30061,0.0589052,0.197152,1.79755,3.20888e-08,1.08465
19,14.1333,1,12.2275,41.7628,21.7629,14.3017,1.25732,0.0613462,0.194562,1.79875,3.3482e-08,1.14757
20,20.1167,1,12.3313,44.941,21.7629,13.9419,1.36313,0.0639088,0.201421,1.60506,3.24481e-08,1.11718
21,17.7369,1,12.3413,44.3851,21.7629,13.8463,1.3827,0.0608221,0.209143,1.50985,3.29735e-08,1.15596
22,10.1328,1,12.3571,38.0672,21.7629,14.16,1.27095,0.0611009,0.206519,1.61577,3.06723e-08,1.15917
23,17.0388,1,12.2316,44.5156,21.7629,13.7189,1.26346,0.0626533,0.207218,1.82354,3.09059e-08,1.16897
24,11.1998,1,12.3274,39.6155,21.7629,14.5425,1.24231,0.0596125,0.204277,1.81566,3.47693e-08,1.09467
25,9.22161,1,12.3338,34.3696,21.7629,15.3064,1.23714,0.0576914,0.203234,1.87717,3.79271e-08,1.02256
26,20.9693,1,12.2557,42.0696,21.7629,16.8629,1.33434,0.0551804,0.215345,2.06556,4.43215e-08,0.990123
