rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
0,1,0.31917,-0.316152,2.65185,-6.49721e-08,All,#4682B4,0
1,1,0.400194,-0.108325,2.49172,3.87768e-08,All,#4682B4,0
2,1,0.365527,-0.162032,2.41639,7.68442e-09,All,#4682B4,0
3,1,0.39623,-0.0206868,2.17889,-9.43752e-08,All,#4682B4,0
4,1,0.449918,-0.234861,2.57266,-4.64455e-08,All,#4682B4,0
5,1,0.449126,-0.0532272,2.25727,9.18482e-08,All,#4682B4,0
6,1,0.313196,-0.366114,2.57015,9.23973e-08,All,#4682B4,0
7,1,0.272268,-0.362078,2.75923,-1.47506e-08,All,#4682B4,0
8,1,0.390316,-0.0856915,2.02159,-4.20567e-08,All,#4682B4,0
9,1,0.358129,-0.215251,2.53791,1.98186e-08,All,#4682B4,0
0,2,0.21665,0.0162211,-1.00224,-7.48579e-08,All,#4682B4,0
1,2,0.157473,-0.0116326,-5.50124,-6.08902e-08,All,#4682B4,0
2,2,0.239956,-0.0841475,0.837536,1.22441e-07,All,#4682B4,0
3,2,0.239735,-0.14594,-1.21808,2.10548e-09,All,#4682B4,0
4,2,0.220841,-0.0602262,-1.87648,1.07477e-07,All,#4682B4,0
5,2,0.211293,-0.0530532,-2.94908,5.78099e-08,All,#4682B4,0
6,2,0.185376,-0.0727617,-1.61384,4.91711e-08,All,#4682B4,0
7,2,0.160999,-0.0169679,-1.0675,8.65506e-08,All,#4682B4,0
8,2,0.252092,-0.0815674,0.0462464,-3.89213e-09,All,#4682B4,0
9,2,0.217639,-0.0462516,-0.389689,-4.90716e-08,All,#4682B4,0
0,3,0.279604,0.139694,0.162874,1.51959e-07,All,#4682B4,0
1,3,0.303752,0.168746,-3.24926,-1.1569e-07,All,#4682B4,0
2,3,0.334984,0.273589,-1.46789,-1.12242e-08,All,#4682B4,0
3,3,0.231388,0.0863387,-0.498531,-6.90097e-08,All,#4682B4,0
4,3,0.261986,0.303121,-4.90024,-1.29141e-07,All,#4682B4,0
5,3,0.247974,0.179504,-0.889713,8.80295e-08,All,#4682B4,0
6,3,0.217141,0.277761,0.76761,2.18305e-08,All,#4682B4,0
7,3,0.35857,0.21013,-0.059005,9.40794e-09,All,#4682B4,0
8,3,0.189849,0.127617,0.0166069,1.72315e-08,All,#4682B4,0
9,3,0.30138,0.0840315,1.13289,1.51756e-08,All,#4682B4,0
0,4,-0.016999,-0.0216296,0.222483,-2.02012e-08,All,#4682B4,0
1,4,-0.0928306,0.0876499,-1.76959,-3.86502e-08,All,#4682B4,0
2,4,-0.13657,0.0423771,-2.93824,-4.87392e-08,All,#4682B4,0
3,4,-0.00175358,-0.0123325,-0.340475,3.9996e-08,All,#4682B4,0
4,4,-0.0642942,-0.0162554,-0.299095,-1.08521e-07,All,#4682B4,0
5,4,-0.139206,0.0912805,-1.43961,7.24454e-08,All,#4682B4,0
6,4,-0.100464,0.118318,-2.69512,1.30443e-07,All,#4682B4,0
7,4,-0.121496,0.0427231,-0.677527,-5.78211e-08,All,#4682B4,0
8,4,-0.0484602,0.0625614,-0.2518,6.1697e-08,All,#4682B4,0
9,4,-0.0435801,-0.0739563,-1.08528,-6.63224e-08,All,#4682B4,0
0,5,-0.145425,-0.33866,0.591461,-3.53155e-08,All,#4682B4,0
1,5,-0.20055,-0.322552,0.884058,-6.22329e-08,All,#4682B4,0
2,5,-0.174322,-0.380886,0.687888,1.20547e-07,All,#4682B4,0
3,5,-0.218892,-0.337732,0.912477,-5.06177e-08,All,#4682B4,0
4,5,-0.131519,-0.280883,0.914576,4.23796e-08,All,#4682B4,0
5,5,-0.210481,-0.255665,0.914703,5.00992e-09,All,#4682B4,0
6,5,-0.243634,-0.278257,0.756347,9.44321e-08,All,#4682B4,0
7,5,-0.213474,-0.157667,1.03474,-1.91565e-08,All,#4682B4,0
8,5,-0.135367,-0.332862,1.02059,6.39708e-08,All,#4682B4,0
9,5,-0.219915,-0.295036,0.512676,-8.40978e-09,All,#4682B4,0
0,6,0.070681,0.140744,0.36273,-3.64055e-08,All,#4682B4,0
1,6,0.0763323,0.0745315,1.01931,-3.89159e-09,All,#4682B4,0
2,6,0.0937934,0.155604,-0.457844,1.88083e-08,All,#4682B4,0
3,6,0.094324,0.000229343,0.0310555,-1.95883e-08,All,#4682B4,0
4,6,0.0768805,0.128246,1.15552,-7.95288e-08,All,#4682B4,0
5,6,-0.00707445,0.206698,-0.708268,3.2113e-08,All,#4682B4,0
6,6,0.127389,0.115935,0.893094,-1.89501e-07,All,#4682B4,0
7,6,0.0515677,0.225623,-0.250779,1.17197e-07,All,#4682B4,0
8,6,0.0665401,0.161492,0.108106,-6.42667e-08,All,#4682B4,0
9,6,-0.023209,0.148195,-0.348532,-2.15268e-07,All,#4682B4,0
0,7,-0.422002,0.0808332,4.07855,-5.38858e-09,All,#4682B4,0
1,7,-0.400986,-0.0664127,4.3388,-2.2316e-08,All,#4682B4,0
2,7,-0.476338,0.0172232,3.34575,1.98265e-07,All,#4682B4,0
3,7,-0.450984,0.00118643,4.97387,-1.27964e-07,All,#4682B4,0
4,7,-0.436658,-0.0976178,4.48834,-2.44145e-08,All,#4682B4,0
5,7,-0.462088,0.113093,3.80243,9.0202e-08,All,#4682B4,0
6,7,-0.380349,0.257289,3.25415,-1.94715e-07,All,#4682B4,0
7,7,-0.501098,-0.0142441,4.35642,-6.32e-08,All,#4682B4,0
8,7,-0.497469,-0.080281,4.73898,1.05598e-07,All,#4682B4,0
9,7,-0.472481,0.184411,3.83451,-4.64894e-08,All,#4682B4,0
0,8,-0.325857,-0.051993,-0.8523,-7.7489e-08,All,#4682B4,0
1,8,-0.329087,-0.0334499,-3.37375,-6.83909e-08,All,#4682B4,0
2,8,-0.310462,-0.0307984,-4.81224,-3.89078e-08,All,#4682B4,0
3,8,-0.373776,-0.101978,-1.32328,5.16027e-08,All,#4682B4,0
4,8,-0.337517,-0.0598422,-3.3384,1.28728e-08,All,#4682B4,0
5,8,-0.321689,0.11395,-3.79282,1.04725e-07,All,#4682B4,0
6,8,-0.3519,-0.138897,-1.7519,-1.77194e-08,All,#4682B4,0
7,8,-0.286308,0.02831,-3.05995,-1.08847e-07,All,#4682B4,0
8,8,-0.310076,-0.0228568,-3.35931,1.26961e-07,All,#4682B4,0
9,8,-0.303921,-0.0626237,-0.440506,-1.74837e-08,All,#4682B4,0
0,9,0.34419,0.0364506,-3.77453,-1.55516e-07,All,#4682B4,0
1,9,0.381634,0.0773944,-1.21059,-2.0876e-08,All,#4682B4,0
2,9,0.313281,0.0541975,-2.23941,-6.61162e-08,All,#4682B4,0
3,9,0.358941,0.192074,-0.0226668,2.43145e-08,All,#4682B4,0
4,9,0.214049,0.177416,-2.54249,4.86492e-08,All,#4682B4,0
5,9,0.250768,0.210772,-2.23506,3.21932e-08,All,#4682B4,0
6,9,0.322168,0.111308,-1.74477,-7.00979e-08,All,#4682B4,0
7,9,0.407829,0.295551,-2.10599,-1.77414e-08,All,#4682B4,0
8,9,0.235785,0.164592,0.496734,2.57116e-09,All,#4682B4,0
9,9,0.286911,0.188221,-2.53076,8.42529e-08,All,#4682B4,0
0,10,0.372308,0.227782,0.766394,-4.07302e-08,All,#4682B4,0
1,10,0.329445,0.312041,0.502117,-5.6151e-08,All,#4682B4,0
2,10,0.432944,0.292519,0.169976,1.16997e-07,All,#4682B4,0
3,10,0.368696,0.29486,-0.425674,-6.99291e-08,All,#4682B4,0
4,10,0.337872,0.357585,-0.859959,5.57434e-09,All,#4682B4,0
5,10,0.30385,0.183341,0.0938375,2.4818e-08,All,#4682B4,0
6,10,0.339416,0.200727,1.01887,9.15891e-08,All,#4682B4,0
7,10,0.354459,0.229634,-0.517566,1.28052e-08,All,#4682B4,0
8,10,0.245587,0.128417,0.597727,-6.13486e-08,All,#4682B4,0
9,10,0.203648,0.275523,-0.466451,1.44852e-08,All,#4682B4,0
0,11,0.0830287,0.145372,1.9604,-5.92884e-08,All,#4682B4,0
1,11,0.163772,-0.0810113,1.85837,1.09227e-08,All,#4682B4,0
2,11,0.118996,0.0374492,1.97344,-5.87016e-08,All,#4682B4,0
3,11,0.151076,0.229477,1.25709,-1.07913e-07,All,#4682B4,0
4,11,0.210871,-0.157567,2.5017,7.33372e-08,All,#4682B4,0
5,11,0.0656031,0.245455,1.09926,-4.6251e-08,All,#4682B4,0
6,11,0.179623,0.05083,1.44461,-4.59342e-08,All,#4682B4,0
7,11,0.146698,0.0730726,1.62874,5.49892e-08,All,#4682B4,0
8,11,0.174145,-0.0150181,1.96882,6.84656e-08,All,#4682B4,0
9,11,0.117996,0.00498503,2.24572,2.64659e-08,All,#4682B4,0
0,12,0.0444122,-0.249305,0.43016,-3.15058e-08,All,#4682B4,0
1,12,0.0454526,-0.121264,-0.834348,-8.26477e-08,All,#4682B4,0
2,12,0.10314,-0.151951,0.0506779,-7.51243e-08,All,#4682B4,0
3,12,0.0553802,-0.0798713,-0.655976,-6.30845e-09,All,#4682B4,0
4,12,0.0700637,-0.119703,-0.326808,-8.78067e-09,All,#4682B4,0
5,12,0.0877899,-0.0766724,-0.0172733,-7.06097e-08,All,#4682B4,0
6,12,0.0314526,-0.0236235,-1.04017,2.5571e-08,All,#4682B4,0
7,12,0.0169375,-0.0920646,0.603197,-7.77361e-08,All,#4682B4,0
8,12,0.0933387,-0.109069,-0.247713,1.00098e-07,All,#4682B4,0
9,12,0.0266548,-0.116461,0.121144,-5.73047e-08,All,#4682B4,0
0,13,-0.161931,0.171459,2.80813,-3.04852e-08,All,#4682B4,0
1,13,-0.171069,-0.141759,4.14995,6.09988e-08,All,#4682B4,0
2,13,-0.100758,0.075032,2.90844,-7.08899e-08,All,#4682B4,0
3,13,-0.129635,0.510663,2.82059,1.01122e-08,All,#4682B4,0
4,13,-0.146466,0.404821,3.02094,1.31309e-08,All,#4682B4,0
5,13,-0.13053,-0.185208,3.86575,-1.05607e-08,All,#4682B4,0
6,13,-0.11062,0.221874,2.9712,-4.44104e-08,All,#4682B4,0
7,13,-0.109867,0.172517,2.89787,9.81996e-08,All,#4682B4,0
8,13,-0.117498,0.115689,3.21608,1.36983e-07,All,#4682B4,0
9,13,-0.18242,-0.0913524,3.42705,1.19936e-09,All,#4682B4,0
0,14,-0.273062,0.0555547,-1.62637,5.89765e-08,All,#4682B4,0
1,14,-0.228997,0.0172467,-0.2581,4.12927e-08,All,#4682B4,0
2,14,-0.332051,0.0194031,-1.74421,-4.38111e-08,All,#4682B4,0
3,14,-0.157888,0.036758,-1.5096,6.78484e-08,All,#4682B4,0
4,14,-0.243491,0.12899,0.492926,4.66143e-08,All,#4682B4,0
5,14,-0.240919,0.0532699,-1.62326,-4.82656e-08,All,#4682B4,0
6,14,-0.267163,0.147509,-2.8891,5.29925e-08,All,#4682B4,0
7,14,-0.281802,0.0165341,-3.81803,2.49648e-09,All,#4682B4,0
8,14,-0.280339,0.0218937,-0.224965,-5.50668e-08,All,#4682B4,0
9,14,-0.259886,0.0670477,-0.835255,-1.67384e-08,All,#4682B4,0
0,15,-0.295825,-0.284327,-1.70555,-1.13198e-07,All,#4682B4,0
1,15,-0.32869,-0.293088,-0.306801,-7.9268e-08,All,#4682B4,0
2,15,-0.288744,-0.37048,-3.54164,-1.20597e-12,All,#4682B4,0
3,15,-0.251931,-0.350192,-1.31154,5.63827e-08,All,#4682B4,0
4,15,-0.278245,-0.416364,-1.53238,7.92679e-08,All,#4682B4,0
5,15,-0.332716,-0.306153,-0.805954,-1.36735e-07,All,#4682B4,0
6,15,-0.341751,-0.410851,-1.10076,-8.09847e-08,All,#4682B4,0
7,15,-0.291183,-0.337214,-1.32266,1.40849e-08,All,#4682B4,0
8,15,-0.280588,-0.325823,-0.608335,1.97131e-08,All,#4682B4,0
9,15,-0.269823,-0.315891,-2.23796,1.21042e-08,All,#4682B4,0
