parameter,value,se_sa,rse_sa
Cl_pop,13.5125848093955,0.921061716735016,6.8163251496826
V1_pop,24.1337826480797,3.16710850217432,13.1231334447537
Q_pop,25.3138335285854,13.3130349775148,52.5919354035461
V2_pop,12.9646744612065,4.05239107594051,31.2571757051537
omega_Cl,0.259580358232574,0.0494648557405426,19.055700545811
omega_V1,0.282161496079952,0.0778994921393781,27.6081227317086
omega_Q,0.961019428823702,0.305669970607715,31.8068460886226
omega_V2,0.873087828471672,0.281355527413198,32.2253407089304
a,1.56236662039833,0.263526299657969,16.8671230054046
b,0.0418887766154543,0.0164592505865256,39.2927459725649
