parameter,value
Cl_pop,13.5022589281702
V1_pop,23.7475298674099
Q_pop,23.4
beta_Q_ANTU_1,0.14828528459198
beta_Q_logtAGEA,2.34593950827715
beta_Q_logtRAL,-0.270687792284298
V2_pop,8.45296035325245
beta_V2_SEXF_1,1.00501785494307
omega_Cl,0.259974365874951
omega_V1,0.334096323647152
omega_Q,3.44386978172659e-8
omega_V2,0.511037464680857
a,1.74552334884785
b,0.0309755883515025
