iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,833.602,1,13.5086,26.1537,23.8987,13.1157,1.5,1.5,1.2,1.5,1.5,1.5
2,827.93,1,27.826,27.9542,40.8303,21.8433,1.425,1.425,1.16962,1.53671,1.46202,1.46202
3,811.752,1,29.841,29.2858,39.997,25.3288,1.35375,1.35375,1.14,1.54644,1.44217,1.425
4,812.512,1,28.5902,31.686,37.2075,33.5532,1.28606,1.28606,1.11113,1.59748,1.40566,1.38892
5,796.733,1,28.5599,38.5032,46.9158,46.6219,1.22176,1.22176,1.083,1.55703,1.37006,1.35375
6,790.472,1,29.6913,31.6012,47.7403,43.1933,1.16067,1.16067,1.05558,1.51761,1.33537,1.31947
7,780.199,1,30.083,31.1682,51.1721,46.7666,1.10264,1.10264,1.02885,1.47918,1.30156,1.28606
8,781.418,1,28.2639,36.6461,49.8409,41.1494,1.04751,1.04751,1.0028,1.51343,1.2686,1.2535
9,779.713,1,26.5112,46.7477,54.5835,46.1555,0.995131,0.995131,0.977407,1.62811,1.23648,1.22176
10,771.011,1,25.6831,41.5923,48.9621,50.5844,0.945374,0.945374,0.952659,1.64037,1.20517,1.19082
11,764.101,1,25.4352,45.5929,50.0689,43.4161,0.898105,0.898105,0.928537,1.59883,1.17466,1.16067
12,754.981,1,25.2611,36.3966,48.2441,37.3606,0.8532,0.8532,0.905026,1.55835,1.14492,1.13128
13,742.479,1,24.4402,24.7054,48.8459,49.3589,0.81054,0.81054,0.88211,1.51889,1.11593,1.10264
14,734.203,1,24.0776,22.3473,56.1365,44.1298,0.770013,0.770013,0.859775,1.48043,1.08767,1.07472
15,736.95,1,22.0443,20.1494,50.8132,48.5215,0.731512,0.731512,0.838005,1.44294,1.06013,1.04751
16,723.751,1,23.7294,21.1264,51.7346,51.2885,0.694937,0.694937,0.816786,1.44867,1.03329,1.02098
17,719.956,1,23.1876,22.0473,49.4461,50.4392,0.66019,0.66019,0.796105,1.54654,1.00712,0.995131
18,712.958,1,22.9086,18.6999,52.1846,48.5692,0.627181,0.627181,0.775947,1.51871,0.981622,0.969933
19,693.436,1,22.559,15.0166,48.7063,43.9119,0.595821,0.595821,0.756299,1.48026,0.956767,0.95826
20,695.539,1,22.2056,15.0315,45.8046,35.4485,0.56603,0.56603,0.737149,1.44278,0.932541,0.933996
21,686.194,1,21.585,11.324,48.566,33.8727,0.537729,0.537729,0.718484,1.42686,0.908928,0.910347
22,673.469,1,20.8817,10.562,54.9845,33.5745,0.510842,0.510842,0.700292,1.39073,0.885914,0.985505
23,671.299,1,21.2327,13.0032,52.027,34.0502,0.4853,0.4853,0.68256,1.38698,0.863482,0.960552
24,668.302,1,20.6184,12.2435,48.0335,37.7196,0.461035,0.461035,0.665277,1.40359,0.841618,0.944286
25,655.527,1,20.2065,10.6631,47.9982,43.0267,0.437984,0.437984,0.648432,1.50354,0.820308,0.920376
26,641.612,1,19.9426,7.36997,46.2433,45.3159,0.416084,0.416084,0.632013,1.46547,0.799537,0.897071
27,635.471,1,19.9675,6.81548,48.5473,39.6074,0.39528,0.39528,0.61601,1.42837,0.779292,0.874357
28,629.629,1,20.1536,6.24349,45.5261,40.7674,0.375516,0.375516,0.600413,1.56533,0.75956,0.852218
29,626.166,1,19.5949,6.92475,47.3572,41.3817,0.35674,0.35674,0.613053,1.5257,0.740328,0.889968
30,614.736,1,19.436,7.82685,45.7283,45.3349,0.338903,0.338903,0.615335,1.48707,0.721582,0.930252
31,604.684,1,19.5529,6.09582,46.4543,45.4778,0.321958,0.321958,0.604071,1.44941,0.703311,0.906697
32,594.964,1,19.0374,7.30313,46.31,51.2773,0.30586,0.30586,0.597887,1.41271,0.685503,1.00165
33,587.922,1,18.7371,6.64868,42.214,59.1058,0.290567,0.290567,0.593349,1.37694,0.668146,0.97629
34,580.722,1,19.055,8.42876,40.9428,44.4288,0.276039,0.276039,0.583337,1.34208,0.651228,0.951569
35,576.796,1,19.2352,7.2333,42.7042,47.3266,0.262237,0.262237,0.587597,1.3081,0.634739,0.927475
