Cl_pop,1,-0.95386,0.010437,0.0038703,-6.8178e-5,0.0095029,-0.0084404,-0.009249,0.004066,0.0010838
beta_Cl_tSCRMGDL,-0.95386,1,0.0054041,-0.0041205,-0.0010028,-0.0052217,0.0076574,0.0042124,-0.0056298,0.0139
V1_pop,0.010437,0.0054041,1,-0.38376,0.0036428,0.16974,0.098945,0.45048,0.010169,0.0028685
V2_pop,0.0038703,-0.0041205,-0.38376,1,0.0043362,-0.027934,-0.024605,-0.39332,-0.094342,0.054155
omega_Cl,-6.8178e-5,-0.0010028,0.0036428,0.0043362,1,0.023664,-0.01013,-0.0063062,-0.0014264,-0.034973
omega_V1,0.0095029,-0.0052217,0.16974,-0.027934,0.023664,1,-0.29206,-0.18782,0.068109,-0.023126
omega_Q,-0.0084404,0.0076574,0.098945,-0.024605,-0.01013,-0.29206,1,0.23748,-0.071076,-0.089381
omega_V2,-0.009249,0.0042124,0.45048,-0.39332,-0.0063062,-0.18782,0.23748,1,0.063932,-0.10403
a,0.004066,-0.0056298,0.010169,-0.094342,-0.0014264,0.068109,-0.071076,0.063932,1,-0.27787
b,0.0010838,0.0139,0.0028685,0.054155,-0.034973,-0.023126,-0.089381,-0.10403,-0.27787,1
