parameter,value
Cl_pop,13.5313361726273
beta_Cl_logtAGEA,0.0306177459294146
V1_pop,25.9947629031742
beta_V1_ANTU_1,-0.287682302270781
beta_V1_logtCLCRMLMIN,-3.22541043919079
beta_V1_logtPROGDL,-1.96672244484506
Q_pop,23.4
beta_Q_LMP_1,0.986651584305688
beta_Q_logtAGEA,1.30080921554744
beta_Q_logtALBGDL,18.6284526810796
beta_Q_logtPROGDL,-18.4141801647981
V2_pop,2.38952676503244
beta_V2_SEXF_1,5.00519770564309
beta_V2_logtHCM,41.299964120638
beta_V2_logtRAL,0.28648408939381
omega_Cl,0.260387351220363
omega_V1,0.334880079203818
omega_Q,5.67383989538914e-8
omega_V2,4.28122237979018e-8
a,1.32960365265131
b,0.0435255878192796
