iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,673.913,1,13.5086,39.2306,23.8987,19.6735,1,0.3,1,1,1,1
2,626.859,1,14.0769,34.4153,20.3945,18.4457,0.931181,0.22483,0.282701,0.835315,0.662885,0.798656
3,587.317,1,14.2085,33.1049,20.0276,17.7199,1.155,0.185285,0.242239,0.809716,0.62428,0.576416
4,579.703,1,13.7322,31.3959,21.0489,16.82,1.21075,0.167357,0.241047,0.814557,0.630754,0.556188
5,551.247,1,13.3101,32.2535,21.225,14.9189,1.20988,0.140257,0.256015,0.806886,0.468789,0.520843
6,532.975,1,13.3538,33.0321,20.3066,14.5423,1.32337,0.121268,0.255747,0.757423,0.465045,0.465893
7,512.614,1,13.4289,30.0123,20.5786,13.7738,1.54308,0.0939487,0.256142,0.6916,0.407356,0.518687
8,496.573,1,13.5554,30.4287,22.8195,13.7377,1.58774,0.0782633,0.252944,0.687885,0.415344,0.511678
9,496.351,1,13.4438,29.1937,23.2576,13.9949,1.58771,0.0765696,0.251979,0.635087,0.441327,0.55231
10,498.445,1,13.2587,29.1515,23.0099,12.7969,1.58843,0.0709575,0.244985,0.79646,0.439796,0.580974
11,492.964,1,13.2783,32.3656,22.5077,13.2596,1.64938,0.064715,0.255497,0.88389,0.387056,0.537875
12,488.199,1,13.3454,33.2755,22.7597,13.1496,1.64936,0.0646006,0.258056,0.660981,0.410263,0.589505
13,487.521,1,13.5254,36.3152,22.553,12.1262,1.59589,0.0651606,0.263087,0.654954,0.405289,0.642755
14,494.42,1,13.5157,35.7478,22.6972,12.4741,1.59706,0.0692204,0.259683,0.749438,0.350859,0.692831
15,490.338,1,13.4461,33.8859,22.8909,12.2824,1.6193,0.062581,0.258818,0.756012,0.362958,0.718668
16,484.046,1,13.4651,31.9183,22.575,12.1596,1.54372,0.0582925,0.263191,0.824398,0.393189,0.6802
17,478.344,1,13.6025,31.4567,22.9511,11.885,1.63003,0.0482453,0.264451,0.801009,0.382645,0.760425
18,471.904,1,13.5723,32.5477,23.0578,11.6106,1.63695,0.0428531,0.260877,0.798025,0.378118,0.781345
19,472.462,1,13.6526,32.2367,23.0203,12.1782,1.68807,0.0412514,0.26244,0.769168,0.380441,0.778434
20,473.786,1,13.5836,35.4516,22.2883,12.7255,1.72478,0.0395709,0.271181,0.739799,0.370456,0.815175
21,463.601,1,13.6552,37.2299,22.4715,12.9374,1.97975,2.22045e-16,0.276926,0.76558,0.364231,0.807644
22,451.058,1,13.5592,35.9713,22.4903,13.027,1.7659,0.022003,0.272004,0.775296,0.308799,0.782134
23,454.086,1,13.5357,36.2629,22.3317,12.4179,1.79174,0.0242316,0.264925,0.769719,0.303496,0.779173
24,448.783,1,13.5783,34.1864,22.6814,12.452,1.70447,0.0286773,0.259915,0.789824,0.299549,0.711817
25,449.172,1,13.5245,34.7086,22.8568,12.677,1.81128,0.022555,0.263381,0.802925,0.305362,0.635574
26,453.69,1,13.6041,34.026,22.7332,13.1204,1.90304,0.0174102,0.273157,0.814032,0.278858,0.696325
27,453.29,1,13.4317,34.5957,22.954,13.9309,1.77519,0.0262858,0.274164,0.813721,0.286143,0.71302
28,458.158,1,13.4108,32.182,23.1665,12.745,1.69714,0.0332358,0.259576,0.830534,0.313966,0.734705
29,460.053,1,13.6298,31.6004,23.4127,12.7255,1.62887,0.0388787,0.26543,0.872775,0.288965,0.754128
30,459.42,1,13.6974,34.0573,23.6442,13.0896,1.62885,0.039189,0.263308,0.855125,0.295093,0.7651
31,454.85,1,13.6146,31.8448,23.1031,13.4307,1.62879,0.0363641,0.273155,0.78566,0.29771,0.768159
32,449.454,1,13.5256,31.7813,22.6986,12.5893,1.57343,0.0373269,0.260136,0.810923,0.267203,0.777679
33,456.164,1,13.5835,31.9374,22.8798,12.4036,1.67627,0.0386459,0.258316,0.776643,0.262318,0.750005
34,452.094,1,13.4549,29.3705,23.1471,12.9816,1.71719,0.0334627,0.262083,0.783782,0.268845,0.696245
35,453.796,1,13.4574,31.7081,22.9123,14.2888,1.61643,0.0367719,0.264903,0.827702,0.278978,0.758613
36,450.445,1,13.3957,31.3894,22.7973,13.3223,1.61638,0.0352671,0.253374,0.855184,0.281286,0.744857
37,440.695,1,13.4279,31.5621,22.7287,13.7659,1.51461,0.0323433,0.264679,0.85915,0.278535,0.769947
38,445.213,1,13.3697,29.9193,22.8346,14.2488,1.62536,0.0303471,0.256792,0.792435,0.288323,0.768426
39,448.218,1,13.4451,28.7413,22.4848,13.5932,1.70897,0.0248928,0.262874,0.815616,0.310321,0.73708
40,453.498,1,13.4227,32.9314,22.5999,13.9152,1.79968,0.0230145,0.267173,0.849617,0.307869,0.689241
41,454.45,1,13.4636,33.3431,22.5087,14.0859,1.83393,0.0200663,0.263744,0.89938,0.308959,0.681073
42,453.77,1,13.531,31.601,22.5215,13.791,1.87723,0.0165444,0.263506,0.80915,0.322692,0.696503
43,454.452,1,13.5308,27.9455,22.2077,13.7553,1.82599,0.0140514,0.262377,0.898826,0.340189,0.761187
44,461.094,1,13.472,26.3781,22.5914,14.0679,1.8343,0.0174948,0.263802,1.00036,0.317737,0.802051
45,464.387,1,13.4592,28.3635,22.3264,14.1652,1.83462,0.0261618,0.25981,0.983154,0.300501,0.741768
46,462.86,1,13.515,26.1015,23.151,13.954,1.85972,0.0220042,0.257418,0.913304,0.309624,0.794259
47,454.127,1,13.5192,25.7955,23.4663,12.74,1.75501,0.0250753,0.26033,0.880577,0.315901,0.717471
48,457.533,1,13.5027,24.6944,24.1023,13.1123,1.70406,0.032896,0.255879,0.798876,0.325607,0.739639
