parameter,value
Cl_pop,13.5068234914909
V1_pop,24.6840689923573
beta_V1_ANTU_1,-0.183101940517537
beta_V1_logtCLCRMLMIN,-1.23328653068475
beta_V1_logtPROGDL,-0.813063327720669
Q_pop,23.4
beta_Q_LMP_1,0.881567267396641
beta_Q_logtAGEA,1.30809951459184
beta_Q_logtALBGDL,17.4841654260499
beta_Q_logtPROGDL,-17.0666363541197
V2_pop,3.19442192959618
beta_V2_SEXF_1,4.30030775128838
beta_V2_logtCLCRMLMIN,-1.04639379576667
beta_V2_logtHCM,34.0050800500085
omega_Cl,0.257078501830295
omega_V1,0.122279691406076
omega_Q,8.70615900275925e-8
omega_V2,7.39780985907822e-8
a,1.43753408476183
b,0.0398620037155993
