parameter,value
Cl_pop,13.5090017027831
beta_Cl_logtPROGDL,-1.10090391333907
V1_pop,25.5196311528425
beta_V1_ANTU_1,-0.213781416738192
beta_V1_logtCLCRMLMIN,-3.04948252607543
beta_V1_logtPROGDL,-2.00975767656981
Q_pop,23.4
beta_Q_LMP_1,0.842441640248259
beta_Q_logtAGEA,1.51327659538528
beta_Q_logtALBGDL,17.3190895598961
beta_Q_logtPROGDL,-17.2998211299557
V2_pop,3.04769575360778
beta_V2_SEXF_1,4.2606910348084
beta_V2_logtHCM,33.3689087547813
omega_Cl,0.327233312789927
omega_V1,0.329642679580383
omega_Q,7.84886191111287e-8
omega_V2,2.55756127552426e-8
a,1.4251078384304
b,0.0429236939468097
