iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,omega_Cl,omega_Q,omega_V1,omega_V2
74,457.521,1,13.429,25.9518,24.0829,13.137,2.02249,0.260652,0.84213,0.291118,0.837399
75,457.722,1,13.4895,26.4548,23.5751,13.0719,1.98102,0.262192,0.872369,0.29076,0.848052
76,450.644,1,13.476,27.1549,23.3782,12.4757,1.95039,0.255356,0.80989,0.292923,0.820757
77,452.51,1,13.5526,25.7859,23.9135,12.6732,1.9713,0.259083,0.876796,0.270691,0.831896
78,447.06,1,13.5353,23.4782,24.408,12.1527,1.87154,0.263232,0.801039,0.307689,0.838045
79,441.765,1,13.5636,22.6258,24.6225,11.2887,1.84849,0.256025,0.741559,0.302769,0.844887
80,442.828,1,13.5965,22.2035,24.724,11.6866,1.87695,0.253957,0.728687,0.319095,0.807455
81,444.726,1,13.5461,21.2851,25.1634,11.4578,1.90387,0.258981,0.69647,0.316866,0.843663
82,441.486,1,13.5678,21.6619,24.8487,10.5706,1.86749,0.261939,0.685529,0.323563,0.803567
83,439.042,1,13.5681,22.0503,24.8941,10.3744,1.85398,0.261342,0.720683,0.31199,0.79817
84,441.822,1,13.6026,20.7075,25.0299,10.3866,1.90398,0.272924,0.766284,0.304295,0.756032
85,447.904,1,13.5663,24.6111,24.7207,10.6821,2.00664,0.266267,0.725766,0.29874,0.680576
86,446.341,1,13.4962,24.4843,24.5878,11.0294,1.98345,0.254102,0.663129,0.311713,0.739061
87,440.937,1,13.466,25.6187,24.7385,11.2731,1.92215,0.253524,0.637866,0.308639,0.799333
88,440.324,1,13.4389,24.1493,24.525,11.1641,1.8983,0.259391,0.698534,0.308985,0.784126
89,425.442,1,13.4747,23.6165,24.5608,10.9033,1.78162,0.254942,0.605861,0.311769,0.79073
90,432.323,1,13.6252,26.5172,24.2902,11.9111,1.82892,0.262734,0.666672,0.294434,0.765143
91,439.332,1,13.5906,26.7214,24.4836,11.0103,1.89291,0.266652,0.637466,0.304561,0.792917
92,432.903,1,13.5628,26.6817,24.2186,11.0312,1.83227,0.267587,0.639762,0.285249,0.817004
93,438.67,1,13.5623,27.5685,24.2445,11.6126,1.87242,0.267339,0.623306,0.310925,0.824073
94,445.405,1,13.5799,27.7986,24.6971,11.524,1.96142,0.271863,0.652055,0.311391,0.744101
95,454.593,1,13.5722,28.2026,24.5357,11.4869,2.0663,0.261279,0.707038,0.289055,0.746062
96,454.837,1,13.3959,27.7158,24.5821,11.0488,2.04644,0.262612,0.717111,0.318434,0.698879
97,449.519,1,13.5114,24.2452,24.7175,11.7132,2.00265,0.255808,0.717915,0.298131,0.772548
98,454.719,1,13.6815,24.0007,24.6244,11.3978,2.06445,0.266991,0.721068,0.29388,0.753642
99,449.968,1,13.5039,25.0223,24.7315,10.7543,2.02934,0.262322,0.638275,0.317565,0.77668
100,447.82,1,13.522,24.5817,24.5125,11.4766,1.95845,0.252504,0.659452,0.328352,0.81586
101,457.817,1,13.4878,24.5526,24.2942,11.9203,2.03372,0.2579,0.679885,0.322707,0.842835
102,442.884,1,13.5305,23.0353,24.4037,12.1309,1.87202,0.262446,0.674825,0.325892,0.850036
103,448.131,1,13.5741,23.3236,24.4106,11.2617,1.93112,0.266584,0.710253,0.324937,0.814682
104,449.386,1,13.6074,22.6438,24.5477,11.5948,1.92691,0.269248,0.760749,0.329022,0.793854
105,457.227,1,13.6086,23.0881,24.8152,11.5214,1.95485,0.270547,0.848505,0.321941,0.858392
106,450.426,1,13.4744,23.8777,24.655,12.2118,1.95294,0.260626,0.760434,0.3155,0.82572
107,450.212,1,13.5192,24.6469,24.474,13.1307,1.92607,0.2598,0.758959,0.322689,0.855347
108,454.628,1,13.4893,22.2731,24.0451,14.0817,1.99493,0.258279,0.78749,0.303814,0.837009
109,452.413,1,13.606,23.0567,24.3359,12.2332,1.901,0.269243,0.80077,0.311696,0.926174
110,453.485,1,13.5713,22.3827,24.3528,13.2098,1.85575,0.275812,0.869679,0.340924,0.879148
111,453.939,1,13.5333,23.4161,24.2259,12.6092,1.89513,0.268259,0.91373,0.32886,0.816126
112,446.939,1,13.3469,22.4765,24.1298,13.3267,1.90415,0.259315,0.854629,0.303601,0.745789
113,453.009,1,13.4794,23.3334,23.8722,12.7575,1.95249,0.264907,0.852143,0.311208,0.765637
114,447.277,1,13.4661,27.5918,23.7016,11.9945,1.89855,0.260555,0.811458,0.327273,0.743157
115,452.4,1,13.5249,24.3136,24.0217,11.874,1.97055,0.263984,0.801884,0.323056,0.765959
116,455.786,1,13.5445,24.2691,24.2074,12.2722,1.97241,0.265934,0.761302,0.322928,0.845617
117,451.182,1,13.4542,23.3441,24.6011,12.1882,1.8756,0.258839,0.823725,0.340679,0.886418
118,445.911,1,13.4138,21.5523,24.7229,12.6463,1.82843,0.258356,0.840782,0.354832,0.836809
119,450.604,1,13.3914,22.3525,24.2576,12.9872,1.91324,0.254111,0.813711,0.346757,0.762342
120,459.393,1,13.5175,22.151,24.2709,12.6473,1.93281,0.260143,0.903091,0.340115,0.901322
121,465.252,1,13.5226,24.1181,23.8275,13.1729,1.90789,0.26222,0.995568,0.35863,1.03943
122,463.041,1,13.4362,24.5209,23.6761,13.6921,1.95553,0.264492,0.831124,0.361358,0.963538
123,464.684,1,13.3943,27.1587,23.6341,13.893,1.97583,0.257738,0.818287,0.360226,1.03084
124,463.591,1,13.6032,27.324,23.5949,12.4696,1.93788,0.260919,0.877284,0.338236,1.01283
125,469.274,1,13.5424,28.8737,23.7429,12.556,2.03513,0.259328,0.85587,0.334282,0.960155
126,470.263,1,13.6203,30.1766,23.958,11.8671,2.01714,0.272534,0.893707,0.335999,0.942662
127,459.047,1,13.4785,29.0703,23.3699,12.2248,1.96776,0.261813,0.843763,0.317715,0.924485
128,461.888,1,13.3824,29.3733,23.57,11.7758,1.97783,0.261545,0.84664,0.315223,0.928016
129,465.436,1,13.3746,28.2425,23.8458,11.2856,2.05689,0.260433,0.797944,0.309313,0.896005
130,468.792,1,13.3225,25.6324,24.3493,12.2203,2.04559,0.254848,0.840474,0.326109,0.987473
131,461.693,1,13.3891,24.7515,24.2576,11.8258,2.02983,0.259394,0.705574,0.32694,0.9399
132,451.447,1,13.4241,23.7223,23.9909,12.8887,1.94754,0.257302,0.679057,0.32739,0.904015
133,448.011,1,13.4907,22.2153,24.3698,12.4973,1.87464,0.266154,0.633115,0.339768,0.997111
134,445.506,1,13.5149,22.6603,24.2236,12.3413,1.89361,0.263265,0.621757,0.338591,0.917635
135,447.671,1,13.6849,25.4886,24.0312,11.4088,1.9024,0.271129,0.619503,0.33098,0.927312
136,444.777,1,13.5829,27.1239,24.156,11.6993,1.91297,0.266858,0.591782,0.322856,0.89985
137,446.433,1,13.5217,27.8758,24.3625,10.9005,1.95922,0.260742,0.55545,0.322738,0.901818
138,437.271,1,13.5797,26.3682,24.1875,11.1459,1.88138,0.252377,0.561162,0.314468,0.889827
139,442.733,1,13.594,25.8741,24.5907,11.1433,1.93705,0.256576,0.56315,0.311625,0.857661
140,432.893,1,13.4697,24.9271,24.922,10.5328,1.92247,0.257948,0.490585,0.314281,0.832665
141,436.16,1,13.4185,23.9369,24.9186,11.8198,1.9346,0.261391,0.495249,0.322473,0.846233
142,444.006,1,13.5738,25.2181,24.5057,11.1056,1.95606,0.262646,0.540327,0.335822,0.8166
143,442.087,1,13.6409,25.5026,24.7607,9.93712,1.93306,0.257969,0.53751,0.33138,0.837888
144,438.059,1,13.6569,23.7794,24.5551,10.7333,1.88968,0.264953,0.548685,0.328397,0.800348
145,443.9,1,13.4305,23.8676,24.9293,10.9519,1.91185,0.262492,0.559246,0.337859,0.876076
146,448.023,1,13.4355,23.9327,24.843,11.8809,1.96326,0.262742,0.584633,0.322735,0.890528
147,446.826,1,13.5508,23.2521,24.9779,11.9315,1.94688,0.270346,0.581681,0.342958,0.821256
148,455.572,1,13.4797,23.5451,25.0984,12.5865,2.055,0.268191,0.611475,0.340726,0.793166
149,447.263,1,13.5929,25.8096,24.7728,11.6027,1.94578,0.267979,0.643091,0.340381,0.780726
150,434.055,1,13.6088,25.9709,24.1187,12.044,1.89483,0.259006,0.577843,0.306054,0.74412
151,430.013,1,13.5388,29.0645,23.4103,12.4449,1.83553,0.2622,0.634056,0.319829,0.700222
152,428.519,1,13.4966,29.6546,23.6521,12.6441,1.81001,0.268969,0.647246,0.326939,0.666717
153,428.405,1,13.415,28.9438,23.5134,13.407,1.84145,0.259703,0.648271,0.319531,0.610033
154,435.038,1,13.5629,28.7485,23.4727,12.4928,1.94566,0.26028,0.616333,0.321977,0.583126
155,441.915,1,13.5325,27.9777,23.5383,12.2016,2.04708,0.269038,0.541695,0.327318,0.59965
156,435.877,1,13.6117,31.0021,23.0155,12.3214,1.97777,0.272659,0.557445,0.309032,0.624144
157,440.009,1,13.5223,28.5604,23.3693,11.7752,1.97784,0.268633,0.599511,0.297773,0.658154
158,442.291,1,13.6012,32.7833,23.3957,11.1874,1.97194,0.274064,0.624552,0.306941,0.669708
159,435.851,1,13.5115,31.5613,22.9731,11.9055,1.94156,0.270681,0.575802,0.294691,0.689412
160,434.251,1,13.542,30.4719,23.266,12.3064,1.94095,0.264492,0.577338,0.28766,0.717657
161,443.844,1,13.5416,30.7093,23.4887,11.8603,1.99937,0.264523,0.580172,0.301096,0.754594
162,454.817,1,13.6319,30.3978,23.8665,11.4125,2.07104,0.264134,0.643283,0.315069,0.762255
163,450.419,1,13.7383,30.7844,23.4668,10.5941,2.06019,0.27778,0.640943,0.298377,0.689776
164,446.274,1,13.7642,30.4949,23.0907,10.2199,2.07554,0.273509,0.5582,0.294534,0.74573
165,451.891,1,13.8216,33.6095,23.1234,10.1178,2.05545,0.277675,0.632913,0.310535,0.722154
166,441.564,1,13.739,32.4602,22.9956,11.1755,1.94074,0.26444,0.615425,0.303366,0.744549
167,437.91,1,13.6775,32.6948,22.9795,10.7761,1.93229,0.265525,0.591771,0.293859,0.724813
168,439.79,1,13.6293,32.2193,23.1528,11.7529,1.96852,0.257736,0.585457,0.289885,0.754604
169,440.952,1,13.6427,32.8616,22.7033,11.5076,1.93579,0.263945,0.561764,0.321947,0.77711
170,435.685,1,13.6016,30.4456,22.974,11.3622,1.88318,0.266968,0.555776,0.328746,0.762112
171,442.196,1,13.5225,32.3048,23.556,10.7095,1.93875,0.260905,0.608182,0.338101,0.770237
172,442.957,1,13.4865,29.6046,23.7151,11.8279,1.93159,0.251275,0.637167,0.335005,0.742963
173,445.602,1,13.5865,27.4562,23.6364,11.9857,1.91092,0.258286,0.675293,0.362184,0.737098
174,445.501,1,13.5054,30.0009,23.7459,11.5863,1.9523,0.257494,0.599325,0.356043,0.805293
175,450.59,1,13.5945,29.3792,23.4021,11.2463,1.95565,0.25834,0.649969,0.327287,0.881117
176,445.358,1,13.5334,31.7489,23.1552,11.7696,1.87803,0.26,0.657733,0.326952,0.911265
177,443.288,1,13.5032,32.3078,23.5681,11.5366,1.90848,0.259656,0.617027,0.3342,0.852546
178,443.861,1,13.5734,31.8783,22.9377,12.1377,1.86614,0.268036,0.688439,0.334009,0.845021
179,446.381,1,13.5004,32.9738,23.2719,12.0399,1.88044,0.256212,0.782253,0.342492,0.798872
180,447.691,1,13.6754,29.8027,23.248,10.792,1.97159,0.262479,0.71077,0.334761,0.715631
181,446.476,1,13.6231,31.3318,23.2566,11.2274,1.96736,0.262948,0.71903,0.313042,0.732504
182,455.335,1,13.6208,31.0586,23.3387,11.5144,2.02766,0.262529,0.696494,0.325058,0.788774
183,451.715,1,13.4679,26.6978,23.601,11.9304,1.99733,0.247852,0.684004,0.311553,0.875609
184,453.769,1,13.3751,28.4344,23.5269,11.6733,1.97518,0.255903,0.735794,0.313991,0.892851
185,454.615,1,13.4016,29.0944,23.9042,11.7795,1.98564,0.261126,0.762418,0.3089,0.827644
186,447.32,1,13.5954,32.589,23.394,13.3616,1.93602,0.266796,0.735993,0.29861,0.798459
187,456.381,1,13.4777,30.1715,23.6801,13.2073,2.01074,0.265676,0.700043,0.316598,0.829807
188,449.462,1,13.4153,28.8737,23.8773,12.3525,1.98636,0.25532,0.671665,0.305317,0.815309
189,453.199,1,13.3894,26.9475,23.9841,11.8998,2.01953,0.259859,0.705969,0.312761,0.771134
190,447.353,1,13.6181,25.8587,23.8788,12.1076,1.91858,0.264733,0.715719,0.336711,0.808762
191,447.186,1,13.6893,26.3822,23.6289,12.2455,1.88943,0.266644,0.757958,0.32519,0.830345
192,448.525,1,13.4561,25.6124,23.4741,12.2774,1.87947,0.261485,0.817432,0.334995,0.796891
193,453.12,1,13.4187,25.1641,23.4046,12.3643,1.91399,0.254936,0.896449,0.344193,0.759581
194,456.133,1,13.4191,24.6581,23.4879,13.2702,1.96844,0.264907,0.903593,0.34873,0.698036
195,452.407,1,13.3381,25.5057,23.5911,13.6063,1.90383,0.250109,0.942308,0.328002,0.802157
196,457.934,1,13.4015,29.0389,23.0105,12.8902,1.98948,0.244514,0.914686,0.330465,0.749203
197,453.963,1,13.4394,28.4284,23.0661,12.2682,1.92103,0.253974,0.893942,0.339321,0.771802
198,454.834,1,13.4828,28.7,23.0631,12.3762,1.9839,0.253227,0.801201,0.337174,0.753908
199,450.156,1,13.5241,25.7493,22.9082,12.8757,1.92355,0.257236,0.906105,0.328539,0.681158
200,448.092,1,13.5107,27.6604,22.7377,13.1135,1.86941,0.259038,0.916227,0.327474,0.723083
201,445.656,1,13.4745,28.803,22.3832,13.924,1.86753,0.258087,0.900013,0.328891,0.730651
202,456.318,1,13.5368,28.8119,22.3848,13.9638,2.01286,0.254461,0.926742,0.303469,0.687845
203,457.989,1,13.3892,30.3788,22.9903,13.305,2.01915,0.253042,0.925522,0.310156,0.718856
204,455.041,1,13.5202,30.0481,22.6126,13.4547,2.01581,0.257562,0.830589,0.327003,0.682498
205,454.041,1,13.4155,27.075,22.9066,12.9414,2.03217,0.265582,0.796729,0.320997,0.712293
206,453.065,1,13.4751,27.6527,23.1561,14.3396,1.99157,0.26219,0.873448,0.30541,0.726638
207,456.249,1,13.5863,27.8404,22.5662,14.1345,1.9706,0.254501,0.947912,0.324366,0.732289
208,451.347,1,13.5583,28.2219,22.8599,14.3262,1.91144,0.259656,1.0265,0.342393,0.630353
209,449.584,1,13.5592,29.8534,23.2268,14.0439,1.90734,0.263375,1.0058,0.334874,0.632033
210,453.393,1,13.4881,26.8463,23.1404,14.1202,1.92392,0.2607,1.00916,0.323291,0.683513
211,451.13,1,13.5438,28.2369,23.0145,14.0206,1.93556,0.263473,0.952773,0.328008,0.626608
212,448.767,1,13.575,28.293,23.5106,13.4863,1.91128,0.25836,0.976479,0.335172,0.62466
213,449.322,1,13.6576,25.9329,23.3141,13.5883,1.86011,0.261571,0.974781,0.349085,0.692951
214,454.431,1,13.4285,25.6515,23.5909,14.4073,1.91897,0.264042,1.0186,0.350303,0.680622
215,455.734,1,13.3646,25.6626,23.0586,14.2486,1.93405,0.259496,1.08198,0.338741,0.661102
216,453.04,1,13.5624,28.5984,23.2857,13.944,1.92279,0.257184,1.04232,0.342478,0.640042
217,454.118,1,13.6316,27.1735,23.0225,14.3352,1.94631,0.260208,1.03077,0.332842,0.641933
218,451.918,1,13.5078,27.2836,22.8102,14.5938,1.92438,0.262252,1.02702,0.341766,0.586967
219,452.262,1,13.6544,26.7658,23.1327,13.3529,1.90089,0.26271,0.958429,0.342674,0.690662
220,447.649,1,13.5833,27.3714,22.9987,13.4927,1.89276,0.266042,0.960112,0.338894,0.662119
221,443.001,1,13.5091,28.3467,22.7207,14.0176,1.85053,0.266385,0.973337,0.329597,0.6281
222,447.994,1,13.441,29.7498,22.964,13.9737,1.91603,0.267179,0.890486,0.322757,0.677316
223,443.923,1,13.4076,29.0461,23.4398,14.2908,1.88254,0.258522,0.856226,0.308706,0.726986
224,442.107,1,13.4332,29.0431,23.4346,15.1503,1.87972,0.256547,0.762696,0.306194,0.756623
225,435.872,1,13.3505,29.2371,23.1295,14.2151,1.86448,0.25296,0.762711,0.297743,0.701454
226,440.535,1,13.4675,28.6045,23.3666,14.4792,1.84494,0.261321,0.791988,0.313181,0.746257
227,449.726,1,13.368,30.4933,23.2182,15.2173,1.92155,0.251701,0.786048,0.311903,0.85322
228,449.005,1,13.304,25.9796,23.1987,14.9454,1.86241,0.260453,0.824236,0.331091,0.845426
229,445.77,1,13.4197,26.3114,22.87,15.2066,1.86287,0.266422,0.830432,0.331641,0.758862
230,443.353,1,13.3449,29.8551,23.0625,15.3412,1.85362,0.262445,0.845647,0.318607,0.819705
231,450.595,1,13.4632,29.0141,22.9696,15.1463,1.9224,0.261558,0.870986,0.313886,0.78238
232,457.421,1,13.4829,29.1527,22.8402,15.4087,1.9266,0.272037,0.863102,0.321435,0.888922
233,454.809,1,13.3822,30.5448,22.538,14.7225,1.90166,0.261636,0.911955,0.330558,0.845281
234,445.897,1,13.4027,26.7526,22.5831,15.7105,1.80826,0.262928,0.90379,0.346145,0.829062
235,441.386,1,13.2727,27.3675,22.6207,15.939,1.80218,0.254358,0.878736,0.345844,0.74052
236,438.761,1,13.3499,25.2069,22.9348,15.1911,1.7878,0.25671,0.791213,0.361163,0.740817
237,433.644,1,13.438,26.0863,23.1833,15.2098,1.77484,0.254719,0.787262,0.33891,0.73218
238,436.589,1,13.5169,25.9004,23.1633,14.0091,1.81242,0.262879,0.837371,0.316387,0.690571
239,441.938,1,13.4289,26.7239,23.1994,13.4277,1.87038,0.255748,0.87723,0.332532,0.685275
240,446.356,1,13.3808,28.1135,23.4301,14.7133,1.84719,0.267091,0.885498,0.336222,0.705429
241,436.232,1,13.3634,25.8744,23.329,14.1854,1.79635,0.260525,0.836797,0.317689,0.713663
242,439.602,1,13.3995,26.7773,23.4031,15.1002,1.78835,0.255207,0.857586,0.306461,0.830762
243,441.08,1,13.3962,26.3499,23.4748,13.5618,1.82426,0.259413,0.810969,0.314715,0.804745
244,450.245,1,13.6273,26.4052,23.4988,12.7748,1.91813,0.263125,0.838742,0.305053,0.813473
245,448.311,1,13.705,25.9615,23.4204,12.6036,1.90715,0.266563,0.847075,0.296811,0.76633
246,440.934,1,13.6441,25.8241,23.5411,12.282,1.82713,0.260556,0.810822,0.309747,0.805572
247,434.932,1,13.485,26.3476,23.2099,13.6768,1.79024,0.267189,0.850835,0.309022,0.681578
248,434.497,1,13.4693,25.6942,23.1751,13.5109,1.75624,0.258819,0.839679,0.32289,0.731345
249,436.488,1,13.4749,23.5991,23.6796,13.1649,1.7546,0.257021,0.879799,0.323184,0.817856
250,434.426,1,13.5334,24.7342,23.5333,12.3291,1.71517,0.270399,0.892304,0.30972,0.802919
251,443.419,1,13.4145,24.1892,23.6262,12.3896,1.8554,0.255396,0.810323,0.300264,0.841598
252,446.891,1,13.4668,22.71,23.4641,12.3228,1.85178,0.257417,0.826168,0.30723,0.890139
253,451.633,1,13.5796,21.7007,23.8735,12.7368,1.86725,0.2635,0.873851,0.323954,0.873112
254,454.461,1,13.4319,23.1241,24.0011,13.4899,1.93434,0.262832,0.871685,0.307887,0.819554
255,450.925,1,13.6164,22.0262,24.22,13.7887,1.92118,0.266407,0.892916,0.31117,0.77123
256,457.233,1,13.4201,23.2805,24.2091,13.9436,1.95599,0.265619,0.944332,0.311338,0.823974
257,459.866,1,13.434,23.5668,24.1456,13.1703,1.97505,0.255028,0.965678,0.31235,0.844387
258,461.966,1,13.5161,24.7717,23.6496,13.0969,1.99867,0.261008,1.0019,0.294524,0.849706
259,462.741,1,13.4752,27.7895,23.6795,13.196,1.96977,0.264231,0.986579,0.321703,0.862431
260,466.785,1,13.4828,26.1808,23.4206,13.7742,2.07503,0.260408,0.936032,0.312569,0.847082
261,461.844,1,13.3143,24.8891,23.4838,14.349,2.02892,0.254866,0.844259,0.305554,0.877112
262,463.657,1,13.4985,24.378,23.4241,13.7106,2.14353,0.257639,0.839566,0.290366,0.73597
263,461.925,1,13.6341,24.0342,23.2578,14.4922,2.04236,0.253543,0.872674,0.296728,0.831656
