pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-2.40957,0.0304807,-3.95937,0.00449147,-1.95934,0.0589723,All
-2.00859,0.0304807,-3.70374,0,-1.54483,0.0884584,All
-1.60761,0.091442,-3.44811,0.00898293,-1.13033,0.206403,All
-1.20662,0.091442,-3.19248,0.0134744,-0.715819,0.324347,All
-0.805641,0.274326,-2.93685,0.0179659,-0.301312,0.501264,All
-0.404658,0.335287,-2.68123,0.0269488,0.113196,0.38332,All
-0.0036752,0.548652,-2.4256,0.0224573,0.527703,0.707667,All
0.397308,0.731536,-2.16997,0.0494061,0.942211,0.176917,All
0.79829,0.365768,-1.91434,0.0538976,1.35672,0.117945,All
1.19927,0.243845,-1.65871,0.0988123,1.77123,0.0884584,All
,,-1.40308,0.103304,,,All
,,-1.14745,0.0943208,,,All
,,-0.891824,0.112287,,,All
,,-0.636195,0.233556,,,All
,,-0.380567,0.449147,,,All
,,-0.124938,0.529993,,,All
,,0.130691,0.619822,,,All
,,0.38632,0.476095,,,All
,,0.641949,0.399741,,,All
,,0.897577,0.202116,,,All
,,1.15321,0.188642,,,All
,,1.40883,0.103304,,,All
,,1.66446,0.0628805,,,All
,,1.92009,0.0359317,,,All
,,2.17572,0.0494061,,,All
,,2.43135,0.0179659,,,All
,,2.68698,0.0134744,,,All
,,2.94261,0.0269488,,,All
,,3.19824,0.0179659,,,All
,,3.45387,0.00898293,,,All
