parameter,value,se_sa,rse_sa
Cl_pop,21.2476601648954,3.01364984168256,14.1834433452658
beta_Cl_tSCRMGDL,-0.166070129604023,0.147823638460761,89.012779608971
V1_pop,39.9696068387925,0.00230336812139338,0.00576279904549335
Q_pop,23.4,,
V2_pop,119.732143246453,72.9610737873662,60.9369145236007
omega_Cl,0.0503587607787129,0.0312163847279487,61.9879922484989
omega_V1,1.88976703609111e-5,3.82663556079641e-5,202.49244947735
omega_Q,2.49558068448928,1.6200793114099,64.9179295816458
omega_V2,1.67504435633361,0.528763703229257,31.5671463403293
a,0.00166027940016402,0.000165792507521618,9.98581970632407
b,2.27549797463802e-11,0.00175775784577851,7724717250.33342
