popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
1.15598,1.04878,1.15598,0.734287,1.57767,-0.113494,-0.161846,-0.113494,-0.535185,0.308197,All
1.18458,1.09352,1.18458,0.762894,1.60628,-0.0711305,-0.113141,-0.0711305,-0.492822,0.350561,All
1.21135,1.13398,1.21135,0.789657,1.63304,-0.0287673,-0.0644365,-0.0287673,-0.450458,0.392924,All
1.2139,1.13781,1.2139,0.792209,1.63559,0.0135959,-0.015732,0.0135959,-0.408095,0.435287,All
1.24394,1.17921,1.24394,0.822249,1.66563,0.0559591,0.0329725,0.0559591,-0.365732,0.47765,All
1.26672,1.20957,1.26672,0.845026,1.68841,0.0983223,0.081677,0.0983223,-0.323369,0.520013,All
1.27472,1.22024,1.27472,0.853033,1.69641,0.140685,0.130382,0.140685,-0.281006,0.562377,All
1.30627,1.26229,1.30627,0.884578,1.72796,0.183049,0.175257,0.183049,-0.238642,0.60474,All
1.32209,1.28337,1.32209,0.900396,1.74378,0.225412,0.220001,0.225412,-0.196279,0.647103,All
1.3386,1.30538,1.3386,0.916904,1.76029,0.267775,0.264745,0.267775,-0.153916,0.689466,All
1.37172,1.34953,1.37172,0.95003,1.79341,0.310138,0.30949,0.310138,-0.111553,0.731829,All
1.37746,1.35718,1.37746,0.955766,1.79915,0.352501,0.354234,0.352501,-0.0691897,0.774193,All
1.40567,1.39193,1.40567,0.983976,1.82736,0.394865,0.398978,0.394865,-0.0268265,0.816556,All
1.43283,1.42301,1.43283,1.01114,1.85452,0.437228,0.443722,0.437228,0.0155367,0.858919,All
1.44045,1.43136,1.44045,1.01876,1.86214,0.479591,0.488466,0.479591,0.0578999,0.901282,All
1.4761,1.47039,1.4761,1.05441,1.89779,0.521954,0.53321,0.521954,0.100263,0.943645,All
1.4882,1.48364,1.4882,1.06651,1.90989,0.564317,0.577954,0.564317,0.142626,0.986009,All
1.51263,1.5104,1.51263,1.09094,1.93432,0.606681,0.621978,0.606681,0.18499,1.02837,All
1.54357,1.54253,1.54357,1.12187,1.96526,0.649044,0.664042,0.649044,0.227353,1.07074,All
1.55006,1.54875,1.55006,1.12837,1.97175,0.691407,0.706105,0.691407,0.269716,1.1131,All
1.58842,1.58545,1.58842,1.16673,2.01011,0.73377,0.748169,0.73377,0.312079,1.15546,All
1.59894,1.59551,1.59894,1.17724,2.02063,0.776133,0.790233,0.776133,0.354442,1.19782,All
1.62773,1.62307,1.62773,1.20604,2.04942,0.818497,0.831981,0.818497,0.396806,1.24019,All
1.65431,1.6485,1.65431,1.23261,2.076,0.86086,0.87288,0.86086,0.439169,1.28255,All
1.66801,1.66161,1.66801,1.24632,2.0897,0.903223,0.913779,0.903223,0.481532,1.32491,All
1.70929,1.70111,1.70929,1.2876,2.13098,0.945586,0.954679,0.945586,0.523895,1.36728,All
1.70968,1.70148,1.70968,1.28798,2.13137,0.987949,0.995578,0.987949,0.566258,1.40964,All
1.75159,1.73783,1.75159,1.3299,2.17328,1.03031,1.03648,1.03031,0.608622,1.452,All
1.76504,1.74937,1.76504,1.34335,2.18674,1.07268,1.07723,1.07268,0.650985,1.49437,All
1.79493,1.77501,1.79493,1.37324,2.21663,1.11504,1.1176,1.11504,0.693348,1.53673,All
1.82041,1.79687,1.82041,1.39872,2.24211,1.1574,1.15792,1.1574,0.735711,1.57909,All
1.83935,1.81312,1.83935,1.41766,2.26105,1.19977,1.19816,1.19977,0.778074,1.62146,All
1.87578,1.84437,1.87578,1.45409,2.29748,1.24213,1.23836,1.24213,0.820438,1.66382,All
1.88487,1.85217,1.88487,1.46318,2.30656,1.28449,1.27851,1.28449,0.862801,1.70618,All
1.93115,1.89187,1.93115,1.50946,2.35285,1.32686,1.31866,1.32686,0.905164,1.74855,All
1.93152,1.89218,1.93152,1.50983,2.35321,1.36922,1.35884,1.36922,0.947527,1.79091,All
1.97932,1.9332,1.97932,1.55762,2.40101,1.41158,1.39905,1.41158,0.98989,1.83327,All
1.98652,1.93938,1.98652,1.56483,2.40822,1.45394,1.43925,1.45394,1.03225,1.87564,All
2.0283,1.97523,2.0283,1.60661,2.44999,1.49631,1.47949,1.49631,1.07462,1.918,All
2.04189,1.98689,2.04189,1.6202,2.46358,1.53867,1.51995,1.53867,1.11698,1.96036,All
2.07849,2.0183,2.07849,1.6568,2.50018,1.58103,1.56042,1.58103,1.15934,2.00273,All
2.09726,2.0344,2.09726,1.67557,2.51895,1.6234,1.60089,1.6234,1.20171,2.04509,All
2.12993,2.06346,2.12993,1.70824,2.55162,1.66576,1.64155,1.66576,1.24407,2.08745,All
2.15263,2.08403,2.15263,1.73094,2.57432,1.70812,1.68245,1.70812,1.28643,2.12982,All
2.18264,2.11494,2.18264,1.76095,2.60433,1.75049,1.72342,1.75049,1.3288,2.17218,All
2.208,2.14113,2.208,1.78631,2.62969,1.79285,1.76465,1.79285,1.37116,2.21454,All
2.23665,2.17071,2.23665,1.81496,2.65834,1.83521,1.80611,1.83521,1.41352,2.2569,All
2.26337,2.19829,2.26337,1.84168,2.68506,1.87758,1.8477,1.87758,1.45589,2.29927,All
