standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-1.8943,0.00666667,-3.37391,0.00666667,-2.90615,0.00666667,-2.69795,0.00666667,All
-1.88825,0.0133333,-2.29058,0.0133333,-2.62358,0.0133333,-2.26049,0.0133333,All
-1.81228,0.02,-2.19962,0.02,-2.43834,0.02,-2.01837,0.02,All
-1.81018,0.0266667,-2.14254,0.0266667,-2.3363,0.0266667,-1.9142,0.0266667,All
-1.80165,0.0333333,-2.00547,0.0333333,-2.28545,0.0333333,-1.86741,0.0333333,All
-1.77853,0.04,-1.86538,0.04,-2.20631,0.04,-1.68151,0.04,All
-1.77502,0.0466667,-1.84125,0.0466667,-2.1274,0.0466667,-1.66515,0.0466667,All
-1.73577,0.0533333,-1.72572,0.0533333,-2.04798,0.0533333,-1.6533,0.0533333,All
-1.73054,0.06,-1.71452,0.06,-1.97234,0.06,-1.61478,0.06,All
-1.55716,0.0666667,-1.68313,0.0666667,-1.79999,0.0666667,-1.51525,0.0666667,All
-1.34345,0.0733333,-1.65171,0.0733333,-1.54232,0.0733333,-1.51028,0.0733333,All
-1.32306,0.08,-1.55821,0.08,-1.32862,0.08,-1.49224,0.08,All
-1.29909,0.0866667,-1.50218,0.0866667,-1.28121,0.0866667,-1.46389,0.0866667,All
-1.26814,0.0933333,-1.47077,0.0933333,-1.24582,0.0933333,-1.4576,0.0933333,All
-1.26739,0.1,-1.44075,0.1,-1.23562,0.1,-1.29832,0.1,All
-1.26558,0.106667,-1.41965,0.106667,-1.20996,0.106667,-1.28009,0.106667,All
-1.26107,0.113333,-1.39476,0.113333,-1.17874,0.113333,-1.23245,0.113333,All
-1.2284,0.12,-1.32144,0.12,-1.17324,0.12,-1.21049,0.12,All
-1.22798,0.126667,-1.31111,0.126667,-1.15242,0.126667,-1.15613,0.126667,All
-1.20869,0.133333,-1.29958,0.133333,-1.1381,0.133333,-1.14444,0.133333,All
-1.15607,0.14,-1.17405,0.14,-1.094,0.14,-1.13388,0.14,All
-1.14424,0.146667,-1.1126,0.146667,-0.993509,0.146667,-1.094,0.146667,All
-1.12462,0.153333,-1.05515,0.153333,-0.978905,0.153333,-1.03352,0.153333,All
-1.11586,0.16,-1.04867,0.16,-0.923081,0.16,-0.98048,0.16,All
-1.1096,0.166667,-1.03877,0.166667,-0.91875,0.166667,-0.963999,0.166667,All
-1.10628,0.173333,-1.0331,0.173333,-0.908074,0.173333,-0.943716,0.173333,All
-1.10247,0.18,-0.943341,0.18,-0.895158,0.18,-0.93705,0.18,All
-1.07221,0.186667,-0.863907,0.186667,-0.876987,0.186667,-0.920801,0.186667,All
-1.05644,0.193333,-0.860663,0.193333,-0.834323,0.193333,-0.911194,0.193333,All
-1.02257,0.2,-0.836496,0.2,-0.764236,0.2,-0.896727,0.2,All
-1.01206,0.206667,-0.823849,0.206667,-0.727406,0.206667,-0.893577,0.206667,All
-1.00648,0.213333,-0.801867,0.213333,-0.719184,0.213333,-0.87963,0.213333,All
-1.00405,0.22,-0.771467,0.22,-0.687331,0.22,-0.852727,0.22,All
-0.983715,0.226667,-0.759078,0.226667,-0.676361,0.226667,-0.844155,0.226667,All
-0.940069,0.233333,-0.754352,0.233333,-0.658516,0.233333,-0.780826,0.233333,All
-0.936495,0.24,-0.748084,0.24,-0.572074,0.24,-0.759765,0.24,All
-0.928169,0.246667,-0.675659,0.246667,-0.514622,0.246667,-0.743452,0.246667,All
-0.927985,0.253333,-0.669176,0.253333,-0.509372,0.253333,-0.730243,0.253333,All
-0.923115,0.26,-0.653094,0.26,-0.490988,0.26,-0.702852,0.26,All
-0.893947,0.266667,-0.652621,0.266667,-0.490801,0.266667,-0.697551,0.266667,All
-0.879171,0.273333,-0.642843,0.273333,-0.490758,0.273333,-0.667103,0.273333,All
-0.855025,0.28,-0.640708,0.28,-0.427742,0.28,-0.662711,0.28,All
-0.795134,0.286667,-0.562459,0.286667,-0.368883,0.286667,-0.649036,0.286667,All
-0.736395,0.293333,-0.462234,0.293333,-0.354396,0.293333,-0.638211,0.293333,All
-0.70248,0.3,-0.41774,0.3,-0.307748,0.3,-0.636866,0.3,All
-0.675821,0.306667,-0.396945,0.306667,-0.235129,0.306667,-0.630998,0.306667,All
-0.673315,0.313333,-0.392378,0.313333,-0.214803,0.313333,-0.620916,0.313333,All
-0.6642,0.32,-0.373452,0.32,-0.204283,0.32,-0.607957,0.32,All
-0.656405,0.326667,-0.357529,0.326667,-0.197512,0.326667,-0.597883,0.326667,All
-0.638238,0.333333,-0.353353,0.333333,-0.193934,0.333333,-0.581715,0.333333,All
-0.602085,0.34,-0.342412,0.34,-0.182682,0.34,-0.575847,0.34,All
-0.597277,0.346667,-0.291797,0.346667,-0.172019,0.346667,-0.569384,0.346667,All
-0.587848,0.353333,-0.285334,0.353333,-0.16981,0.353333,-0.564501,0.353333,All
-0.552965,0.36,-0.254845,0.36,-0.169148,0.36,-0.545489,0.36,All
-0.534069,0.366667,-0.238284,0.366667,-0.154943,0.366667,-0.536803,0.366667,All
-0.497852,0.373333,-0.222836,0.373333,-0.145377,0.373333,-0.520179,0.373333,All
-0.480049,0.38,-0.183498,0.38,-0.139123,0.38,-0.514666,0.38,All
-0.473544,0.386667,-0.180416,0.386667,-0.132407,0.386667,-0.49917,0.386667,All
-0.456219,0.393333,-0.174838,0.393333,-0.127695,0.393333,-0.491014,0.393333,All
-0.455027,0.4,-0.171825,0.4,-0.104094,0.4,-0.480987,0.4,All
-0.446577,0.406667,-0.169143,0.406667,-0.0952638,0.406667,-0.463787,0.406667,All
-0.430254,0.413333,-0.167623,0.413333,-0.0785402,0.413333,-0.440595,0.413333,All
-0.429038,0.42,-0.162527,0.42,-0.0765458,0.42,-0.39952,0.42,All
-0.411887,0.426667,-0.159796,0.426667,-0.065414,0.426667,-0.392107,0.426667,All
-0.358238,0.433333,-0.14661,0.433333,-0.0482265,0.433333,-0.368123,0.433333,All
-0.249952,0.44,-0.142388,0.44,-0.0478054,0.44,-0.339549,0.44,All
-0.24479,0.446667,-0.121362,0.446667,-0.0465968,0.446667,-0.321222,0.446667,All
-0.15399,0.453333,-0.106303,0.453333,-0.0450212,0.453333,-0.291231,0.453333,All
-0.133489,0.46,-0.101366,0.46,-0.0224049,0.46,-0.262016,0.46,All
-0.0754365,0.466667,-0.0866917,0.466667,-0.0140616,0.466667,-0.242606,0.466667,All
0.0137871,0.473333,-0.0443024,0.473333,-0.0111061,0.473333,-0.22555,0.473333,All
0.0393631,0.48,-0.0342479,0.48,-0.00506248,0.48,-0.210714,0.48,All
0.0427912,0.486667,-0.00946657,0.486667,0.0063622,0.486667,-0.20674,0.486667,All
0.092385,0.493333,-0.00277001,0.493333,0.0281053,0.493333,-0.17991,0.493333,All
0.0931189,0.5,0.00225714,0.5,0.0433712,0.5,-0.157669,0.5,All
0.123802,0.506667,0.00782369,0.506667,0.0843528,0.506667,-0.144976,0.506667,All
0.147288,0.513333,0.0189157,0.513333,0.0858496,0.513333,-0.118554,0.513333,All
0.171229,0.52,0.020372,0.52,0.0895652,0.52,-0.118044,0.52,All
0.171296,0.526667,0.146671,0.526667,0.0920583,0.526667,-0.103083,0.526667,All
0.228988,0.533333,0.157869,0.533333,0.103605,0.533333,-0.09754,0.533333,All
0.255928,0.54,0.168144,0.54,0.105687,0.54,-0.0724687,0.54,All
0.256474,0.546667,0.197561,0.546667,0.112783,0.546667,-0.0588388,0.546667,All
0.27976,0.553333,0.259133,0.553333,0.150828,0.553333,-0.0336818,0.553333,All
0.286388,0.56,0.268335,0.56,0.155089,0.56,-0.00984827,0.56,All
0.294933,0.566667,0.272005,0.566667,0.159777,0.566667,0.0319735,0.566667,All
0.318027,0.573333,0.285899,0.573333,0.182672,0.573333,0.0409955,0.573333,All
0.33437,0.58,0.28993,0.58,0.184776,0.58,0.0629181,0.58,All
0.34148,0.586667,0.29984,0.586667,0.203803,0.586667,0.0672606,0.586667,All
0.383895,0.593333,0.328248,0.593333,0.224036,0.593333,0.0783395,0.593333,All
0.391457,0.6,0.380595,0.6,0.310865,0.6,0.0794571,0.6,All
0.418108,0.606667,0.382077,0.606667,0.342469,0.606667,0.0962044,0.606667,All
0.438025,0.613333,0.3824,0.613333,0.347058,0.613333,0.109558,0.613333,All
0.440265,0.62,0.396468,0.62,0.376749,0.62,0.11518,0.62,All
0.453083,0.626667,0.426452,0.626667,0.385498,0.626667,0.160375,0.626667,All
0.499024,0.633333,0.434122,0.633333,0.40216,0.633333,0.201353,0.633333,All
0.533616,0.64,0.448615,0.64,0.439987,0.64,0.210039,0.64,All
