parameter,value
Cl_pop,13.4806990931233
beta_Cl_logtCLCRMLMIN,-0.592666895135426
V1_pop,24.092503643018
beta_V1_logtCLCRMLMIN,-3.07987058643687
beta_V1_logtPROGDL,-2.17940858796158
Q_pop,23.4
beta_Q_LMP_1,0.841091572479075
beta_Q_logtAGEA,1.0795990120126
beta_Q_logtALBGDL,17.3423814135828
beta_Q_logtPROGDL,-17.1665300479873
V2_pop,3.75940108104541
beta_V2_SEXF_1,3.94702602835344
beta_V2_logtHCM,29.6292691350754
omega_Cl,0.295309289190329
omega_V1,0.344162236299986
omega_Q,3.16344112565728e-8
omega_V2,1.77367384704083e-8
a,1.4388987063212
b,0.0423626574921589
