iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,546.094,1,13.5088,24.1422,13.1053,1.5,0,1.5,1.5,1.5,1.5
2,545.006,1,18.4263,17.1947,19.3982,1.77648,-0.389277,1.46202,1.52004,1.46202,1.46202
3,543.161,1,19.5275,17.0226,19.9173,1.77115,-0.426272,1.425,1.52909,1.425,1.425
4,547.421,1,19.5382,17.1821,20.3693,1.85486,-0.4305,1.38892,1.49037,1.38892,1.38892
5,542.279,1,18.9837,16.8436,21.0715,1.82106,-0.410986,1.35375,1.55154,1.35375,1.35375
6,535.721,1,19.4417,16.5945,20.1521,1.80375,-0.42145,1.31947,1.51226,1.31947,1.31947
7,545.072,1,19.0416,16.6004,18.941,1.90232,-0.40896,1.28606,1.47396,1.28606,1.28606
8,543.911,1,19.0295,16.8257,19.3374,1.90453,-0.410147,1.2535,1.43664,1.2535,1.2535
9,527.587,1,19.2301,16.565,20.5236,1.85631,-0.419414,1.22176,1.40027,1.22176,1.22176
10,532.113,1,19.2883,16.4363,17.9267,1.83922,-0.418638,1.19082,1.36481,1.19082,1.19082
11,537.952,1,18.795,17.0989,17.5534,1.91193,-0.407805,1.16067,1.33025,1.16067,1.16067
12,546.49,1,19.064,17.1682,17.7088,2.01988,-0.411354,1.13128,1.29657,1.13128,1.14669
13,549.157,1,18.7117,16.9838,15.3835,2.03827,-0.391647,1.10264,1.30753,1.10264,1.17828
14,533.68,1,19.7285,16.9675,16.1816,1.98666,-0.428672,1.07472,1.31484,1.07472,1.21126
15,533.988,1,19.9514,17.1311,16.8444,1.93636,-0.444687,1.04751,1.28155,1.04751,1.23401
16,537.922,1,19.6311,16.6332,16.7836,1.99688,-0.431064,1.02098,1.2491,1.02098,1.20276
17,535.114,1,20.3069,16.8846,16.1026,1.98164,-0.467446,0.995131,1.25605,0.995131,1.17231
18,535.674,1,19.9269,17.0764,15.8257,2.02997,-0.443924,0.969933,1.32167,0.969933,1.14262
19,534.294,1,19.4973,17.8155,14.6861,2.02108,-0.420704,0.945374,1.34663,0.945374,1.11369
20,538.857,1,19.515,17.741,15.9918,2.06699,-0.428968,0.921437,1.36308,0.921437,1.08603
21,533.936,1,19.3439,17.5797,15.1929,2.05145,-0.413106,0.898105,1.32856,0.898105,1.1156
22,523.76,1,19.6863,17.4782,15.0581,1.99951,-0.428998,0.875365,1.29492,0.875365,1.08736
23,517.085,1,19.7357,17.6102,13.9523,1.94888,-0.43724,0.8532,1.26213,0.8532,1.05982
24,513.788,1,20.4776,17.6877,14.8906,1.95024,-0.466615,0.831597,1.23018,0.831597,1.03299
25,514.331,1,19.9045,18.2007,14.873,1.95386,-0.438993,0.81054,1.19903,0.81054,1.00683
26,524.949,1,21.151,18.2799,14.7991,2.07985,-0.483025,0.790017,1.20652,0.790017,0.981338
27,518.708,1,19.8276,18.1575,15.4846,2.02719,-0.437385,0.770013,1.26603,0.770013,0.95649
28,515.923,1,20.3013,18.7149,14.508,2.04418,-0.460753,0.750516,1.23398,0.750516,0.965571
29,518.239,1,20.03,19.0376,14.5184,2.09654,-0.443985,0.731512,1.20273,0.731512,0.941122
30,510.996,1,20.1034,18.8726,14.4021,2.04346,-0.434937,0.71299,1.17228,0.71299,0.978508
31,513.764,1,20.0197,18.9666,15.1532,2.05772,-0.445543,0.694937,1.14259,0.694937,1.02919
32,507.686,1,19.9425,18.9345,13.8888,2.02903,-0.449762,0.677341,1.11366,0.677341,1.00313
33,504.144,1,20.1447,18.8152,14.2278,1.98772,-0.449598,0.66019,1.08737,0.66019,0.998836
34,499.721,1,20.096,19.0508,14.6297,1.96854,-0.449215,0.643474,1.09623,0.643474,0.973545
35,496.245,1,19.8218,18.857,15.942,1.91869,-0.435956,0.627181,1.16125,0.627181,1.01436
36,490.054,1,20.3081,18.944,14.5692,1.91128,-0.453359,0.6113,1.13184,0.6113,0.988674
37,493.399,1,20.5616,19.4069,14.1362,1.93029,-0.464809,0.595821,1.10318,0.595821,0.992137
38,496.925,1,19.3388,20.0022,15.0804,2.00363,-0.427303,0.580735,1.08083,0.580735,1.0149
39,493.903,1,20.1618,19.7345,13.7855,2.01789,-0.44725,0.56603,1.06989,0.56603,0.989207
40,499.976,1,20.0089,19.943,13.6441,2.09429,-0.442024,0.551698,1.11643,0.551698,0.96416
41,494.644,1,19.8088,19.5626,13.0947,2.04127,-0.429326,0.537729,1.08862,0.537729,0.939747
42,484.439,1,20.6343,19.5927,13.4969,1.98958,-0.464692,0.524113,1.06956,0.524113,0.915952
43,496.578,1,19.7328,19.4542,13.099,2.10943,-0.425835,0.510842,1.04248,0.510842,0.892759
44,488.643,1,19.9463,19.4751,13.4567,2.05602,-0.439978,0.497908,1.08383,0.497908,0.949443
45,504.103,1,20.6936,19.9532,13.6745,2.18827,-0.474297,0.4853,1.05639,0.4853,0.925403
46,505.514,1,20.1327,19.9493,12.8887,2.19465,-0.44455,0.473012,1.08195,0.473012,0.956462
47,496.344,1,19.9285,20.7546,13.3294,2.13908,-0.436312,0.461035,1.05456,0.461035,1.02467
48,497.232,1,20.0254,20.8886,12.6858,2.14304,-0.440038,0.449362,1.02926,0.449362,1.0243
49,488.812,1,20.9673,21.1063,13.0294,2.08878,-0.47989,0.437984,1.10871,0.437984,0.998365
50,483.101,1,19.8164,21.3059,12.498,2.03634,-0.425049,0.426894,1.08064,0.426894,0.973086
51,480.155,1,20.1042,21.2409,12.1715,2.04344,-0.43418,0.416084,1.08405,0.416084,0.948447
52,480.219,1,20.1397,21.2167,11.7497,2.0632,-0.437094,0.405549,1.0566,0.405549,0.924432
53,481.666,1,21.0159,21.4251,11.7142,2.10006,-0.479103,0.39528,1.02985,0.39528,0.911588
54,470.882,1,20.8525,21.2255,11.7301,2.04688,-0.464696,0.385271,1.00377,0.385271,0.919439
55,475.758,1,20.5285,21.567,11.5695,2.09277,-0.45678,0.375516,0.978359,0.375516,0.896158
56,474.307,1,21.0013,21.7057,11.7945,2.07407,-0.469521,0.366008,0.96922,0.366008,0.938767
57,475.419,1,20.3666,22.1232,11.3567,2.08392,-0.446921,0.35674,0.944678,0.35674,1.00829
58,471.756,1,19.2931,22.5383,11.568,2.09785,-0.407664,0.347707,0.920759,0.347707,1.06611
59,472.155,1,20.5982,22.6905,11.5389,2.10867,-0.466674,0.338903,0.897444,0.338903,1.05794
60,470.182,1,20.5216,22.4531,11.1705,2.10863,-0.455363,0.330322,0.874721,0.330322,1.0622
61,459.255,1,19.5809,22.157,11.5726,2.05523,-0.42377,0.321958,0.852572,0.321958,1.05292
62,456.624,1,19.4343,22.2699,11.3727,2.00319,-0.41087,0.313806,0.830985,0.313806,1.03645
63,461.555,1,19.6348,22.135,12.2482,2.03729,-0.424362,0.30586,0.809944,0.30586,1.04412
64,458.409,1,19.6619,22.6468,12.4053,1.98571,-0.42065,0.298116,0.871887,0.298116,1.11047
65,457.536,1,19.5038,22.7549,12.0084,1.978,-0.415064,0.290567,0.87147,0.290567,1.10392
66,459.057,1,19.5625,23.312,10.8427,1.98057,-0.416833,0.28321,0.878693,0.28321,1.16173
67,465.519,1,20.1762,23.4599,10.8716,2.1111,-0.448806,0.276039,0.856444,0.276039,1.20591
68,463.938,1,20.2798,23.2658,11.2179,2.06157,-0.449538,0.269049,0.834758,0.269049,1.2439
69,463.683,1,20.6209,23.1211,10.578,2.06311,-0.456654,0.262237,0.813622,0.262237,1.33897
70,464.824,1,19.9414,23.2268,9.40465,2.09874,-0.427082,0.255597,0.79302,0.255597,1.51738
71,464.678,1,20.2964,23.4307,7.85392,2.04924,-0.444692,0.249125,0.772941,0.249125,1.62907
72,473.442,1,20.1222,23.6309,8.1941,2.19379,-0.446898,0.242817,0.753369,0.242817,1.64028
73,475.467,1,20.2447,23.2722,9.62884,2.15109,-0.446279,0.236669,0.799242,0.236669,1.59874
74,477.468,1,19.4505,23.2166,9.75911,2.19003,-0.417496,0.230676,0.825243,0.230676,1.7295
75,464.863,1,19.0187,22.8116,9.90268,2.13457,-0.402739,0.224835,0.826207,0.224835,1.68571
76,457.332,1,20.0144,22.7359,10.054,2.08053,-0.453687,0.219142,0.826272,0.219142,1.64302
77,455.815,1,19.5541,22.5166,10.6881,2.06602,-0.42503,0.213594,0.814554,0.213594,1.60142
78,450.804,1,19.1336,22.5936,10.6275,2.04089,-0.389687,0.208185,0.793929,0.208185,1.56087
79,449.98,1,19.8528,23.2209,10.3331,2.07431,-0.431211,0.202914,0.773827,0.202914,1.52135
80,452.133,1,19.896,23.3739,10.1009,2.02672,-0.431933,0.197776,0.791358,0.197776,1.48283
81,441.257,1,19.6773,23.422,10.6271,1.97541,-0.424337,0.192768,0.77132,0.192768,1.44528
82,445.47,1,19.0897,23.2457,10.5783,2.04933,-0.397476,0.187887,0.75179,0.187887,1.40869
83,452.325,1,19.6654,23.201,9.85741,2.09585,-0.420547,0.185478,0.766712,0.18313,1.37302
84,445.407,1,19.3816,23.1738,10.1123,2.05616,-0.413444,0.18201,0.763572,0.178493,1.33825
85,439.662,1,19.8025,23.2585,9.9799,2.00591,-0.430624,0.185756,0.773542,0.173973,1.30437
86,441.385,1,20.8057,22.9896,9.97547,2.02782,-0.477224,0.181052,0.765175,0.169568,1.27134
87,435.138,1,19.3724,23.1729,10.2847,1.97648,-0.407831,0.180195,0.769849,0.165275,1.25129
88,431.494,1,19.8302,23.3811,10.0369,1.92643,-0.429602,0.184044,0.750356,0.16109,1.29016
89,427.529,1,19.8996,23.5836,9.48265,1.89553,-0.424777,0.179384,0.788882,0.157011,1.28927
90,430.187,1,20.5848,23.1973,9.65903,1.92994,-0.455911,0.186318,0.768907,0.153035,1.25963
91,425.897,1,20.2008,23.3561,9.81138,1.89068,-0.438375,0.194483,0.749438,0.14916,1.27781
92,430.436,1,20.0213,23.2605,9.57981,1.91359,-0.432755,0.195927,0.734315,0.145384,1.29352
93,436.123,1,20.3473,23.2984,9.26605,1.99025,-0.453529,0.196971,0.71847,0.141702,1.2747
94,437.092,1,20.0463,22.8965,8.71301,2.02891,-0.43302,0.191983,0.728866,0.138114,1.24242
95,434.906,1,19.6867,23.2084,9.59111,2.05792,-0.420558,0.187122,0.710411,0.134617,1.21096
96,433.886,1,20.7632,22.9128,9.58365,2.05089,-0.463684,0.19558,0.692423,0.131209,1.22653
97,428.091,1,20.3904,22.9491,10.4569,2.03866,-0.46023,0.190628,0.67489,0.127886,1.19547
98,427.897,1,19.3348,22.9685,9.96391,2.08226,-0.41,0.185801,0.657802,0.124648,1.17229
99,429.103,1,19.3655,23.1112,10.9349,2.04918,-0.408619,0.182194,0.646211,0.121492,1.17975
100,430.515,1,20.009,23.3314,10.3271,2.12333,-0.443796,0.178859,0.629849,0.118416,1.17757
101,428.419,1,20.4618,23.6441,9.44599,2.07309,-0.452581,0.187889,0.640938,0.115417,1.20558
102,428.61,1,20.8886,23.4182,9.65329,2.10859,-0.471238,0.190801,0.641426,0.0944599,1.11074
103,428.171,1,20.3182,23.4511,9.38455,2.10739,-0.449782,0.186876,0.603518,0.0942293,1.20085
104,438.957,1,20.3444,23.2702,9.10258,2.1696,-0.449822,0.187366,0.701209,0.101766,1.16055
105,439.238,1,20.3118,23.3261,9.38362,2.12321,-0.453417,0.203426,0.70291,0.1017,1.21691
106,427.341,1,19.8218,23.3843,10.1638,2.04132,-0.43271,0.192431,0.685663,0.0979066,1.15863
107,420.913,1,20.1708,23.2552,9.71854,1.9741,-0.4465,0.196723,0.695261,0.0908731,1.19575
108,415.212,1,20.2769,23.2624,10.0345,1.96604,-0.451584,0.186919,0.669934,0.0825116,1.216
109,407.147,1,19.6939,23.402,10.8898,1.86737,-0.425282,0.183556,0.662039,0.0886303,1.2137
110,424.213,1,20.0162,23.2651,10.1905,1.99992,-0.434185,0.181597,0.738816,0.0899026,1.27448
111,427.173,1,19.3465,23.4516,9.94163,2.00654,-0.411186,0.184258,0.764727,0.0895868,1.30975
112,421.969,1,20.4941,23.4339,10.3816,1.98563,-0.455604,0.180387,0.804646,0.083885,1.22564
113,428.089,1,19.3705,23.2821,10.0781,2.02658,-0.406259,0.17913,0.831694,0.089792,1.19856
114,424.697,1,19.374,23.2242,10.6162,2.02517,-0.411238,0.180229,0.862381,0.0848879,1.08918
115,424.645,1,19.3631,23.1339,9.7646,2.04458,-0.408968,0.180969,0.874716,0.0792047,1.07886
116,416.966,1,19.9712,23.367,11.3909,1.99653,-0.434709,0.179814,0.863228,0.0719488,1.07901
117,416.702,1,19.8163,23.4584,10.5775,2.01103,-0.426935,0.179323,0.768831,0.0755601,1.11259
118,415.436,1,20.2312,23.2783,9.83945,2.00886,-0.449979,0.177699,0.746325,0.0746863,1.11657
119,419.292,1,20.325,23.5394,11.3043,2.04986,-0.45526,0.180513,0.751958,0.0679038,1.21779
120,424.95,1,20.967,23.6747,9.65427,2.08962,-0.483123,0.186268,0.792447,0.0663823,1.23137
121,420.486,1,20.2429,23.7442,10.3312,2.06992,-0.448529,0.1774,0.730342,0.0714788,1.18314
122,418.563,1,20.2056,24.0452,11.7574,2.06202,-0.454653,0.179208,0.714022,0.0702952,1.16524
123,425.915,1,19.6998,23.7842,11.0999,2.08146,-0.424735,0.187383,0.75251,0.0739291,1.22904
124,434.004,1,20.1635,23.6461,10.6746,2.10706,-0.441136,0.1873,0.8152,0.0804843,1.26515
125,425.458,1,20.1002,23.6679,9.54627,2.06475,-0.448653,0.177229,0.760797,0.0797846,1.22312
126,424.638,1,20.1315,23.5397,10.8991,2.06344,-0.444249,0.173611,0.790974,0.0801014,1.16874
127,420.702,1,20.6155,23.4133,9.94049,2.02428,-0.46463,0.183039,0.831451,0.0746902,1.1152
128,422.01,1,20.235,23.3366,10.2071,1.96432,-0.450274,0.188281,0.852673,0.0832293,1.1842
129,427.641,1,20.1496,23.6691,10.5395,2.02961,-0.448176,0.18402,0.827203,0.0837096,1.23253
130,430.885,1,19.7584,23.6105,11.3274,2.0384,-0.428095,0.173747,0.830215,0.0981395,1.20309
131,423.535,1,20.2869,23.8553,11.1265,1.95416,-0.44776,0.184446,0.801429,0.0892225,1.30423
132,427.959,1,20.814,24.0589,11.0933,1.98054,-0.468189,0.186884,0.868211,0.0913026,1.24238
133,424.787,1,20.3348,24.0689,10.7218,1.9656,-0.448224,0.185366,0.878099,0.0878391,1.20693
134,425.31,1,20.0199,24.1876,9.84736,2.02959,-0.442819,0.188703,0.816352,0.0840651,1.11838
135,427.043,1,20.5659,23.9149,10.5744,2.01256,-0.461363,0.199732,0.883184,0.0798213,1.15842
