iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,359.336,1,19.9867,27.069,20.5526,1,-0.367397,1,1,1,1
2,337.884,1,39.4047,29.1466,25.7953,0.974679,-0.962584,0.974679,0.974679,0.994399,0.983406
3,322.597,1,42.9979,29.4582,28.8979,0.95,-0.949034,0.95,0.95,0.96922,0.958506
4,318.882,1,36.9277,32.5555,29.7011,0.925945,-0.818874,0.925945,0.925945,0.944679,0.934236
5,317.34,1,39.6645,33.1321,32.3526,0.9025,-0.917203,0.9025,0.937255,0.942747,0.910581
6,311.092,1,53.8122,30.5396,40.1073,0.879648,-1.15718,0.879648,0.931925,0.918876,0.950056
7,307.276,1,51.3747,29.2259,44.9519,0.857375,-1.22803,0.857375,0.908328,0.89561,0.926
8,302.267,1,57.3766,27.6717,51.1345,0.835666,-1.23661,0.835666,0.885329,0.872933,1.03217
9,306.775,1,42.4453,30.0043,44.1919,0.814506,-1.00216,0.814506,0.986922,0.850829,1.11833
10,304.022,1,36.0036,28.8745,31.312,0.793882,-0.854145,0.793882,1.18193,0.829286,1.09002
11,306.43,1,39.3946,28.9976,33.304,0.773781,-0.983416,0.773781,1.35297,0.818744,1.19641
12,299.793,1,29.8003,27.0684,33.0136,0.754188,-0.70317,0.754188,1.31871,0.82682,1.16612
13,287.315,1,27.3793,26.7721,27.488,0.735092,-0.603393,0.735092,1.28532,0.805884,1.19613
14,272.256,1,36.0983,29.175,30.6533,0.716479,-0.721049,0.716479,1.52814,0.785479,1.16585
15,271.495,1,36.4965,32.1396,34.469,0.698337,-0.755764,0.698337,1.48944,0.76559,1.13633
16,266.661,1,51.1056,36.5492,32.2148,0.680655,-1.08181,0.680655,1.49912,0.746205,1.10755
17,265.384,1,62.6218,33.9394,27.9111,0.66342,-1.25683,0.66342,1.46116,0.72731,1.07951
18,270.856,1,57.1133,34.5326,25.7147,0.646622,-1.17577,0.646622,1.49359,0.708895,1.22359
19,259.021,1,55.7396,40.667,25.6615,0.630249,-1.02707,0.630249,1.45577,0.690945,1.2725
20,268.961,1,49.0293,41.5363,25.2863,0.614291,-0.913168,0.614291,1.65213,0.67345,1.47026
21,254.865,1,42.1334,40.8979,22.6512,0.598737,-0.842118,0.598737,1.66637,0.656398,1.43303
22,248.481,1,42.9249,38.8153,22.499,0.583577,-0.929583,0.583577,1.62418,0.639777,1.43588
23,248.031,1,49.277,37.7332,29.0295,0.5688,-1.04765,0.5688,1.58305,0.623578,1.59959
24,243.889,1,46.6971,42.6547,30.6361,0.554398,-0.964282,0.554398,1.54297,0.607788,1.55909
25,234.108,1,46.5088,47.4877,28.1046,0.54036,-0.985278,0.54036,1.5039,0.592399,1.51961
26,229.255,1,39.9454,44.1456,20.6228,0.526678,-0.801919,0.526678,1.46582,0.577399,1.5041
27,220.267,1,41.2179,42.2932,19.1104,0.513342,-0.840364,0.513342,1.5386,0.562779,1.49107
28,217.356,1,42.0134,42.8053,14.6865,0.500344,-0.889151,0.500344,1.49964,0.548529,1.46115
29,212.743,1,38.418,40.0871,18.9169,0.487675,-0.798524,0.487675,1.58261,0.53464,1.42416
30,201.385,1,41.8223,38.9108,23.3171,0.475327,-0.865965,0.475327,1.54253,0.521103,1.44842
31,198.084,1,37.3794,38.5548,27.2165,0.463291,-0.774785,0.463291,1.62793,0.507908,1.41174
32,192.372,1,33.0557,35.6685,19.7163,0.45156,-0.67743,0.45156,1.66628,0.495048,1.52951
33,183.885,1,30.842,32.8244,19.2898,0.440127,-0.633327,0.440127,1.62409,0.482513,1.49079
34,183.426,1,32.8762,34.7228,15.4245,0.428982,-0.654635,0.428982,1.61813,0.470295,1.45304
35,185.391,1,31.3191,32.8628,13.4664,0.41812,-0.648281,0.41812,1.57716,0.458387,1.41625
36,175.478,1,39.705,32.3236,11.3468,0.407533,-0.846392,0.407533,1.53722,0.44678,1.44461
37,155.581,1,34.6785,33.0194,9.82578,0.397214,-0.742298,0.397214,1.4983,0.435468,1.40803
38,155.34,1,30.861,32.3557,12.6101,0.387157,-0.670361,0.387157,1.61426,0.424441,1.37238
39,156.222,1,30.9699,32.8842,9.52138,0.377354,-0.680163,0.377354,1.7211,0.413694,1.37441
40,146.026,1,26.2454,31.5986,10.5188,0.367799,-0.541579,0.367799,1.87607,0.403219,1.33961
41,144.916,1,30.5481,31.0437,9.67739,0.358486,-0.66412,0.358486,1.82857,0.39301,1.30569
