parameter,value,se_sa,rse_sa
Cl_pop,18.0548086540344,8.29141345485278,45.9235742329511
beta_Cl_tSCRMGDL,-0.338029634568262,0.484225617399965,143.249457408794
V1_pop,21.4848375013432,2.41037929493752,11.2189784762711
Q_pop,23.4,,
V2_pop,40.2664171251243,26.8887468026071,66.7771029119694
omega_Cl,0.080298731044624,0.0455297450020406,56.7004539296376
omega_V1,0.100216101260316,0.0577171000352638,57.5926416108934
omega_Q,2.32865454031065,0.77128244164958,33.1213766704394
omega_V2,1.7427450350341,0.750272237300845,43.0511762890298
a,0.00102145125842154,9.60093730255757e-5,9.39931026899316
b,1.36352359390093e-7,0.00132440521911822,971310.819293711
