pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-0.891086,0.434549,-2.91296,0.0175399,-1.41147,0.151051,All
-0.384815,0.820815,-2.71659,0.0350798,-1.0069,0.483363,All
0.121457,0.434549,-2.52021,0.0526197,-0.602326,0.543784,All
0.627729,0.168991,-2.32383,0.0350798,-0.197753,0.332312,All
1.134,0.0965665,-2.12745,0.0409265,0.206819,0.181261,All
1.64027,0.0482832,-1.93108,0.0701596,0.611392,0.543784,All
2.14654,0.0724249,-1.7347,0.0993928,1.01596,0.181261,All
2.65282,0.0724249,-1.53832,0.0760063,1.42054,0.0906306,All
3.15909,0,-1.34194,0.0993928,1.82511,0.0906306,All
3.66536,0.0241416,-1.14557,0.198786,2.22968,0.120841,All
,,-0.949188,0.157859,,,All
,,-0.75281,0.274792,,,All
,,-0.556433,0.304025,,,All
,,-0.360055,0.380031,,,All
,,-0.163678,0.415111,,,All
,,0.0326998,0.426804,,,All
,,0.229077,0.403418,,,All
,,0.425455,0.502811,,,All
,,0.621832,0.380031,,,All
,,0.81821,0.333258,,,All
,,1.01459,0.233865,,,All
,,1.21097,0.274792,,,All
,,1.40734,0.187092,,,All
,,1.60372,0.0935462,,,All
,,1.8001,0.0818529,,,All
,,1.99648,0.0350798,,,All
,,2.19285,0.0233865,,,All
,,2.38923,0.0175399,,,All
,,2.58561,0,,,All
,,2.78199,0.0116933,,,All
