pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-2.8849,0.0288198,-4.15386,0.00384346,-2.1445,0.0567955,All
-2.4608,0.0288198,-3.85513,0.0115304,-1.71411,0,All
-2.03671,0,-3.5564,0.0115304,-1.28372,0.0851933,All
-1.61262,0,-3.25767,0,-0.853322,0.25558,All
-1.18853,0.0576397,-2.95895,0.0115304,-0.422928,0.397569,All
-0.764443,0.230559,-2.66022,0.00384346,0.00746594,1.02232,All
-0.340352,0.403478,-2.36149,0.0153738,0.43786,0.51116,All
0.0837381,1.12397,-2.06276,0.0153738,0.868254,0.0567955,All
0.507829,0.547577,-1.76403,0.0269042,1.29865,0.113591,All
0.931919,0.172919,-1.46531,0.092243,1.72904,0.0567955,All
,,-1.16658,0.0883995,,,All
,,-0.867851,0.0883995,,,All
,,-0.569123,0.288259,,,All
,,-0.270395,0.553458,,,All
,,0.0283327,0.868622,,,All
,,0.327061,0.564988,,,All
,,0.625788,0.284416,,,All
,,0.924516,0.172956,,,All
,,1.22324,0.107617,,,All
,,1.52197,0.0768692,,,All
,,1.8207,0.049965,,,All
,,2.11943,0.0230608,,,All
,,2.41816,0.00384346,,,All
,,2.71688,0.0153738,,,All
,,3.01561,0.00768692,,,All
,,3.31434,0.0192173,,,All
,,3.61307,0.0307477,,,All
,,3.9118,0.0192173,,,All
,,4.21052,0,,,All
,,4.50925,0.00384346,,,All
