parameter,value,se_sa,rse_sa
Cl_pop,20.3669341818892,4.71779844417597,23.1640088883439
beta_Cl_tSCRMGDL,-0.354972517716252,0.209287029579452,58.9586571168717
V1_pop,29.341308727493,9.74793668257667e-5,0.000332225694944643
Q_pop,23.4,,
V2_pop,94.466091336401,70.2568725157574,74.372583349053
omega_Cl,0.0939262107848279,0.0583620956945956,62.1361121745826
omega_V1,6.61586161372252e-7,7.13136920242676e-7,107.791994736332
omega_Q,2.99050688179506,1.11577609440735,37.3106011291839
omega_V2,1.48746587600649,0.559580134980332,37.6196956183411
a,0.00914701751186816,0.000897632128099679,9.81338591442523
b,2.4511958017283e-16,0.00389987959276669,1.59101104449385e+15
