iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,686.375,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,671.663,1,25.4455,21.4381,14.2508,0.95,0.285,-0.586693,0.974679,0.974679,0.974679,0.974679
3,664.509,1,25.2177,22.7317,12.9189,0.9025,0.27075,-0.560688,0.95,0.95,0.95,0.95
4,646.2,1,29.7961,23.4901,14.0317,0.857375,0.257212,-0.700007,0.925945,0.925945,0.925945,0.925945
5,642.338,1,27.0499,23.2646,14.275,0.814506,0.244352,-0.632571,0.9025,0.9025,0.9025,0.9025
6,627.29,1,26.4585,23.2316,13.47,0.773781,0.232134,-0.61455,0.879648,0.953329,0.879648,0.879648
7,625.992,1,27.4325,22.7821,11.8552,0.735092,0.220528,-0.662983,0.857375,0.92919,0.857375,0.857375
8,608.633,1,23.9383,23.2515,12.1114,0.698337,0.209501,-0.524612,0.835666,0.905662,0.835666,0.835666
9,607.245,1,26.3487,23.9332,12.8225,0.66342,0.199026,-0.620405,0.814506,0.88273,0.814506,0.826562
10,604.05,1,26.2043,23.0676,11.0707,0.630249,0.189075,-0.62404,0.793882,0.979433,0.793882,0.864542
11,603.425,1,26.2843,25.2566,11.0508,0.598737,0.179621,-0.638036,0.773781,0.954633,0.773781,0.842651
12,598.871,1,24.209,25.1809,11.3837,0.5688,0.17064,-0.544377,0.754188,0.930461,0.754188,0.821315
13,586.985,1,26.2474,24.6178,11.703,0.54036,0.162108,-0.629607,0.735092,0.906902,0.735092,0.881797
14,571.874,1,25.0058,24.0515,11.6248,0.513342,0.154003,-0.57018,0.716479,0.883938,0.716479,0.872281
15,557.86,1,25.1267,24.6121,11.5272,0.487675,0.146302,-0.58076,0.698337,0.861557,0.698337,0.85072
16,550.144,1,25.5867,24.2352,11.8777,0.463291,0.138987,-0.592734,0.680655,0.839741,0.680655,0.880547
17,552.685,1,24.7998,24.2686,12.9685,0.440127,0.132038,-0.554186,0.66342,0.818479,0.66342,0.858251
