iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
1,14.0303,0.0460541,25.1179,0.170561,39.7856,0.781729,20.6226,0.662513
2,14.0634,0.0427745,25.0037,0.153365,39.4274,0.697982,20.0736,0.56241
3,14.0635,0.0419843,24.8845,0.146964,38.7594,0.679855,19.6271,0.527167
4,14.0755,0.0429281,24.9085,0.145042,38.2732,0.692098,19.379,0.523138
5,14.0601,0.0429507,24.9948,0.146629,37.3248,0.670206,19.5043,0.521019
6,14.0282,0.0438619,24.947,0.146742,36.9631,0.662691,19.4772,0.518496
7,14.0119,0.0434771,24.9933,0.149283,37.2426,0.65702,19.0844,0.51635
8,14.0274,0.0432645,25.0384,0.149724,36.8315,0.651751,19.1275,0.52557
9,14.0295,0.0427564,25.1096,0.14838,36.6927,0.652941,19.2052,0.531685
10,14.025,0.0423321,25.222,0.146852,36.0693,0.655804,19.1997,0.528687
11,14.0157,0.042582,25.3386,0.14512,35.4285,0.652418,19.0234,0.521638
12,14.0102,0.0427754,25.4263,0.143314,35.2503,0.648897,18.9347,0.512631
13,13.9993,0.0431596,25.4812,0.141306,34.878,0.641442,18.9221,0.51248
14,14.0018,0.0431263,25.5582,0.140029,35.0273,0.648771,18.9462,0.510357
15,14.0025,0.0433779,25.5576,0.138836,35.3447,0.657694,19.0751,0.507305
16,14.0081,0.043147,25.5698,0.137937,35.2774,0.657481,19.2375,0.504857
17,14.004,0.0429095,25.6017,0.137778,35.5357,0.660808,19.1382,0.498444
18,13.9975,0.0426168,25.6048,0.137422,35.4355,0.657888,19.207,0.495444
19,14.0006,0.0424621,25.5995,0.137615,35.3199,0.658169,19.1508,0.48951
20,13.9983,0.0426705,25.587,0.138492,35.4023,0.656537,19.3232,0.494176
21,13.9976,0.0425497,25.5625,0.138832,35.5331,0.657964,19.1917,0.493232
22,13.993,0.042435,25.5731,0.138167,35.3038,0.655716,19.1219,0.489695
23,13.9948,0.0424432,25.5864,0.138078,35.1998,0.659097,19.0717,0.491617
24,13.9946,0.0426004,25.6028,0.137708,35.1157,0.659696,19.0608,0.490659
25,13.9909,0.0426294,25.6301,0.137295,35.1258,0.662559,19.0628,0.490784
26,13.9881,0.0426628,25.6477,0.137345,35.1776,0.665892,19.0549,0.492478
27,13.9875,0.0427454,25.6449,0.138307,35.2901,0.666952,19.0258,0.494745
28,13.985,0.0429277,25.6383,0.138875,35.5415,0.671126,19.0251,0.49344
29,13.9817,0.0429809,25.6123,0.139616,35.822,0.675808,19.0491,0.494193
30,13.9823,0.0429973,25.5746,0.140977,35.9781,0.679196,19.0845,0.494451
31,13.9841,0.0430123,25.5356,0.142347,36.0289,0.678108,19.0545,0.493899
32,13.9841,0.0430582,25.5031,0.143281,36.2078,0.681529,19.0362,0.495687
33,13.9895,0.0430203,25.4815,0.143453,36.2227,0.682383,19.0904,0.49625
34,13.99,0.0428129,25.4585,0.14337,36.3827,0.684754,19.1079,0.495815
35,13.9919,0.0427005,25.4475,0.143566,36.6608,0.687813,19.0828,0.499034
36,13.9935,0.0427276,25.4502,0.144028,36.7201,0.689712,19.0684,0.497835
37,13.9949,0.0426754,25.4506,0.144718,36.7462,0.693236,19.0352,0.49665
38,13.9981,0.0427004,25.4704,0.145225,36.6232,0.695261,19.0165,0.500299
39,13.9987,0.0426706,25.5006,0.145269,36.5425,0.695577,19.023,0.499773
40,14.0008,0.0427333,25.5083,0.14568,36.6463,0.695341,19.0034,0.498568
41,13.9996,0.0426848,25.4925,0.14634,36.9189,0.696803,19,0.497686
42,14.0009,0.0428575,25.486,0.146898,36.9235,0.698185,19.0485,0.4986
43,13.9999,0.0427243,25.4856,0.147267,36.8507,0.698482,19.0732,0.498313
44,13.9978,0.0426718,25.4803,0.147496,36.847,0.698941,19.0784,0.497918
45,13.9968,0.0426402,25.4723,0.147843,36.7945,0.69728,19.047,0.497898
46,13.9968,0.0426844,25.466,0.147874,36.8586,0.697255,19.0463,0.499761
47,13.9962,0.0427655,25.4632,0.1484,36.9084,0.69905,18.9976,0.501611
48,13.9986,0.042923,25.4576,0.149082,36.9164,0.701838,18.9647,0.50382
49,14.0001,0.0428683,25.4569,0.149768,36.9253,0.702161,18.9177,0.507425
50,14.0015,0.0428417,25.4613,0.150108,36.8226,0.700431,18.8687,0.509943
51,14.0034,0.0428644,25.4592,0.15032,36.7061,0.699506,18.843,0.512053
52,14.0056,0.0428476,25.4618,0.150405,36.695,0.699668,18.8247,0.513758
53,14.0065,0.042878,25.4622,0.150446,36.598,0.698677,18.7829,0.515109
54,14.0077,0.0429755,25.4647,0.150371,36.6044,0.698347,18.7708,0.515231
55,14.0071,0.0429867,25.4764,0.150298,36.5375,0.698464,18.8191,0.516443
56,14.0042,0.0429072,25.4841,0.150168,36.5048,0.697352,18.8232,0.517166
57,14.002,0.042832,25.4907,0.149774,36.4575,0.696052,18.8349,0.517902
58,14.0033,0.0427913,25.4945,0.150031,36.4692,0.695711,18.8237,0.517946
59,14.0002,0.0428409,25.4949,0.150128,36.4168,0.693699,18.8444,0.517853
60,13.9987,0.0428849,25.4963,0.150212,36.3484,0.692799,18.8541,0.517027
61,13.9969,0.0428068,25.494,0.15072,36.3632,0.692225,18.8674,0.516142
62,13.9992,0.042741,25.4856,0.150967,36.4133,0.694261,18.8857,0.516089
63,14.0001,0.0426195,25.4795,0.150984,36.4629,0.693747,18.9294,0.516623
64,13.9965,0.0426649,25.481,0.151314,36.5055,0.693523,18.9341,0.516853
65,13.995,0.0426212,25.4803,0.151681,36.5074,0.693168,18.9614,0.517491
66,13.9917,0.0426161,25.4773,0.152086,36.5178,0.692927,18.9718,0.516472
67,13.9899,0.0427604,25.4697,0.152264,36.5142,0.693863,18.9926,0.515556
68,13.9877,0.0429032,25.4706,0.151945,36.5073,0.693486,18.992,0.514843
69,13.9862,0.0429757,25.4635,0.15186,36.4931,0.69234,19.0182,0.515455
70,13.9871,0.0429809,25.4611,0.151707,36.5556,0.693686,18.9951,0.514653
71,13.9883,0.0429241,25.4583,0.15175,36.607,0.696232,18.965,0.514393
72,13.9902,0.0428803,25.4499,0.151796,36.6686,0.696405,18.9347,0.514985
73,13.9919,0.042888,25.4503,0.151989,36.6578,0.695032,18.9364,0.514711
74,13.9928,0.0428097,25.4411,0.15201,36.704,0.694384,18.9365,0.514826
75,13.9916,0.0427764,25.4381,0.15177,36.7538,0.693547,18.9575,0.514901
76,13.9909,0.0427528,25.4284,0.151803,36.8354,0.69447,19.0326,0.51636
77,13.9906,0.0427785,25.416,0.152083,36.9307,0.695879,19.0447,0.51712
78,13.991,0.0428075,25.4067,0.152178,36.9629,0.695572,19.0339,0.516647
79,13.9902,0.0428323,25.3967,0.152438,37.0184,0.694811,19.0375,0.516315
80,13.9893,0.0428443,25.3817,0.152658,37.0765,0.69491,19.0394,0.515664
81,13.9892,0.0428543,25.3703,0.152975,37.109,0.694968,19.0596,0.51524
82,13.9898,0.0428603,25.3649,0.153094,37.0985,0.694394,19.0702,0.515443
83,13.991,0.0428135,25.3631,0.153072,37.067,0.694559,19.0795,0.515118
84,13.9922,0.0428984,25.3611,0.153313,37.0776,0.694668,19.0681,0.514191
85,13.9933,0.0428994,25.3594,0.153477,37.0729,0.694168,19.0801,0.516143
86,13.9938,0.0428693,25.3626,0.153687,37.109,0.694587,19.0484,0.51636
87,13.9956,0.0428772,25.3637,0.153829,37.1316,0.695829,19.0308,0.515599
88,13.9946,0.0428619,25.3655,0.1539,37.1794,0.696541,19.0274,0.516666
89,13.9946,0.0428367,25.3735,0.153552,37.1506,0.698453,19.0068,0.516523
90,13.993,0.0428762,25.3818,0.153257,37.344,0.699837,19.0107,0.516324
91,13.9932,0.0429469,25.3761,0.153174,37.3579,0.698965,19.013,0.516317
92,13.9936,0.0429386,25.3743,0.153254,37.3155,0.698685,19.0079,0.515835
93,13.9944,0.0429952,25.3754,0.153207,37.3672,0.698453,18.9798,0.515282
94,13.9939,0.0430143,25.3743,0.153095,37.3662,0.698431,18.9585,0.514082
95,13.9936,0.0429883,25.3697,0.152961,37.3548,0.69738,18.9361,0.51397
96,13.9914,0.0430137,25.3726,0.152677,37.3265,0.696298,18.9444,0.5135
97,13.9922,0.0430222,25.3743,0.152427,37.3152,0.695323,18.9509,0.513132
98,13.9929,0.0430522,25.371,0.152345,37.3674,0.696261,18.9495,0.513366
99,13.9928,0.043109,25.3686,0.152295,37.5292,0.697254,18.9811,0.512846
