Cl_pop,1,-0.007118,0.027587,-0.051507,0.10431,-0.053667,0.0374,-0.045538,0.069371,0.080168
V1_pop,-0.007118,1,-0.13281,0.054087,-0.067018,-0.48437,-0.13756,-0.12492,0.17056,0.11761
Q_pop,0.027587,-0.13281,1,-0.0086188,0.017052,0.084677,0.25986,-0.0055928,0.023768,0.039016
V2_pop,-0.051507,0.054087,-0.0086188,1,-0.020652,-0.025683,-0.017514,-0.023921,-0.057594,-0.069964
omega_Cl,0.10431,-0.067018,0.017052,-0.020652,1,0.051699,0.031006,0.021482,-0.16053,-0.13473
omega_V1,-0.053667,-0.48437,0.084677,-0.025683,0.051699,1,0.1431,0.24911,-0.34902,-0.32184
omega_Q,0.0374,-0.13756,0.25986,-0.017514,0.031006,0.1431,1,0.024641,-0.10088,-0.096745
omega_V2,-0.045538,-0.12492,-0.0055928,-0.023921,0.021482,0.24911,0.024641,1,-0.3185,-0.29236
a,0.069371,0.17056,0.023768,-0.057594,-0.16053,-0.34902,-0.10088,-0.3185,1,0.95117
r,0.080168,0.11761,0.039016,-0.069964,-0.13473,-0.32184,-0.096745,-0.29236,0.95117,1
