parameter,value
Cl_pop,13.4957673912425
V1_pop,23.3273783121387
beta_V1_logtCLCRMLMIN,-1.53080663304222
Q_pop,23.4
beta_Q_LMP_1,1.10065911351059
beta_Q_SEXF_1,-0.203577398065671
beta_Q_logtAGEA,1.2628948037889
beta_Q_logtALBGDL,17.9650131298243
beta_Q_logtPROGDL,-18.5392780923402
V2_pop,3.25723936985025
beta_V2_SEXF_1,4.22173293641828
beta_V2_logtHCM,33.2807483049282
omega_Cl,0.258171042560757
omega_V1,0.153284132176618
omega_Q,4.34856088358398e-8
omega_V2,9.88334718232052e-8
a,1.4582957810154
b,0.0394996905639258
