iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
1,13.9224,0.0552291,24.6311,0.204716,35.4765,0.775936,17.2339,0.623747
2,13.9846,0.0498899,24.6643,0.175969,35.7013,0.690249,17.1767,0.549417
3,14.0187,0.0470864,24.7315,0.16174,36.0954,0.684312,17.3086,0.524952
4,14.0019,0.0477452,24.7126,0.165667,36.6884,0.682426,17.6338,0.524979
5,14.0267,0.0459026,24.7045,0.172156,37.4792,0.698887,17.6151,0.515977
6,14.0272,0.0448879,24.6806,0.173768,37.5205,0.710617,17.5756,0.500441
7,14.0146,0.0444048,24.6471,0.175518,38.1801,0.717791,17.4698,0.488572
8,14.0273,0.0450225,24.6148,0.174471,38.5649,0.71929,17.5125,0.493937
9,14.027,0.0453048,24.5839,0.174808,38.9289,0.721715,17.6239,0.491819
10,14.0184,0.044777,24.5578,0.172735,39.1638,0.722003,17.711,0.490659
11,14.0078,0.044713,24.6014,0.170909,39.1887,0.71812,17.6854,0.484382
12,14.0059,0.0442504,24.615,0.169401,39.227,0.713066,17.7604,0.477434
13,13.9995,0.0443725,24.6529,0.168116,39.1903,0.709839,17.888,0.475215
14,13.9891,0.0446701,24.6958,0.166903,38.9449,0.707796,17.9045,0.475719
15,13.9856,0.0443635,24.7056,0.165139,38.9261,0.709767,17.8458,0.47207
16,13.9854,0.0440452,24.7072,0.16451,38.7367,0.711089,18.0072,0.472313
17,13.9799,0.0441322,24.7258,0.164201,38.7559,0.713514,18.1774,0.477186
18,13.9777,0.0441651,24.7365,0.16378,38.6881,0.712619,18.2255,0.473596
19,13.9783,0.0443369,24.739,0.165218,38.5842,0.713457,18.1808,0.46848
20,13.9737,0.0445683,24.7185,0.167526,38.3646,0.712141,18.274,0.468149
21,13.9696,0.0446076,24.6855,0.169315,38.2903,0.71102,18.3192,0.470301
22,13.968,0.0443233,24.6969,0.169174,38.0474,0.711191,18.3165,0.470685
23,13.9635,0.0440575,24.7034,0.169245,37.9484,0.714516,18.3162,0.469384
24,13.9665,0.0440607,24.7219,0.16911,37.7722,0.714668,18.3167,0.468247
25,13.9664,0.0442968,24.7398,0.168627,37.7162,0.715448,18.3457,0.469863
26,13.9649,0.0443133,24.7559,0.16812,37.6639,0.71804,18.4162,0.47103
27,13.9662,0.0445483,24.7767,0.167979,37.5859,0.716625,18.4268,0.470218
28,13.9664,0.0447257,24.7992,0.168565,37.6468,0.72005,18.4576,0.470289
29,13.9669,0.0446719,24.8005,0.168181,37.526,0.718856,18.4497,0.469991
30,13.9651,0.0447255,24.8049,0.167956,37.389,0.718907,18.4652,0.470419
31,13.9654,0.0447013,24.8089,0.167986,37.2984,0.717516,18.4262,0.468003
32,13.9668,0.044718,24.8235,0.168258,37.1973,0.717417,18.4441,0.467417
33,13.9702,0.0446153,24.8448,0.168164,37.055,0.717184,18.4718,0.467814
