standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-1.84795,0.00666667,-2.05032,0.00666667,-2.50133,0.00666667,-2.95432,0.00666667,All
-1.77125,0.0133333,-1.78599,0.0133333,-2.28677,0.0133333,-2.57078,0.0133333,All
-1.70448,0.02,-1.65678,0.02,-2.27152,0.02,-2.41079,0.02,All
-1.6799,0.0266667,-1.62217,0.0266667,-2.15849,0.0266667,-2.15156,0.0266667,All
-1.67667,0.0333333,-1.59058,0.0333333,-2.13051,0.0333333,-2.03578,0.0333333,All
-1.65847,0.04,-1.52535,0.04,-1.9259,0.04,-1.81447,0.04,All
-1.61329,0.0466667,-1.45293,0.0466667,-1.88368,0.0466667,-1.74059,0.0466667,All
-1.60497,0.0533333,-1.43551,0.0533333,-1.77665,0.0533333,-1.70365,0.0533333,All
-1.5874,0.06,-1.43201,0.06,-1.77592,0.06,-1.70202,0.06,All
-1.58372,0.0666667,-1.4267,0.0666667,-1.69653,0.0666667,-1.68529,0.0666667,All
-1.55125,0.0733333,-1.38592,0.0733333,-1.68857,0.0733333,-1.65238,0.0733333,All
-1.53495,0.08,-1.37653,0.08,-1.63442,0.08,-1.64129,0.08,All
-1.52361,0.0866667,-1.37433,0.0866667,-1.62899,0.0866667,-1.62208,0.0866667,All
-1.50334,0.0933333,-1.3688,0.0933333,-1.61354,0.0933333,-1.57487,0.0933333,All
-1.49353,0.1,-1.33021,0.1,-1.59849,0.1,-1.5115,0.1,All
-1.48667,0.106667,-1.32713,0.106667,-1.54419,0.106667,-1.49863,0.106667,All
-1.47467,0.113333,-1.24067,0.113333,-1.52029,0.113333,-1.48413,0.113333,All
-1.46819,0.12,-1.22041,0.12,-1.41352,0.12,-1.47638,0.12,All
-1.4279,0.126667,-1.21384,0.126667,-1.35982,0.126667,-1.45213,0.126667,All
-1.41721,0.133333,-1.18117,0.133333,-1.29438,0.133333,-1.38494,0.133333,All
-1.41331,0.14,-1.10389,0.14,-1.28151,0.14,-1.19931,0.14,All
-1.4007,0.146667,-1.04736,0.146667,-1.20144,0.146667,-1.18577,0.146667,All
-1.38904,0.153333,-0.984582,0.153333,-1.19347,0.153333,-1.17788,0.153333,All
-1.38306,0.16,-0.96682,0.16,-1.0993,0.16,-1.14239,0.16,All
-1.34965,0.166667,-0.964002,0.166667,-1.05109,0.166667,-1.12102,0.166667,All
-1.33806,0.173333,-0.950581,0.173333,-1.01414,0.173333,-1.10423,0.173333,All
-1.32782,0.18,-0.947676,0.18,-0.982874,0.18,-1.05086,0.18,All
