parameter,value
Cl_pop,13.5400156455242
beta_Cl_ANTU_1,-0.0177064922601047
V1_pop,25.5603762459416
beta_V1_ANTU_1,-0.309059938518868
beta_V1_logtCLCRMLMIN,-3.29145235892632
beta_V1_logtPROGDL,-1.9718805697105
Q_pop,23.4
beta_Q_LMP_1,0.979426363742814
beta_Q_logtAGEA,1.23592014309045
beta_Q_logtALBGDL,18.5741079706674
beta_Q_logtPROGDL,-18.4316050141497
V2_pop,2.81122469715926
beta_V2_SEXF_1,4.7115866257464
beta_V2_logtHCM,38.8471880741548
beta_V2_logtRAL,0.212856986731104
omega_Cl,0.258152040213027
omega_V1,0.33723492974864
omega_Q,8.55583215473831e-8
omega_V2,5.04464645125884e-8
a,1.33627164410697
b,0.0421979348198433
