parameter,value,se_sa,rse_sa
Cl_pop,21.2935954161542,4.63846117106532,21.7833629333748
beta_Cl_tSCRMGDL,-0.439044270950436,0.198287201259767,45.1633728941544
V1_pop,23.8432611335166,2.35482388995234,9.87626598880867
Q_pop,23.4,,
V2_pop,12.8028090191108,3.55066770950974,27.733505234747
omega_Cl,0.230701060662994,0.044897629740393,19.4613885221703
omega_V1,0.31417786001612,0.0712511211204278,22.6785939393603
omega_Q,0.788997097200397,0.26067211014118,33.0384118098944
omega_V2,0.820013179732302,0.243397184155952,29.6821063577795
a,1.83018426514501,0.222435429733845,12.1537177414331
