iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,44.5624,1,13.5016,36.5315,21.7629,16.3975,1.54598,0.0572365,0.257881,1.665,6.78912e-08,0.72094
2,44.683,1,13.2579,38.1698,21.7629,19.9094,1.59252,0.0569882,0.29994,1.88957,7.19348e-08,0.586163
3,47.0616,1,13.3605,37.2846,21.7629,19.32,1.66148,0.0581997,0.293526,2.07368,5.76712e-08,0.613557
4,41.9771,1,13.3587,32.4315,21.7629,20.9757,1.60006,0.0604878,0.296251,1.81603,5.54757e-08,0.630702
5,25.27,1,13.1704,34.9866,21.7629,20.4063,1.59747,0.0566962,0.288535,1.77191,4.47835e-08,0.549927
6,24.926,1,13.0902,35.7028,21.7629,19.6437,1.59745,0.0555915,0.280088,1.86165,4.22323e-08,0.58971
7,30.5849,1,13.1012,32.8642,21.7629,20.4049,1.5975,0.0583568,0.286762,1.97654,4.47752e-08,0.54612
8,29.5692,1,13.2257,36.4945,21.7629,20.7349,1.59756,0.0609833,0.285827,1.94273,4.10588e-08,0.535055
9,33.1346,1,13.2267,34.9771,21.7629,19.7647,1.59762,0.0619159,0.284924,2.02069,4.38125e-08,0.50099
10,36.3756,1,13.1561,44.8153,21.7629,19.5056,1.64784,0.0615711,0.292335,2.01408,4.28844e-08,0.519603
11,44.0223,1,13.2029,40.3316,21.7629,19.2932,1.73579,0.0623653,0.293979,2.13537,3.99379e-08,0.550499
12,47.6526,1,13.2238,47.4833,21.7629,19.3932,1.69046,0.06327,0.293669,2.18817,4.22379e-08,0.605488
13,41.2216,1,13.305,46.0968,21.7629,19.1988,1.61768,0.064723,0.295415,2.16451,3.63857e-08,0.632554
14,26.7414,1,13.3837,39.0405,21.7629,19.3798,1.61761,0.0628663,0.288236,2.00842,3.24871e-08,0.552099
15,27.5267,1,13.3294,43.6013,21.7629,19.8378,1.61757,0.0616614,0.290289,1.97343,3.54481e-08,0.535861
16,28.0556,1,13.2242,41.3576,21.7629,20.5293,1.65898,0.0604251,0.286693,1.90143,3.44816e-08,0.555961
17,26.401,1,13.1633,35.6624,21.7629,20.7909,1.75824,0.0575069,0.285328,1.90689,3.35197e-08,0.483818
18,18.271,1,13.173,33.3197,21.7629,20.2796,1.77517,0.0541592,0.28085,1.83903,2.9415e-08,0.49695
19,18.238,1,13.3824,40.5545,21.7629,19.9025,1.69106,0.0576798,0.295444,2.14357,2.8265e-08,0.442098
20,24.4515,1,13.3083,35.5555,21.7629,21.0989,1.64718,0.0570276,0.295413,2.39268,2.92054e-08,0.524221
21,25.9272,1,13.1704,35.086,21.7629,21.4405,1.71228,0.0620651,0.284015,2.12312,2.75359e-08,0.484641
22,16.1433,1,13.1297,36.0509,21.7629,21.0064,1.62171,0.0639769,0.293753,1.8544,2.59077e-08,0.450429
23,17.1805,1,13.1451,37.1903,21.7629,20.532,1.66051,0.0650967,0.300391,1.89859,2.12976e-08,0.483421
24,17.111,1,13.2744,35.4762,21.7629,20.4487,1.56495,0.0704718,0.291977,1.9951,2.3232e-08,0.428612
25,17.9279,1,13.3804,37.4577,21.7629,20.2429,1.74572,0.0624095,0.291533,1.97681,2.32842e-08,0.433534
26,28.6939,1,13.4289,36.8761,21.7629,19.7369,1.82512,0.0637723,0.299869,1.92197,2.33167e-08,0.497507
27,22.461,1,13.5394,35.9884,21.7629,19.919,1.8322,0.059234,0.316168,1.95385,2.04489e-08,0.509727
28,20.1323,1,13.4308,36.1348,21.7629,18.6548,1.79373,0.0579495,0.304627,2.0564,1.8828e-08,0.573173
29,11.891,1,13.2942,32.757,21.7629,19.9268,1.7937,0.0588088,0.289797,1.83294,1.71513e-08,0.55719
30,10.2353,1,13.3419,33.1407,21.7629,19.4085,1.69132,0.0614713,0.298093,1.82882,1.67686e-08,0.563255
31,5.75614,1,13.103,34.8322,21.7629,21.5739,1.80336,0.0528528,0.290425,1.89088,1.51471e-08,0.596633
32,5.47705,1,13.1375,33.7942,21.7629,21.4333,1.7553,0.0550262,0.301416,1.81174,1.49012e-08,0.620419
33,81.9002,1,13.3656,35.2023,21.7629,20.3074,1.70018,0.0609391,0.307628,1.85704,1.62289e-07,0.599616
34,72.8706,1,13.1783,33.9324,21.7629,21.3856,1.67416,0.056113,0.295218,1.90131,1.78747e-07,0.52505
35,73.9402,1,13.2922,32.5643,21.7629,21.4446,1.7338,0.0559486,0.295829,1.75643,1.94152e-07,0.491404
36,77.3526,1,13.3251,28.8845,21.7629,18.68,1.69832,0.0581711,0.293732,1.88046,1.81278e-07,0.543321
37,73.3266,1,13.3545,39.2863,21.7629,18.5136,1.73922,0.0535699,0.295335,2.02208,1.6439e-07,0.536734
38,74.7426,1,13.201,35.8943,21.7629,20.949,1.762,0.0586621,0.297624,1.89497,1.39962e-07,0.537604
39,65.7559,1,13.3036,35.5247,21.7629,20.5885,1.69123,0.0554614,0.286755,1.94302,1.32272e-07,0.5718
40,62.6321,1,13.3349,45.0682,21.7629,20.8592,1.66751,0.0524488,0.297921,2.19414,1.28413e-07,0.540989
41,70.9409,1,13.2517,50.089,21.7629,19.652,1.69395,0.0593021,0.28925,2.16759,1.34424e-07,0.499365
