parameter,value,se_sa,rse_sa
Cl_pop,13.5116590905338,0.935994995914287,6.92731358630886
V1_pop,23.8986388507993,25.1811263537484,105.366362121942
Q_pop,25.9493201331939,123.574446545088,476.214582543199
V2_pop,13.0769352575814,13.7194043658657,104.912994487082
omega_Cl,0.259372757346291,0.0501102355353577,19.3197759271438
omega_V1,0.241546842585594,1.24530428430797,515.553948450678
omega_Q,1.04775178020137,1.92099571520978,183.344543193292
omega_V2,0.903244170155253,0.314559193582548,34.8254883868755
a,1.53852184069668,0.288944631123974,18.7806648876127
b,0.0446425948776777,0.0619960774024028,138.87202921845
