parameter,value
Cl_pop,13.4208413905954
beta_Cl_logtIMCKGM2,-0.160384422955591
V1_pop,22.9005020661101
beta_V1_logtCLCRMLMIN,-3.3075614853709
Q_pop,23.4
beta_Q_LMP_1,0.892650285259108
beta_Q_logtAGEA,1.14627781366597
beta_Q_logtALBGDL,16.6735968007972
beta_Q_logtPROGDL,-16.9789702196279
V2_pop,3.4998999674769
beta_V2_SEXF_1,4.22196197367144
beta_V2_logtHCM,32.7696564505523
omega_Cl,0.263511372350232
omega_V1,0.279745088376663
omega_Q,5.86388997363933e-8
omega_V2,2.902082106359e-8
a,1.46795777712312
b,0.0405913879649154
