iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,502.003,1,13.5088,24.1422,13.1053,1.5,0,1.5,1.5,1.5,1.5
2,507.367,1,31.2369,24.0388,20.3287,1.53015,-0.756896,1.46202,1.46202,1.46202,1.46202
3,505.497,1,30.4174,23.6677,19.771,1.52556,-0.734187,1.425,1.425,1.425,1.425
4,501.861,1,30.3685,24.1218,20.7819,1.50086,-0.73926,1.38892,1.38892,1.38892,1.38892
5,496.239,1,30.3364,24.2485,20.7041,1.47654,-0.740567,1.35375,1.35375,1.35375,1.35375
6,487.873,1,31.091,24.0827,21.2759,1.44867,-0.752281,1.31947,1.31947,1.31947,1.31947
7,486.729,1,31.0101,24.0548,20.0794,1.43099,-0.754719,1.28606,1.28606,1.28606,1.28606
8,487.922,1,30.9644,23.9405,19.3618,1.45945,-0.747789,1.2535,1.2535,1.2535,1.28467
9,485.706,1,30.854,24.3635,18.3602,1.48173,-0.743902,1.22176,1.22176,1.22176,1.25214
10,486.341,1,30.3922,23.6843,19.2449,1.489,-0.741428,1.19082,1.19082,1.19082,1.33681
11,497.876,1,28.5371,23.9613,19.2158,1.56151,-0.694605,1.16067,1.16067,1.16067,1.3201
12,492.826,1,30.1976,23.6971,19.6709,1.52197,-0.732736,1.13128,1.13128,1.13128,1.37883
13,488.011,1,29.9402,23.6465,19.6196,1.49658,-0.726525,1.10264,1.10264,1.10264,1.43906
14,486.487,1,30.6315,23.4752,19.5053,1.51084,-0.738206,1.07472,1.07472,1.07472,1.40262
15,490.459,1,29.7732,23.9831,18.3697,1.54732,-0.720322,1.04751,1.04751,1.04751,1.41241
16,481.566,1,29.9763,23.9498,19.5666,1.50814,-0.722024,1.02098,1.12299,1.02098,1.37665
17,481.175,1,30.7901,23.3775,17.6034,1.52762,-0.739889,0.995131,1.09455,0.995131,1.34179
18,473.558,1,31.1561,23.6618,16.2733,1.48894,-0.753473,0.969933,1.06684,0.969933,1.30781
19,471.644,1,31.3676,23.605,16.2633,1.47545,-0.74875,0.945374,1.03983,0.945374,1.2747
20,476.905,1,30.9155,23.5552,17.1733,1.52624,-0.745879,0.921437,1.0135,0.921437,1.31208
21,467.081,1,30.254,23.6416,18.8294,1.4876,-0.725279,0.898105,0.987835,0.898105,1.35318
22,461.482,1,29.8305,23.786,18.5779,1.44993,-0.721576,0.875365,0.962823,0.875365,1.31892
23,468.265,1,30.8989,24.05,19.553,1.52068,-0.749913,0.8532,0.938443,0.8532,1.28552
24,472.28,1,31.0055,23.9712,19.8803,1.55068,-0.751968,0.831597,0.944833,0.831597,1.25297
25,469.728,1,30.8176,24.1773,21.3448,1.53613,-0.751315,0.81054,0.996462,0.81054,1.22125
26,476.814,1,30.9331,24.0778,21.551,1.58416,-0.749696,0.790017,0.971231,0.790017,1.34406
27,474.293,1,30.1185,24.2487,22.3264,1.54405,-0.731759,0.770013,1.04427,0.770013,1.37168
28,467.003,1,30.3209,24.3909,21.6685,1.522,-0.739811,0.750516,1.01782,0.750516,1.33695
29,466.443,1,30.0834,24.738,21.9249,1.51984,-0.73384,0.731512,0.992052,0.731512,1.33916
30,462.114,1,29.9859,24.6196,21.1596,1.50021,-0.736394,0.71299,0.966932,0.71299,1.32011
31,456.044,1,29.5783,24.522,21.0392,1.4971,-0.722995,0.694937,0.942449,0.694937,1.28668
32,452.943,1,30.0888,23.9532,20.0409,1.45919,-0.734866,0.677341,0.941963,0.677341,1.2541
33,454.321,1,30.3488,23.5765,19.6152,1.47607,-0.736048,0.66019,0.952788,0.66019,1.22235
34,448.539,1,29.8938,23.9744,19.3575,1.4387,-0.724378,0.643474,0.967986,0.643474,1.28135
35,450.451,1,29.7024,24.1487,20.1832,1.43061,-0.720499,0.627181,1.03861,0.627181,1.24891
36,448.941,1,30.0668,23.8757,19.3959,1.42871,-0.725403,0.6113,1.02332,0.6113,1.21728
37,451.272,1,30.3623,23.9431,20.3316,1.44431,-0.743546,0.595821,1.04116,0.595821,1.21468
38,452.059,1,30.6739,24.6663,19.6766,1.45418,-0.747792,0.580735,1.13878,0.580735,1.18392
39,449.199,1,31.4986,24.4614,18.864,1.45064,-0.762775,0.56603,1.12613,0.56603,1.15394
40,453.08,1,32.975,24.4448,20.112,1.48825,-0.798846,0.551698,1.09761,0.551698,1.20116
41,455.498,1,31.5656,24.2902,19.7314,1.51816,-0.766238,0.537729,1.09064,0.549336,1.17075
42,454.152,1,30.9908,24.4283,18.7903,1.55728,-0.745847,0.524113,1.06302,0.55227,1.14111
43,440.747,1,29.7225,24.3616,17.4397,1.51785,-0.704687,0.510842,1.03611,0.553005,1.11221
44,448.895,1,29.8703,24.1023,15.9507,1.53239,-0.707235,0.497908,1.00987,0.543273,1.09429
45,448.662,1,30.1419,23.5269,17.3779,1.52526,-0.716606,0.4853,0.984303,0.584735,1.09366
46,449.527,1,30.0095,23.6061,17.9972,1.52092,-0.715259,0.473012,1.00273,0.595721,1.06865
47,443.351,1,29.975,23.6168,18.0215,1.48241,-0.716305,0.461035,1.01186,0.609665,1.07109
48,442.749,1,30.1074,23.5809,18.8284,1.47066,-0.720571,0.449362,1.01253,0.608317,1.08952
49,446.383,1,29.734,23.8501,18.7038,1.49776,-0.716724,0.437984,1.07663,0.60488,1.06193
50,431.66,1,27.4579,23.5851,15.5127,1.45983,-0.63027,0.426894,1.04937,0.59088,1.03504
51,439.827,1,27.4401,23.4177,14.1962,1.51088,-0.627654,0.416084,1.04117,0.579282,1.00884
52,432.137,1,27.7374,23.6579,13.6421,1.48895,-0.631342,0.405549,1.01481,0.564614,0.983292
53,427.787,1,28.166,23.7978,13.959,1.4742,-0.640976,0.39528,0.989113,0.550318,0.958395
54,427.467,1,27.6483,23.706,13.3335,1.44663,-0.625557,0.385271,0.964068,0.551607,0.974238
55,426.414,1,27.3788,23.4914,12.4958,1.47143,-0.625591,0.375516,0.939658,0.55959,0.94957
56,420.849,1,27.5068,23.6467,12.7242,1.44623,-0.62534,0.366008,0.915865,0.5651,0.925526
57,414.014,1,27.4844,23.5566,12.9851,1.43083,-0.62189,0.35674,0.892675,0.561126,0.902091
58,411.733,1,27.446,23.8262,12.9297,1.3946,-0.620152,0.347707,0.906295,0.546918,0.900077
59,418.655,1,27.6872,24.7786,12.7187,1.44059,-0.630507,0.338903,0.883347,0.53307,0.923345
60,405.932,1,28.3949,24.5673,13.8923,1.40411,-0.645434,0.330322,0.86098,0.519572,0.903539
61,405.203,1,27.1388,24.1777,13.3315,1.40722,-0.617465,0.321958,0.83918,0.506416,0.887044
62,403.465,1,27.5872,24.1339,13.08,1.41589,-0.623568,0.313806,0.817931,0.496502,0.864583
63,402.86,1,27.4022,24.1982,13.8486,1.41018,-0.620452,0.30586,0.797221,0.504003,0.842692
64,402.921,1,27.8315,24.8919,13.2522,1.42722,-0.634525,0.298116,0.784921,0.491242,0.821354
65,400.024,1,28.2066,24.7716,14.1471,1.40024,-0.646486,0.290567,0.807985,0.491537,0.800557
66,402.727,1,27.842,25.0736,12.4767,1.41832,-0.63656,0.28321,0.787526,0.492726,0.842437
67,401.005,1,26.6443,25.048,13.1325,1.41945,-0.602533,0.276039,0.767585,0.489578,0.93935
68,392.789,1,27.7939,24.853,13.3669,1.38351,-0.631906,0.269049,0.74815,0.478665,0.919795
69,381.396,1,27.6821,25.2431,12.9659,1.34848,-0.62857,0.262237,0.729206,0.466545,0.929911
70,386.454,1,27.8762,25.5064,13.1324,1.3527,-0.633605,0.255597,0.710742,0.454732,0.914895
71,390.735,1,27.876,25.6198,12.6085,1.3902,-0.63605,0.249125,0.692746,0.445848,0.897268
72,387.94,1,27.7968,25.6352,13.2864,1.37715,-0.630272,0.242817,0.690323,0.434559,0.88064
73,390.004,1,27.851,25.5791,13.7711,1.39271,-0.630225,0.236669,0.672844,0.438557,0.886087
74,389.748,1,27.8059,25.8079,14.0066,1.42939,-0.630939,0.230676,0.665421,0.427453,0.863651
75,385.776,1,27.6093,25.496,14.5655,1.39319,-0.629415,0.224835,0.695043,0.419873,0.844652
76,386.649,1,27.5529,25.4428,14.5152,1.37944,-0.628426,0.219142,0.677444,0.442802,0.86295
77,388.024,1,27.7945,25.2703,14.9865,1.38051,-0.633901,0.213594,0.670317,0.456097,0.892885
78,384.815,1,28.2093,25.3496,14.7631,1.35499,-0.641609,0.208185,0.757873,0.444548,0.870277
79,380.048,1,28.5533,25.658,15.5983,1.3262,-0.65204,0.202914,0.738683,0.436538,0.85943
80,372.195,1,27.9175,25.7235,14.4889,1.29262,-0.636972,0.197776,0.719979,0.434319,0.917025
81,373.514,1,27.8164,25.7627,14.4669,1.29,-0.632356,0.192768,0.701749,0.436519,0.909425
82,373.072,1,28.2256,25.7873,14.8507,1.29432,-0.643792,0.187887,0.68398,0.429068,0.886398
83,375.207,1,28.0019,25.4612,14.4523,1.32974,-0.63709,0.18313,0.666661,0.440847,0.874341
84,379.721,1,27.5562,25.4347,14.6661,1.35931,-0.626361,0.178493,0.649781,0.443186,0.858454
85,378.653,1,27.9618,25.65,14.8706,1.35905,-0.635115,0.173973,0.635587,0.4548,0.836717
86,375.675,1,27.8283,25.4767,14.7388,1.35783,-0.637003,0.169568,0.619493,0.443284,0.826283
87,376.259,1,28.066,25.6171,15.1462,1.36597,-0.640867,0.165275,0.603808,0.441461,0.8309
88,374.502,1,28.0466,26.2346,14.4081,1.34531,-0.639616,0.16109,0.592122,0.430449,0.86916
89,365.86,1,28.0739,26.155,14.3628,1.31125,-0.637266,0.157065,0.594994,0.41955,0.847153
90,367.171,1,28.183,25.8858,13.3216,1.33318,-0.641452,0.156431,0.5879,0.416206,0.825702
91,362.064,1,28.1843,25.7425,12.8724,1.29943,-0.640351,0.15247,0.620331,0.419343,0.804795
92,366.894,1,28.6188,25.7695,12.8036,1.32282,-0.646237,0.150735,0.604624,0.415718,0.797298
93,369.616,1,28.7067,25.893,12.4891,1.30317,-0.650476,0.156509,0.641085,0.41103,0.85162
94,379.849,1,28.3269,25.5406,13.8216,1.37196,-0.643333,0.152547,0.699325,0.410702,0.830057
95,378.241,1,28.7513,26.1651,14.0682,1.33861,-0.653259,0.155163,0.768032,0.417602,0.809039
96,381.627,1,28.849,26.1136,14.2803,1.37341,-0.654464,0.155954,0.748585,0.416848,0.808568
97,376.786,1,27.9258,25.5819,13.4077,1.37966,-0.635995,0.153558,0.72963,0.419253,0.788094
98,376.232,1,27.6613,25.7659,13.2109,1.37324,-0.627151,0.14967,0.711155,0.408802,0.787376
99,369.578,1,27.6944,25.2535,14.008,1.33847,-0.62692,0.147972,0.693149,0.428616,0.76744
100,371.275,1,28.0962,25.7578,14.8443,1.33458,-0.642022,0.151848,0.679069,0.431053,0.748008
101,379.918,1,28.2877,26.1464,13.8889,1.40927,-0.643561,0.149989,0.698498,0.420138,0.729068
102,380.936,1,28.3119,25.7848,14.5794,1.39177,-0.643451,0.150599,0.793635,0.41778,0.708825
103,380.693,1,28.3013,26.0831,13.9534,1.39595,-0.641605,0.146993,0.683607,0.417594,0.810854
104,381.845,1,28.1059,25.9576,15.3028,1.37655,-0.641222,0.150884,0.7046,0.418794,0.852126
105,387.254,1,28.0334,25.9588,15.4255,1.41964,-0.639721,0.152103,0.725424,0.415945,0.854105
106,373.047,1,27.8503,25.6424,14.6517,1.33746,-0.635936,0.148952,0.695039,0.414387,0.802395
107,375.812,1,28.6983,25.4878,14.7407,1.35475,-0.65655,0.147976,0.686422,0.415825,0.818604
108,375.682,1,28.7454,25.536,14.6866,1.3497,-0.655339,0.156383,0.661559,0.415642,0.800579
109,376.485,1,27.815,25.8054,14.3922,1.37056,-0.630993,0.155712,0.670842,0.419056,0.757063
110,378.222,1,28.2928,25.6696,13.8246,1.38537,-0.640305,0.150342,0.66753,0.437298,0.754849
111,375.375,1,27.8858,25.8855,13.2009,1.36479,-0.632613,0.153479,0.676533,0.435863,0.727073
112,366.576,1,27.627,25.6265,13.9721,1.31321,-0.622854,0.160666,0.632487,0.430087,0.703443
113,368.401,1,27.8263,25.7739,14.5031,1.33353,-0.629904,0.150861,0.628295,0.435089,0.709279
114,370.299,1,28.0537,25.4847,14.4402,1.31154,-0.633494,0.157912,0.691832,0.4322,0.720743
115,371.516,1,27.6911,25.5162,14.2233,1.34024,-0.628401,0.151308,0.733114,0.428698,0.68796
116,372.017,1,27.7625,25.8786,15.7818,1.33421,-0.632715,0.15613,0.68394,0.422022,0.741672
117,376.844,1,27.3474,25.7804,15.6742,1.36503,-0.620479,0.153545,0.675494,0.423879,0.771179
118,367.359,1,27.9691,25.5696,14.1001,1.31575,-0.634574,0.151324,0.693251,0.406134,0.724646
119,369.866,1,28.1194,26.0426,14.3621,1.36045,-0.637444,0.150354,0.647484,0.409953,0.67932
120,375.501,1,29.0325,25.8939,13.4591,1.37551,-0.660458,0.156425,0.666538,0.420649,0.69996
121,367.664,1,27.8977,25.757,13.7063,1.31905,-0.634204,0.146161,0.660542,0.437216,0.720146
122,364.442,1,28.1662,26.0194,14.4329,1.27528,-0.641339,0.150112,0.682311,0.431238,0.763386
123,364.677,1,28.3424,26.121,14.6333,1.28232,-0.644132,0.149083,0.678572,0.427641,0.767972
124,371.982,1,27.9456,25.9593,14.9489,1.31947,-0.634336,0.149916,0.66687,0.444046,0.796826
125,373.366,1,28.0047,25.7856,14.976,1.32833,-0.63731,0.147392,0.64115,0.445992,0.822176
126,368.413,1,27.9054,25.7469,15.0478,1.30705,-0.635698,0.147285,0.646071,0.432874,0.787369
127,367.251,1,28.1488,25.6474,14.2576,1.30641,-0.642663,0.147643,0.6347,0.440368,0.789092
128,363.537,1,28.2406,25.3654,13.8153,1.29398,-0.643014,0.153045,0.555693,0.437767,0.799557
129,376.187,1,27.673,25.586,14.1138,1.38841,-0.634322,0.153821,0.593016,0.429167,0.775733
130,377.698,1,27.4952,25.4718,14.1148,1.38934,-0.625025,0.156341,0.59785,0.426257,0.78998
131,374.88,1,27.7501,25.7841,14.0867,1.36452,-0.632853,0.151772,0.615033,0.43081,0.77931
132,379.502,1,27.9522,25.6378,13.9057,1.4185,-0.63349,0.146884,0.598035,0.409885,0.818072
133,372.095,1,28.0356,25.7718,13.5768,1.35995,-0.641017,0.143301,0.633673,0.405985,0.784579
134,378.133,1,27.9066,25.3067,13.4995,1.42146,-0.637604,0.14735,0.579906,0.411009,0.785987
