parameter,value,se_sa,rse_sa
Cl_pop,21.4747108221756,4.11939329266916,19.1825320805499
beta_Cl_tSCRMGDL,-0.433264963557129,0.176904196984805,40.8304875456378
V1_pop,23.562831260282,2.31150899946432,9.80997985314543
Q_pop,23.4,,
V2_pop,14.6915417796526,3.91730930114421,26.6637045988569
omega_Cl,0.216135648266022,0.0428403799276764,19.821061574696
omega_V1,0.30437118653262,0.0711758314906542,23.3845497339894
omega_Q,1.04008703235044,0.273014863072802,26.2492324758467
omega_V2,0.766880427458637,0.220130498875275,28.7046703753758
a,1.68900954614492,0.214822138475299,12.7188232278272
