time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
0.0645918,0.010989,0.0133333,0,0.0410959,All
0.996162,0.032967,0.025,0,0.0599712,All
1.92773,0.032967,0.0275875,0,0.0754747,All
2.8593,0.0769231,0.0405405,0,0.0915072,All
3.79087,0.120879,0.0533333,0.012987,0.114105,All
4.72244,0.164835,0.0684932,0.0162612,0.139241,All
5.65401,0.186813,0.0821918,0.0268468,0.156235,All
6.58558,0.208791,0.0985915,0.04,0.178785,All
7.51715,0.21978,0.113924,0.0526316,0.194805,All
8.44872,0.241758,0.128205,0.0633013,0.21519,All
9.38029,0.285714,0.142857,0.0709256,0.232877,All
10.3119,0.285714,0.158658,0.0805405,0.254872,All
11.2434,0.340659,0.179487,0.0958904,0.269231,All
12.175,0.362637,0.193376,0.1133,0.283883,All
13.1066,0.384615,0.210526,0.122455,0.303797,All
14.0381,0.395604,0.224342,0.136986,0.320513,All
14.9697,0.395604,0.239718,0.144737,0.335417,All
15.9013,0.406593,0.256254,0.161963,0.350676,All
16.8328,0.417582,0.271517,0.173086,0.365854,All
17.7644,0.428571,0.285714,0.184211,0.378378,All
18.696,0.43956,0.298701,0.198684,0.392405,All
19.6276,0.43956,0.316456,0.210897,0.40665,All
20.5591,0.461538,0.328947,0.219178,0.422382,All
21.4907,0.483516,0.342105,0.232877,0.435054,All
22.4223,0.505495,0.357143,0.248288,0.447332,All
23.3538,0.516484,0.372564,0.263194,0.462019,All
24.2854,0.516484,0.3875,0.28,0.48,All
25.217,0.56044,0.402439,0.292821,0.496988,All
26.1485,0.56044,0.4125,0.307692,0.513514,All
27.0801,0.582418,0.426667,0.323927,0.52,All
28.0117,0.582418,0.43869,0.33114,0.53379,All
28.9433,0.604396,0.45,0.348611,0.546667,All
29.8748,0.604396,0.461032,0.36,0.56,All
30.8064,0.626374,0.474359,0.373333,0.576923,All
31.738,0.626374,0.48734,0.384089,0.585,All
32.6695,0.648352,0.5,0.398718,0.595976,All
33.6011,0.659341,0.513889,0.409354,0.608108,All
34.5327,0.659341,0.525641,0.420671,0.613896,All
35.4642,0.681319,0.534247,0.432432,0.625,All
36.3958,0.692308,0.54862,0.442298,0.6375,All
37.3274,0.692308,0.558442,0.450962,0.649351,All
38.259,0.692308,0.56962,0.465271,0.662419,All
39.1905,0.692308,0.581585,0.477241,0.671053,All
40.1221,0.692308,0.592105,0.486833,0.680278,All
41.0537,0.725275,0.606429,0.506333,0.687906,All
41.9852,0.725275,0.615385,0.513007,0.69863,All
42.9168,0.725275,0.625,0.526014,0.711586,All
43.8484,0.736264,0.634641,0.535898,0.719756,All
44.7799,0.769231,0.6467,0.549038,0.728501,All
45.7115,0.78022,0.653846,0.555556,0.736842,All
46.6431,0.802198,0.6625,0.574338,0.748494,All
47.5747,0.802198,0.675325,0.578585,0.753425,All
48.5062,0.802198,0.684571,0.586801,0.765061,All
49.4378,0.813187,0.695122,0.597312,0.771618,All
50.3694,0.813187,0.702542,0.609353,0.779221,All
51.3009,0.824176,0.712414,0.62067,0.787083,All
52.2325,0.824176,0.721519,0.628388,0.801316,All
53.1641,0.835165,0.72973,0.635135,0.812072,All
54.0956,0.879121,0.736842,0.645956,0.818182,All
55.0272,0.879121,0.74359,0.65359,0.828947,All
55.9588,0.89011,0.753086,0.664414,0.833333,All
56.8903,0.89011,0.763523,0.677968,0.842105,All
57.8219,0.89011,0.768762,0.68205,0.846688,All
58.7535,0.901099,0.779221,0.692308,0.853137,All
59.6851,0.912088,0.78481,0.701351,0.859127,All
60.6166,0.912088,0.790123,0.711237,0.868421,All
61.5482,0.912088,0.8,0.719155,0.875065,All
62.4798,0.912088,0.810469,0.731582,0.88,All
63.4113,0.912088,0.818182,0.745034,0.891151,All
64.3429,0.912088,0.824662,0.753336,0.893333,All
65.2745,0.934066,0.828947,0.756757,0.896104,All
66.206,0.934066,0.837838,0.771499,0.901389,All
67.1376,0.945055,0.844156,0.775482,0.907179,All
68.0692,0.956044,0.851351,0.784297,0.917808,All
69.0008,0.956044,0.858974,0.794696,0.921565,All
69.9323,0.967033,0.866667,0.805375,0.923077,All
70.8639,0.978022,0.87013,0.808219,0.933333,All
71.7955,0.978022,0.878214,0.814561,0.934211,All
72.727,0.978022,0.883117,0.821215,0.935897,All
73.6586,0.978022,0.890411,0.833333,0.945205,All
74.5902,0.978022,0.89677,0.84,0.948052,All
75.5217,0.978022,0.905405,0.847662,0.949043,All
76.4533,0.978022,0.911392,0.851602,0.958904,All
77.3849,0.978022,0.92,0.857143,0.961538,All
78.3165,0.978022,0.924051,0.865766,0.966323,All
79.248,0.978022,0.932432,0.871612,0.974026,All
80.1796,0.978022,0.935897,0.883587,0.974359,All
81.1112,0.978022,0.942857,0.88965,0.975309,All
82.0427,0.989011,0.947368,0.901235,0.986394,All
82.9743,0.989011,0.95122,0.907895,0.986842,All
83.9059,0.989011,0.96,0.916667,0.987179,All
84.8374,0.989011,0.961538,0.922078,0.987805,All
85.769,0.989011,0.972603,0.933333,1,All
86.7006,0.989011,0.973333,0.9375,1,All
87.6322,0.989011,0.974684,0.946667,1,All
88.5637,0.989011,0.986486,0.95804,1,All
89.4953,0.989011,0.987013,0.960783,1,All
90.4269,0.989011,1,0.972222,1,All
91.3584,0.989011,1,0.975459,1,All
92.29,1,1,1,1,All
