Cl_pop,0.84981,0.09616,-0.28671,-0.10654,0.0006629,0.0024688,-0.0030376,0.00030187,-0.00039139,0.00013286
V1_pop,0.09616,21.48,-92.343,-4.0394,-0.0076851,0.78239,-0.67818,0.1296,-0.42864,-0.0078149
Q_pop,-0.28671,-92.343,534.19,13.171,0.037948,-3.6423,2.7463,-0.63514,2.1706,0.048298
V2_pop,-0.10654,-4.0394,13.171,15.442,-0.00067442,-0.13885,0.35064,-0.044604,-0.032738,0.00031262
omega_Cl,0.0006629,-0.0076851,0.037948,-0.00067442,0.0024053,-0.00035521,0.00038211,1.5335e-5,0.00023499,-1.2108e-5
omega_V1,0.0024688,0.78239,-3.6423,-0.13885,-0.00035521,0.039825,-0.037183,-0.0061072,-0.012271,-0.0007622
omega_Q,-0.0030376,-0.67818,2.7463,0.35064,0.00038211,-0.037183,0.1466,0.015891,0.0015054,0.0006822
omega_V2,0.00030187,0.1296,-0.63514,-0.044604,1.5335e-5,-0.0061072,0.015891,0.076979,-0.018935,0.00092501
a,-0.00039139,-0.42864,2.1706,-0.032738,0.00023499,-0.012271,0.0015054,-0.018935,0.082806,-0.0021093
b,0.00013286,-0.0078149,0.048298,0.00031262,-1.2108e-5,-0.0007622,0.0006822,0.00092501,-0.0021093,0.00024118
