Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression
-2.59141,0.15623,0.0931753,-0.571699,-0.221682,-0.0564242,-2.06787,-0.0732461,-0.115918,-0.358899,1.11859,0.435257,-0.571699,0.81294,0.0807616,-2.06787,-0.740917,-0.378404,-0.358899,0.00818052,-0.07116,-2.59141,0.235405,0.0204197,-2.06787,-0.120584,-0.081703,-0.358899,0.350759,-0.553787,-2.59141,-1.01786,-0.412782,-0.571699,-0.55855,-0.332042
-2.52245,0.126287,0.0907839,-0.558406,-0.186673,-0.0550579,-2.02577,-0.0893421,-0.113457,-0.351025,1.01008,0.426175,-0.558406,0.667232,0.0793166,-2.02577,-0.715107,-0.37017,-0.351025,-0.0155633,-0.0695379,-2.52245,0.191211,0.0199679,-2.02577,-0.110356,-0.0799381,-0.351025,0.185462,-0.542585,-2.52245,-0.998761,-0.402916,-0.558406,-0.568793,-0.325277
-2.45348,0.0963442,0.0883924,-0.545113,-0.166276,-0.0536916,-1.98366,-0.105438,-0.110995,-0.343151,0.901579,0.417094,-0.545113,0.568351,0.0778716,-1.98366,-0.689297,-0.361937,-0.343151,-0.0393071,-0.0679158,-2.45348,0.147016,0.0195162,-1.98366,-0.100128,-0.0781731,-0.343151,0.0201643,-0.531384,-2.45348,-0.979659,-0.39305,-0.545113,-0.573699,-0.318513
-2.38452,0.0664015,0.0860009,-0.531819,-0.152487,-0.0523253,-1.94156,-0.116726,-0.108533,-0.335276,0.793075,0.408013,-0.531819,0.490648,0.0764266,-1.94156,-0.663225,-0.353703,-0.335276,-0.0630509,-0.0662937,-2.38452,0.102821,0.0190644,-1.94156,-0.0908135,-0.0764082,-0.335276,-0.145133,-0.520182,-2.38452,-0.960556,-0.383184,-0.531819,-0.576191,-0.311748
-2.31556,0.0364588,0.0836095,-0.518526,-0.138698,-0.050959,-1.89945,-0.124473,-0.106071,-0.327402,0.68457,0.398931,-0.518526,0.412945,0.0749816,-1.89945,-0.636948,-0.34547,-0.327402,-0.0867947,-0.0646716,-2.31556,0.0586264,0.0186127,-1.89945,-0.0821814,-0.0746433,-0.327402,-0.310431,-0.508981,-2.31556,-0.941454,-0.373318,-0.518526,-0.578684,-0.304984
-2.2466,0.0184456,0.081218,-0.505233,-0.124909,-0.0495927,-1.85735,-0.13222,-0.10361,-0.319528,0.587132,0.38985,-0.505233,0.335242,0.0735366,-1.85735,-0.610671,-0.337236,-0.319528,-0.107144,-0.0630495,-2.2466,0.026774,0.0181609,-1.85735,-0.0735493,-0.0728784,-0.319528,-0.4586,-0.497779,-2.2466,-0.890777,-0.363452,-0.505233,-0.581176,-0.298219
-2.17764,0.010818,0.0788266,-0.49194,-0.11112,-0.0482264,-1.81524,-0.13494,-0.101148,-0.311653,0.546862,0.380769,-0.49194,0.257539,0.0720916,-1.81524,-0.583691,-0.329003,-0.311653,-0.109955,-0.0614274,-2.17764,0.00566654,0.0177091,-1.81524,-0.0661851,-0.0711135,-0.311653,-0.517641,-0.486578,-2.17764,-0.812611,-0.353586,-0.49194,-0.583668,-0.291455
-2.10867,0.00849529,0.0764351,-0.478646,-0.0973307,-0.0468601,-1.77314,-0.136333,-0.0986863,-0.303779,0.520871,0.371687,-0.478646,0.179836,0.0706466,-1.77314,-0.556526,-0.320769,-0.303779,-0.108383,-0.0598052,-2.10867,-0.00942715,0.0172574,-1.77314,-0.0591556,-0.0693485,-0.303779,-0.553043,-0.475376,-2.10867,-0.723266,-0.34372,-0.478646,-0.586161,-0.284691
-2.03971,0.0108596,0.0740436,-0.465353,-0.0835416,-0.0454938,-1.73103,-0.136135,-0.0962246,-0.295905,0.507191,0.362606,-0.465353,0.102133,0.0692016,-1.73103,-0.528985,-0.312536,-0.295905,-0.103029,-0.0581831,-2.03971,-0.01886,0.0168056,-1.73103,-0.0526398,-0.0675836,-0.295905,-0.566835,-0.464175,-2.03971,-0.625936,-0.333854,-0.465353,-0.588653,-0.277926
-1.97075,0.0166171,0.0716522,-0.45206,-0.0769521,-0.0441275,-1.68893,-0.133108,-0.0937629,-0.28803,0.498156,0.353524,-0.45206,0.0534013,0.0677567,-1.68893,-0.500628,-0.304302,-0.28803,-0.0962469,-0.056561,-1.97075,-0.0239501,0.0163539,-1.68893,-0.0471452,-0.0658187,-0.28803,-0.57164,-0.452973,-1.97075,-0.524158,-0.323988,-0.45206,-0.58572,-0.271162
