iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,539.514,1,30.9422,23.8174,19.9536,1.5,-0.415546,1.5,1.5,1.5,1.5
2,531.634,1,20.7562,17.2366,24.2846,1.67537,-0.441167,1.46202,1.54202,1.46202,1.46202
3,540.852,1,21.2423,17.2729,25.459,1.76716,-0.464996,1.425,1.50297,1.425,1.425
4,552.192,1,21.2893,16.9898,26.0663,1.89608,-0.464843,1.38892,1.51874,1.38892,1.38892
5,553.144,1,20.7479,17.0265,25.4032,1.90941,-0.439576,1.35375,1.59306,1.35375,1.35375
6,556.314,1,21.6164,16.7478,30.3939,1.93257,-0.478852,1.31947,1.70033,1.31947,1.31947
7,547.572,1,20.9845,16.9432,26.1042,1.94933,-0.450504,1.28606,1.65728,1.28606,1.28606
8,546.384,1,21.0753,16.1241,24.3484,1.9349,-0.449037,1.2535,1.61531,1.2535,1.2535
9,537.126,1,20.9727,16.5211,23.1334,1.88591,-0.446071,1.22176,1.57441,1.22176,1.22176
10,533.766,1,21.4649,16.3118,21.5331,1.87815,-0.465815,1.19082,1.53455,1.19082,1.19082
11,534.943,1,21.0632,16.4873,21.987,1.89561,-0.454195,1.16067,1.49569,1.16067,1.16067
12,529.428,1,20.9507,16.5739,22.0565,1.86308,-0.440707,1.13128,1.48954,1.13128,1.13128
13,526.313,1,20.4843,16.9795,21.1043,1.83801,-0.416898,1.10264,1.45183,1.10264,1.10264
14,525.211,1,19.7805,17.3051,20.4337,1.84683,-0.394402,1.07472,1.43774,1.07472,1.07472
15,528.868,1,19.8266,17.3397,18.0819,1.88781,-0.399511,1.04751,1.42753,1.04751,1.04751
16,523.312,1,20.55,17.3743,19.375,1.85986,-0.418162,1.02098,1.43973,1.02098,1.02098
17,517.604,1,20.633,17.583,20.3123,1.81744,-0.419165,0.995131,1.41781,0.995131,0.995131
18,518.331,1,20.6487,17.7005,17.969,1.86252,-0.419634,0.969933,1.42816,0.969933,0.969933
19,521.398,1,20.1891,18.1523,17.2079,1.87648,-0.397404,0.945374,1.3987,0.945374,0.945374
20,518.842,1,20.161,17.5842,16.6525,1.86821,-0.403465,0.921437,1.38571,0.921437,0.921437
21,504.578,1,20.1777,17.2983,20.1459,1.8209,-0.413427,0.898105,1.35062,0.898105,0.898105
22,506.649,1,19.8919,17.4494,21.6494,1.83941,-0.395655,0.875365,1.33114,0.875365,0.875365
23,505.608,1,20.1325,18.2995,21.6379,1.82482,-0.407729,0.8532,1.32207,0.8532,0.8532
24,504.452,1,20.7025,18.4701,22.1659,1.78271,-0.436399,0.831597,1.30488,0.831597,0.879056
25,498.09,1,19.9121,18.4477,22.9761,1.73757,-0.408309,0.81054,1.30458,0.81054,0.902874
26,500.303,1,19.5056,18.373,25.5322,1.73566,-0.38399,0.790017,1.30786,0.790017,0.961014
27,498.981,1,19.9676,18.5174,21.6611,1.74752,-0.407265,0.770013,1.30439,0.770013,0.936681
28,493.614,1,20.1423,18.4953,19.0611,1.711,-0.402061,0.750516,1.27136,0.750516,0.922352
29,495.485,1,20.1247,18.7805,20.1581,1.73682,-0.411025,0.731512,1.35326,0.737175,0.898998
30,498.921,1,20.8374,18.7574,20.486,1.78991,-0.442176,0.71299,1.31899,0.754094,0.876235
31,496.041,1,20.4499,18.9272,21.1312,1.75214,-0.426548,0.694937,1.37472,0.739313,0.857246
32,495.739,1,20.5676,19.3122,22.7881,1.77327,-0.423761,0.677341,1.37803,0.736757,0.83554
33,494.745,1,20.366,19.3104,21.406,1.77802,-0.41427,0.66019,1.34314,0.737526,0.814384
34,501.922,1,20.063,18.5923,22.1948,1.85997,-0.405751,0.643474,1.35404,0.776172,0.793763
35,507.766,1,20.0461,18.0925,21.1013,1.89995,-0.404838,0.627181,1.46519,0.795431,0.773664
36,497.001,1,20.3184,18.0987,19.4085,1.85184,-0.416157,0.6113,1.53638,0.785521,0.754075
37,504.118,1,20.5316,17.7111,18.4922,1.84903,-0.427581,0.595821,1.57111,0.795688,0.734981
38,499.464,1,20.5756,17.6391,19.1711,1.83903,-0.426261,0.580735,1.53173,0.785473,0.716371
39,490.23,1,20.6999,17.493,19.8036,1.79246,-0.424226,0.56603,1.5792,0.783327,0.698232
40,493.747,1,20.3067,17.636,21.2674,1.83549,-0.411674,0.551698,1.53922,0.794559,0.680552
41,487.949,1,20.4786,17.9406,20.7054,1.79333,-0.418427,0.537729,1.50024,0.774441,0.66332
42,484.762,1,20.0579,17.4371,20.4221,1.80925,-0.40195,0.524113,1.46226,0.784422,0.646525
43,480.093,1,20.611,18.3179,20.678,1.77725,-0.423987,0.510842,1.42523,0.76456,0.638602
44,471.779,1,20.3879,18.5907,21.2688,1.73225,-0.417595,0.497908,1.38914,0.745201,0.63469
45,475.097,1,20.0516,18.9826,19.6982,1.73519,-0.403202,0.4853,1.39434,0.726332,0.624851
46,473.84,1,19.7946,19.9273,18.6154,1.74855,-0.394912,0.473012,1.35903,0.707941,0.659579
47,472.374,1,20.5557,19.5369,19.3182,1.75256,-0.422356,0.461035,1.32462,0.690016,0.660594
48,469.62,1,20.4206,19.5132,18.3021,1.70818,-0.416839,0.449362,1.34801,0.672544,0.672088
49,479.155,1,20.3683,19.1232,17.8397,1.79935,-0.413534,0.437984,1.33485,0.669339,0.670257
50,473.503,1,20.3387,19.5974,18.5656,1.78768,-0.410119,0.426894,1.30105,0.652391,0.653285
51,474.423,1,20.8518,19.5877,18.2755,1.814,-0.429339,0.416084,1.27557,0.657973,0.636744
52,480.029,1,20.4638,19.6579,19.2065,1.85574,-0.418742,0.405549,1.33352,0.641313,0.636156
53,474.373,1,20.1928,19.7326,19.2769,1.81132,-0.403269,0.39528,1.42392,0.636011,0.620049
54,474.097,1,19.9247,19.9951,19.532,1.76546,-0.395728,0.385271,1.60094,0.643805,0.654998
55,475.922,1,20.4419,19.8264,17.9221,1.77171,-0.410664,0.375516,1.60309,0.642404,0.638756
56,479.115,1,20.4301,20.2406,18.5734,1.80057,-0.409496,0.366008,1.61002,0.673957,0.622582
57,477.522,1,20.4033,19.7146,18.2583,1.81666,-0.404727,0.35674,1.56925,0.678818,0.606818
58,485.32,1,20.9032,20.0616,17.6793,1.92817,-0.421643,0.347707,1.52952,0.66163,0.591453
59,487.644,1,20.8459,20.1414,18.4081,1.92871,-0.420592,0.338903,1.52923,0.654981,0.617329
60,483.888,1,20.5726,19.8346,17.2533,1.93046,-0.421217,0.330322,1.60716,0.662404,0.601698
61,485.404,1,20.6082,20.1219,17.4993,1.93739,-0.418477,0.321958,1.56647,0.652503,0.612509
62,482.134,1,20.0772,20.3513,16.9075,1.8992,-0.398411,0.313806,1.52681,0.635981,0.625806
63,479.069,1,20.4031,19.8323,16.4391,1.90364,-0.413362,0.30586,1.48815,0.650639,0.60996
64,478.956,1,20.2127,19.5944,16.0161,1.89222,-0.397971,0.298116,1.45047,0.664238,0.662051
65,474.851,1,20.1925,19.7794,15.8694,1.84431,-0.402116,0.290567,1.41374,0.647419,0.695091
66,477.031,1,20.3452,19.8288,17.3547,1.85099,-0.405413,0.28321,1.43081,0.649871,0.677491
67,474.84,1,20.2609,20.2268,16.7449,1.83962,-0.40527,0.276039,1.48082,0.64363,0.660336
68,473.068,1,20.3174,20.3785,16.3191,1.84274,-0.411269,0.269049,1.56928,0.636551,0.643616
69,472.009,1,20.0017,20.5858,15.3026,1.89523,-0.397423,0.262237,1.52954,0.625987,0.627319
70,463.618,1,20.3363,21.0052,15.7642,1.84725,-0.407458,0.255597,1.49082,0.610559,0.611435
71,463.414,1,20.5223,20.9789,15.9125,1.82037,-0.416353,0.249125,1.45307,0.61905,0.599027
72,459.464,1,20.6217,21.2314,16.3477,1.77625,-0.413853,0.242817,1.41628,0.622356,0.586958
73,454.042,1,20.4242,21.1093,16.21,1.73886,-0.413854,0.236669,1.38041,0.606597,0.639624
74,452.621,1,20.8734,21.3927,15.8521,1.72461,-0.428008,0.230676,1.34546,0.591238,0.623428
75,459.205,1,20.7713,21.9442,17.1304,1.80537,-0.428566,0.224835,1.31139,0.576267,0.649055
76,467.882,1,20.9858,21.6626,16.3815,1.87613,-0.428465,0.233997,1.27819,0.561676,0.70472
77,461.335,1,21.0559,21.7178,15.8986,1.82862,-0.433108,0.235828,1.24582,0.547454,0.745931
78,453.85,1,20.1207,21.9313,15.1957,1.78232,-0.390886,0.229857,1.21713,0.533592,0.727044
79,448.206,1,20.7909,21.6774,14.3585,1.74512,-0.422455,0.230321,1.18632,0.520081,0.708635
80,447.028,1,20.007,21.6734,14.032,1.74469,-0.390663,0.228169,1.15628,0.506913,0.690692
