parameter,value
Cl_pop,13.5048137516207
V1_pop,23.9318105996599
Q_pop,23.4
beta_Q_logtRAL,-0.387625262387594
V2_pop,9.3126086304731
beta_V2_SEXF_1,1.14750685290987
omega_Cl,0.260776321795913
omega_V1,0.320659299561919
omega_Q,0.904525209532132
omega_V2,0.511587499796948
a,1.55678962624085
b,0.037519746670671
