pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.34442,0.168773,-3.15919,0.0110884,-1.63908,0.0904103,All
-0.909914,0.675092,-2.9521,0,-1.23352,0.271231,All
-0.475406,0.47819,-2.74501,0.0166325,-0.827962,0.542462,All
-0.0408972,0.168773,-2.53791,0.0166325,-0.422404,0.512325,All
0.393611,0.421933,-2.33082,0.0277209,-0.0168454,0.150684,All
0.82812,0.281288,-2.12373,0.0554418,0.388713,0.391778,All
1.26263,0.112515,-1.91664,0.0665301,0.794271,0.361641,All
1.69714,0.0562577,-1.70955,0.0997952,1.19983,0.150684,All
2.13165,0.0562577,-1.50246,0.13306,1.60539,0.0904103,All
2.56615,0.112515,-1.29537,0.19959,2.01095,0.150684,All
,,-1.08828,0.227311,,,All
,,-0.881187,0.255032,,,All
,,-0.674097,0.255032,,,All
,,-0.467006,0.354827,,,All
,,-0.259915,0.377004,,,All
,,-0.052824,0.343739,,,All
,,0.154267,0.382548,,,All
,,0.361358,0.454622,,,All
,,0.568449,0.365916,,,All
,,0.775539,0.338195,,,All
,,0.98263,0.327106,,,All
,,1.18972,0.177414,,,All
,,1.39681,0.155237,,,All
,,1.6039,0.13306,,,All
,,1.81099,0.094251,,,All
,,2.01808,0.0498976,,,All
,,2.22518,0.0277209,,,All
,,2.43227,0.0277209,,,All
,,2.63936,0.00554418,,,All
,,2.84645,0.0110884,,,All
