pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-1.58849,0.0111111,-3.61525,0.00111111,-1.87318,0.0111111,All
-1.58287,0.0222222,-3.08048,0.00222222,-1.86986,0.0222222,All
-1.36523,0.0333333,-2.97487,0.00333333,-1.6716,0.0333333,All
-1.27226,0.0444444,-2.60804,0.00444444,-1.36762,0.0444444,All
-1.2507,0.0555556,-2.4967,0.00555556,-1.3372,0.0555556,All
-1.24446,0.0666667,-2.4607,0.00666667,-1.33389,0.0666667,All
-1.09312,0.0777778,-2.44835,0.00777778,-1.18038,0.0777778,All
-1.06168,0.0888889,-2.42564,0.00888889,-1.15028,0.0888889,All
-1.05868,0.1,-2.34861,0.01,-1.13047,0.1,All
-1.05498,0.111111,-2.27124,0.0111111,-1.10601,0.111111,All
-0.997204,0.122222,-2.25842,0.0122222,-1.04538,0.122222,All
-0.985049,0.133333,-2.22641,0.0133333,-1.03268,0.133333,All
-0.978881,0.144444,-2.11759,0.0144444,-1.02118,0.144444,All
-0.946986,0.155556,-2.11547,0.0155556,-1.01323,0.155556,All
-0.939294,0.166667,-2.03068,0.0166667,-1.00135,0.166667,All
-0.937004,0.177778,-2.01835,0.0177778,-0.943658,0.177778,All
-0.910008,0.188889,-2.00464,0.0188889,-0.936231,0.188889,All
-0.893109,0.2,-1.99503,0.02,-0.873027,0.2,All
-0.866824,0.211111,-1.99136,0.0211111,-0.871217,0.211111,All
-0.836048,0.222222,-1.96935,0.0222222,-0.828938,0.222222,All
-0.807456,0.233333,-1.96841,0.0233333,-0.822732,0.233333,All
-0.805212,0.244444,-1.96024,0.0244444,-0.788742,0.244444,All
-0.77407,0.255556,-1.89874,0.0255556,-0.750313,0.255556,All
-0.765162,0.266667,-1.88019,0.0266667,-0.747517,0.266667,All
-0.75759,0.277778,-1.86946,0.0277778,-0.719936,0.277778,All
-0.754721,0.288889,-1.863,0.0288889,-0.704395,0.288889,All
-0.72796,0.3,-1.85497,0.03,-0.699212,0.3,All
-0.704065,0.311111,-1.85219,0.0311111,-0.691233,0.311111,All
-0.701421,0.322222,-1.83345,0.0322222,-0.62841,0.322222,All
-0.687017,0.333333,-1.8309,0.0333333,-0.610912,0.333333,All
