parameter,value,se_sa,rse_sa
Cl_pop,13.5042145015715,0.918059682764909,6.79831975905057
V1_pop,24.0812902329769,2.97488286717179,12.3535028164645
Q_pop,25.5166802936316,14.6984537339981,57.603315027098
V2_pop,13.1450732720852,3.93986636071867,29.9721901823504
omega_Cl,0.259384763032029,0.0488528984119678,18.8341434712321
omega_V1,0.267211712265258,0.0911636234497519,34.1166271032516
omega_Q,0.991418471914813,0.292143395680217,29.4672132864314
omega_V2,0.881957996484891,0.242682357046403,27.516316878313
a,1.53139111710624,0.266106686182319,17.3767944197797
b,0.0431664570108058,0.0160423669593421,37.1639649631801
