time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
31.833,0.659917,31.833,0.0803406,31.833,0.658051,2.34988,0.274018,1.33964,-0.0481108,2.34988,0.242403,All
32.9374,0.56574,32.9374,0.0509707,32.9374,0.561064,2.51451,0.229914,1.4573,-0.0523373,2.51451,0.204665,All
34.0801,0.485021,34.0801,0.0262255,34.0801,0.47762,2.69068,0.18924,1.58529,-0.0567691,2.69068,0.169784,All
34.6997,0.443852,34.6997,0.0136848,34.6997,0.435001,2.87919,0.150892,1.72452,-0.0611576,2.87919,0.136826,All
35.2624,0.416314,35.2624,0.00562185,35.2624,0.406271,3.0809,0.109859,1.87599,-0.0658247,3.0809,0.101559,All
36.4858,0.358551,36.4858,-0.0111964,36.4858,0.345944,3.29675,0.0659497,2.04075,-0.0709016,3.29675,0.0638215,All
37.5664,0.324039,37.5664,-0.0204726,37.5664,0.30942,3.52772,0.0200999,2.21999,-0.0763289,3.52772,0.0243984,All
37.7516,0.31904,37.7516,-0.021753,37.7516,0.304089,3.69118,-0.00363838,2.41497,-0.0813931,3.69118,0.003854,All
39.0613,0.283686,39.0613,-0.0308073,39.0613,0.266396,3.77487,-0.0148624,2.62708,-0.086892,3.77487,-0.00587864,All
40.4164,0.289807,40.4164,-0.0256769,40.4164,0.271311,4.03934,-0.0471036,2.85781,-0.0918636,4.03934,-0.0339049,All
40.433,0.289891,40.433,-0.0256111,40.433,0.27138,4.32234,-0.0738466,3.10881,-0.0970072,4.32234,-0.0573299,All
41.8186,0.29686,41.8186,-0.0201242,41.8186,0.277137,4.62516,-0.0969483,3.11608,-0.0971563,4.62516,-0.0777223,All
43.2694,0.304158,43.2694,-0.0143788,43.2694,0.283165,4.9492,-0.114083,3.38186,-0.102497,4.9492,-0.0931102,All
43.2997,0.304311,43.2997,-0.0142588,43.2997,0.283291,5.03248,-0.118487,3.67888,-0.10678,5.03248,-0.0970649,All
44.7706,0.311709,44.7706,-0.00843412,44.7706,0.289402,5.29594,-0.125351,4.00199,-0.111438,5.29594,-0.103566,All
