parameter,value
Cl_pop,13.4723447249419
V1_pop,23.7567689811013
beta_V1_logtCLCRMLMIN,-0.952669061607323
beta_V1_logtPROGDL,-1.31702757579495
beta_V1_logtSCRMGDL,0.374550922605541
Q_pop,23.4
beta_Q_LMP_1,0.937394474783742
beta_Q_logtAGEA,1.27717652463021
beta_Q_logtALBGDL,17.8768412041163
beta_Q_logtPROGDL,-17.5411498487579
V2_pop,3.51805702471856
beta_V2_SEXF_1,4.08763748711678
beta_V2_logtHCM,31.6325267222575
omega_Cl,0.256572099268188
omega_V1,0.163928542589314
omega_Q,3.97250238217864e-8
omega_V2,8.33596724642732e-8
a,1.44774186038477
b,0.0385493412631457
