iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,537.912,1,13.5088,24.1422,13.1053,1.5,0,1.5,1.5,1.5,1.5
2,534.942,1,23.7822,23.4223,18.9281,1.74867,-0.5312,1.46202,1.46202,1.46202,1.46202
3,533.322,1,23.6653,23.3227,17.7475,1.77242,-0.524255,1.425,1.425,1.425,1.425
4,533.689,1,23.3015,23.3064,19.4906,1.78415,-0.516739,1.38892,1.38892,1.38892,1.38892
5,538.049,1,23.2138,23.2889,19.761,1.83566,-0.515476,1.35375,1.35375,1.35375,1.35375
6,537.671,1,23.8744,23.3017,17.1281,1.88252,-0.53589,1.31947,1.31947,1.31947,1.31947
7,534.568,1,23.6661,22.9422,17.7493,1.88674,-0.53427,1.28606,1.28606,1.28606,1.28606
8,536.7,1,23.6195,23.1368,19.8109,1.88668,-0.525875,1.2535,1.25478,1.2535,1.2535
9,533.14,1,24.8219,23.0663,18.9128,1.88344,-0.565404,1.22176,1.25785,1.22176,1.22176
10,529.923,1,25.0298,22.5299,15.9212,1.91099,-0.575957,1.19082,1.226,1.19082,1.19082
11,526.79,1,24.5525,23.0403,18.5566,1.88191,-0.562305,1.16067,1.19496,1.16067,1.16067
12,526.777,1,24.5597,22.9999,17.284,1.8858,-0.561053,1.13128,1.23908,1.13128,1.13128
13,518.867,1,25.8305,23.2929,15.2329,1.86763,-0.598539,1.10264,1.20771,1.10264,1.10264
14,523.669,1,25.6981,22.9763,14.8753,1.8984,-0.585256,1.07472,1.23038,1.07472,1.07472
15,520.476,1,25.2545,23.1143,14.2976,1.91202,-0.581983,1.04751,1.19923,1.04751,1.04751
16,516.098,1,25.043,23.1957,16.2045,1.89953,-0.575654,1.02098,1.20256,1.02098,1.02098
17,508.846,1,24.5291,23.2256,16.1122,1.86004,-0.543126,0.995131,1.18088,0.995131,0.995131
18,506.507,1,24.5466,23.4414,15.3919,1.84695,-0.544616,0.969933,1.15098,0.969933,0.969933
19,515.851,1,25.8408,23.179,16.5026,1.91777,-0.59533,0.945374,1.22835,0.945374,0.945374
20,512.513,1,25.1369,23.3406,16.6522,1.92475,-0.57221,0.921437,1.2172,0.921437,0.921437
21,508.182,1,24.8451,23.411,17.4481,1.88925,-0.563835,0.898105,1.18638,0.898105,0.910214
22,502.238,1,24.6175,23.6726,17.8281,1.84141,-0.559965,0.875365,1.15686,0.875365,0.929955
23,490.983,1,24.5398,24.3982,18.9647,1.79479,-0.557934,0.8532,1.17308,0.8532,0.906408
24,493.217,1,24.8763,24.3272,18.4326,1.81164,-0.56389,0.831597,1.14338,0.831597,0.883457
25,490.682,1,24.5484,24.5491,19.3555,1.81816,-0.556335,0.81054,1.11443,0.81054,0.863228
26,499.312,1,24.7845,23.9835,17.166,1.87805,-0.552908,0.790017,1.1444,0.790017,0.885204
27,486.81,1,25.1998,23.6852,18.2942,1.8305,-0.572493,0.770013,1.146,0.770013,0.907379
28,492.241,1,25.3234,24.1896,17.8047,1.82554,-0.57841,0.750516,1.18921,0.750516,0.884404
29,496.369,1,25.2646,24.2663,19.6134,1.84259,-0.5746,0.731512,1.2701,0.731512,0.939586
30,497.415,1,25.7539,24.2336,18.3843,1.8582,-0.590031,0.71299,1.2872,0.71299,0.928538
31,488.291,1,25.8314,24.1616,17.4205,1.81955,-0.594046,0.694937,1.26852,0.694937,0.905026
32,485.85,1,24.6487,24.0256,16.1705,1.83626,-0.554373,0.677341,1.2364,0.677341,0.882111
33,486.47,1,25.3932,24.0083,14.3374,1.87151,-0.57458,0.66019,1.20509,0.66019,0.859775
34,486.901,1,25.0585,24.1713,14.5663,1.85592,-0.562407,0.643474,1.17458,0.643474,0.897996
35,493.937,1,25.0396,24.2325,14.9956,1.91806,-0.560143,0.627181,1.14923,0.627181,0.965052
36,488.906,1,24.5187,23.8186,13.363,1.88184,-0.543461,0.6113,1.20066,0.6113,0.940616
37,491.552,1,24.8648,23.8962,14.7604,1.93607,-0.560363,0.595821,1.22208,0.595821,0.916799
38,486.71,1,24.5211,24.159,18.0559,1.88705,-0.553322,0.580735,1.21243,0.580735,0.916307
39,485,1,24.6289,23.9372,16.704,1.89501,-0.551296,0.56603,1.1864,0.56603,0.893105
40,481.265,1,25.1196,23.8494,16.3905,1.93667,-0.569882,0.551698,1.15636,0.551698,0.870492
41,491.878,1,24.1006,23.8808,16.17,2.04869,-0.534214,0.537729,1.12708,0.537729,0.84845
42,487.248,1,24.4221,23.93,17.8437,1.99681,-0.5458,0.524113,1.14754,0.524113,0.826967
43,489.055,1,24.9933,23.6885,15.139,2.00236,-0.568539,0.510842,1.37737,0.510842,0.806028
44,484.54,1,25.1012,23.4912,14.5963,1.98326,-0.566965,0.497908,1.3866,0.497908,0.785619
45,478.134,1,24.6841,23.6725,15.9429,1.93707,-0.547563,0.4853,1.35149,0.4853,0.765726
46,476.409,1,24.9983,23.7754,16.5489,1.9333,-0.555249,0.473012,1.3227,0.473012,0.746338
47,477.067,1,26.0813,23.5548,14.9498,2.01613,-0.602073,0.461035,1.35388,0.461035,0.72744
48,477.898,1,25.0135,23.8314,15.2966,2.03663,-0.566165,0.449362,1.3196,0.449362,0.709021
49,469.706,1,25.0735,23.9202,15.9297,1.98506,-0.570509,0.437984,1.28618,0.437984,0.691068
50,465.866,1,26.403,24.2935,13.9504,1.93479,-0.608507,0.426894,1.34078,0.426894,0.679906
51,465.469,1,26.5578,24.7132,14.7894,1.88637,-0.611829,0.416084,1.57272,0.416084,0.66269
52,466.39,1,25.7343,24.7487,14.4966,1.92833,-0.585846,0.405549,1.53289,0.405549,0.645911
53,460.026,1,25.8217,24.5635,14.055,1.91498,-0.584543,0.39528,1.49408,0.39528,0.629556
54,453.766,1,26.2025,24.4679,15.4522,1.86649,-0.603501,0.385271,1.45625,0.385271,0.613615
55,459.75,1,26.1382,24.5747,15.7771,1.90072,-0.601142,0.375516,1.55539,0.375516,0.598078
56,463.694,1,25.6625,24.3716,14.4595,1.94868,-0.580138,0.366008,1.51601,0.366008,0.602466
57,457.719,1,25.5316,24.0838,14.342,1.95025,-0.578878,0.35674,1.47762,0.35674,0.587211
58,467.505,1,25.004,24.1099,15.516,2.0203,-0.558822,0.347707,1.44021,0.347707,0.609213
59,454.15,1,24.8628,24.1136,15.0529,1.96914,-0.554635,0.338903,1.45889,0.338903,0.593788
60,460.2,1,24.8607,24.115,14.816,1.9642,-0.555168,0.330322,1.42195,0.330322,0.578753
61,444.879,1,25.4513,23.8239,15.4157,1.91689,-0.574914,0.321958,1.38595,0.322713,0.564098
62,441.321,1,25.2328,23.876,14.0157,1.89175,-0.568569,0.313806,1.35085,0.314541,0.549815
63,447.044,1,25.5886,23.917,14.638,1.9103,-0.582349,0.30586,1.3652,0.312559,0.535893
64,447.173,1,26.2412,24.0765,13.9328,1.8947,-0.602592,0.298116,1.38869,0.304645,0.530702
65,452.205,1,25.4485,24.4648,13.6323,1.92995,-0.57838,0.290567,1.45282,0.296931,0.549948
66,454.136,1,25.1949,24.8736,12.8973,1.97686,-0.579862,0.28321,1.41603,0.289636,0.554348
67,454.572,1,24.766,24.7804,14.2488,2.02517,-0.559862,0.276039,1.38018,0.282303,0.548529
68,443.703,1,25.005,24.7624,14.0495,1.97389,-0.558084,0.269049,1.34888,0.275155,0.537396
69,438.375,1,26.359,24.8707,13.7771,1.93096,-0.606827,0.262237,1.31473,0.268188,0.523789
70,444.091,1,25.9928,24.8213,12.9451,1.97563,-0.589869,0.255597,1.28144,0.261397,0.55465
71,444.998,1,25.5785,24.9168,13.8059,1.92561,-0.582052,0.249125,1.32529,0.266174,0.605214
72,448.802,1,25.5018,25.2172,13.901,2.01257,-0.581132,0.242817,1.30996,0.259435,0.58989
73,443.937,1,24.3146,24.8994,16.015,1.96161,-0.543448,0.236669,1.28433,0.259814,0.592923
74,448.924,1,24.9237,24.1522,16.6949,2.03102,-0.560178,0.230676,1.25181,0.257937,0.57791
75,436.311,1,24.7059,23.7873,15.4697,1.97959,-0.558799,0.224835,1.23368,0.251865,0.563277
76,429.027,1,24.3016,23.7007,14.7141,1.92947,-0.545137,0.219142,1.20245,0.25366,0.549015
77,440.742,1,24.0151,24.031,14.871,1.99692,-0.531957,0.213594,1.18046,0.247237,0.561945
78,431.941,1,24.6865,23.5459,14.8166,1.94636,-0.554208,0.208185,1.25954,0.254771,0.547716
79,425.11,1,25.3447,23.6494,14.8899,1.89708,-0.578028,0.202914,1.22765,0.24832,0.533847
80,426.506,1,25.7021,23.6873,14.0552,1.8827,-0.584934,0.197776,1.23304,0.242032,0.52033
81,428.707,1,26.031,23.4422,14.0451,1.93996,-0.592742,0.192768,1.20223,0.235904,0.507155
82,437.797,1,26.4951,23.2049,13.8034,2.05374,-0.602138,0.187887,1.21284,0.23056,0.494314
83,442.671,1,26.181,22.9808,12.7375,2.14327,-0.590615,0.18313,1.20457,0.228108,0.481797
84,439.792,1,25.3589,23.0939,13.3931,2.17553,-0.580257,0.178493,1.17407,0.222332,0.469598
85,442.884,1,24.7319,23.0575,13.4225,2.14479,-0.558174,0.173973,1.1645,0.216702,0.529647
86,437.337,1,25.3447,23.021,12.9645,2.09048,-0.573638,0.169568,1.20723,0.238822,0.516237
87,434.594,1,26.1685,22.9024,14.542,2.03755,-0.59926,0.165275,1.17666,0.232775,0.522096
88,440.687,1,26.5026,22.8455,13.7625,2.03623,-0.616607,0.16109,1.22924,0.237901,0.552498
89,429.26,1,24.8146,23.468,13.7456,1.98467,-0.556249,0.157011,1.19812,0.244187,0.538508
90,429.527,1,24.4899,23.3992,13.117,1.94407,-0.543053,0.153043,1.2229,0.238004,0.524873
91,432.235,1,25.9411,23.0918,12.8102,1.95039,-0.589602,0.155661,1.23074,0.246715,0.511583
92,433.106,1,25.9096,23.265,13.2391,2.02547,-0.592379,0.158584,1.19958,0.240468,0.498629
93,428.471,1,26.0466,23.3027,12.3114,1.97418,-0.594958,0.164525,1.1692,0.234379,0.531517
94,442.267,1,25.6422,23.2162,12.6146,2.10448,-0.588288,0.160359,1.1396,0.228445,0.558841
95,442.155,1,26.2679,23.6372,13.1877,2.07432,-0.598369,0.156777,1.11413,0.225086,0.589341
96,437.064,1,26.0799,23.8873,14.0297,2.02783,-0.595754,0.152807,1.08592,0.230304,0.612879
97,434.805,1,25.6738,23.8277,15.6663,2.05395,-0.597761,0.148938,1.103,0.224473,0.59736
98,436.007,1,24.8246,24.3619,14.8321,2.07133,-0.564398,0.145167,1.0788,0.225697,0.582235
99,431.192,1,25.3949,24.1374,14.6984,2.0476,-0.581215,0.141491,1.05148,0.237807,0.567492
100,437.516,1,25.4978,23.8346,15.6425,2.00999,-0.590021,0.141096,1.16559,0.235664,0.611684
101,437.505,1,25.123,24.5201,14.4696,2.05561,-0.566488,0.146721,1.14847,0.229697,0.596195
102,445.466,1,25.2784,24.0365,14.3779,2.11472,-0.565957,0.14304,1.16035,0.241598,0.569235
103,446.817,1,26.8199,24.6256,13.4625,2.07511,-0.615362,0.148141,1.32987,0.253272,0.536042
104,448.424,1,26.777,24.8438,13.4749,2.05553,-0.616389,0.14864,1.29095,0.276412,0.563116
105,442.926,1,25.5027,25.0006,13.8787,2.02984,-0.580264,0.14601,1.18519,0.276284,0.563997
106,433.151,1,24.6943,24.4754,15.4588,1.99448,-0.55422,0.148051,1.24298,0.258172,0.454404
107,434.844,1,24.7483,24.3905,15.3759,1.9817,-0.561071,0.146029,1.22767,0.252457,0.528897
108,431.53,1,25.3781,24.3003,14.3601,1.96455,-0.58052,0.14172,1.15321,0.252973,0.539801
109,427.59,1,25.2826,24.4453,14.2699,2.00013,-0.576981,0.147959,1.11543,0.231418,0.464042
110,425.918,1,25.5119,24.2524,14.465,2.00717,-0.567797,0.15646,1.09947,0.232398,0.407489
111,423.103,1,25.2025,24.4776,14.5548,1.96847,-0.567286,0.141845,1.08914,0.249078,0.431753
112,423.54,1,25.3295,23.922,14.7625,1.93075,-0.569145,0.146113,1.12061,0.243168,0.48224
113,435.326,1,26.2925,24.1462,13.7501,2.00844,-0.604694,0.146656,1.14948,0.249526,0.532972
114,432.655,1,25.3997,23.6213,14.4795,1.96843,-0.578739,0.154603,1.23278,0.243261,0.495419
115,429.281,1,24.6829,23.6681,14.5476,1.97589,-0.561802,0.143031,1.26424,0.243846,0.455354
116,423.446,1,26.031,23.776,15.3297,1.88905,-0.599292,0.150323,1.25611,0.234674,0.487363
117,423.599,1,25.5777,23.7779,14.6306,1.94922,-0.579585,0.139796,1.13448,0.231238,0.490936
118,423.596,1,24.879,23.5169,14.0597,1.95724,-0.557549,0.147089,1.10235,0.237,0.459975
119,416.791,1,24.671,23.9331,15.0321,1.8251,-0.558487,0.150514,1.1392,0.268654,0.473413
120,419.685,1,24.6845,23.9947,15.0994,1.81118,-0.553328,0.157859,1.21797,0.273717,0.466309
121,418.794,1,24.9298,23.7755,15.5361,1.78671,-0.567218,0.159697,1.29224,0.269676,0.466877
122,427.78,1,24.9908,24.0804,15.2931,1.91062,-0.567014,0.15656,1.35879,0.269549,0.407489
123,428.071,1,26.1019,23.6063,15.3956,1.91219,-0.593329,0.147804,1.4131,0.263728,0.426979
124,424.818,1,25.9811,23.482,16.1931,1.90758,-0.5983,0.141227,1.36536,0.241122,0.456209
125,426.732,1,24.8644,23.3987,15.7281,1.9337,-0.56365,0.145089,1.3358,0.26322,0.406599
126,425.39,1,25.6175,23.2948,15.3422,1.92878,-0.578692,0.153092,1.37329,0.261247,0.374254
127,420.921,1,25.8418,23.4788,14.9984,1.92034,-0.591308,0.153505,1.28788,0.247927,0.369543
128,421.305,1,25.7745,23.7295,14.8957,1.95864,-0.592372,0.152833,1.07721,0.259362,0.381931
129,431.309,1,25.5517,23.5254,15.1201,1.98743,-0.58212,0.159472,1.16085,0.271122,0.414225
130,436.63,1,26.2722,23.8402,14.7796,2.03787,-0.603458,0.152729,1.22145,0.288024,0.393482
131,437.678,1,25.232,23.9232,15.0401,1.97404,-0.56757,0.160854,1.29084,0.289584,0.446248
132,430.987,1,25.5748,24.0529,15.7615,1.92285,-0.577652,0.145521,1.30813,0.296574,0.437961
133,426.352,1,25.3805,23.9505,14.1662,1.89243,-0.575844,0.146719,1.34671,0.297716,0.400292
134,434.005,1,24.8887,23.385,14.4414,1.98235,-0.562783,0.146955,1.40074,0.306884,0.363144
135,432.798,1,25.1723,23.2213,14.4326,1.94526,-0.572543,0.139591,1.37149,0.316733,0.411618
136,420.586,1,24.4058,23.3282,14.1135,1.87573,-0.541321,0.137859,1.29453,0.299077,0.383859
137,431.049,1,25.741,23.2714,14.5388,1.91393,-0.587167,0.138778,1.44797,0.288245,0.448429
138,432.673,1,25.2912,23.3894,15.5833,1.9263,-0.572178,0.149845,1.32109,0.276368,0.474908
139,444.792,1,25.8462,23.0738,15.4043,2.08381,-0.596154,0.134149,1.2714,0.31628,0.455234
140,437.334,1,25.4467,23.121,14.9547,2.03636,-0.587585,0.131363,1.29562,0.301774,0.436065
141,434.111,1,26.2228,23.5199,15.2919,2.04619,-0.604589,0.128354,1.35833,0.27379,0.399275
142,423.231,1,25.685,23.9097,15.9367,1.96022,-0.58908,0.134812,1.29437,0.278251,0.353282
143,433.763,1,24.9796,24.0884,15.8386,2.01986,-0.579029,0.136486,1.37985,0.287238,0.377765
