pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4.00826,0.00111111,-4,0,All
-1.62353,0.0111111,-3.66581,0.00222222,-2.70749,0.0111111,All
-1.25587,0.0222222,-3.60934,0.00333333,-1.67673,0.0222222,All
-1.23343,0.0333333,-3.5764,0.00444444,-1.6518,0.0333333,All
-1.20482,0.0444444,-3.55144,0.00555556,-1.63368,0.0444444,All
-1.17703,0.0555556,-3.31185,0.00666667,-1.59566,0.0555556,All
-1.158,0.0666667,-3.22143,0.00777778,-1.57376,0.0666667,All
-1.14833,0.0777778,-3.20302,0.00888889,-1.50793,0.0777778,All
-1.13598,0.0888889,-3.19498,0.01,-1.4562,0.0888889,All
-1.12793,0.1,-3.1765,0.0111111,-1.38481,0.1,All
-1.07936,0.111111,-3.07103,0.0122222,-1.38085,0.111111,All
-0.978766,0.122222,-3.05546,0.0133333,-1.25667,0.122222,All
-0.963341,0.133333,-3.02634,0.0144444,-1.21116,0.133333,All
-0.944246,0.144444,-3.01195,0.0155556,-1.14045,0.144444,All
-0.940768,0.155556,-2.98132,0.0166667,-1.12487,0.155556,All
-0.934155,0.166667,-2.96759,0.0177778,-1.1128,0.166667,All
-0.913584,0.177778,-2.967,0.0188889,-1.06044,0.177778,All
-0.913296,0.188889,-2.95908,0.02,-1.04667,0.188889,All
-0.912962,0.2,-2.86678,0.0211111,-1.04031,0.2,All
-0.902235,0.211111,-2.85556,0.0222222,-1.03359,0.211111,All
-0.855915,0.222222,-2.81854,0.0233333,-1.02196,0.222222,All
-0.831561,0.233333,-2.80787,0.0244444,-1.02118,0.233333,All
-0.825183,0.244444,-2.74382,0.0255556,-1.01808,0.244444,All
-0.793261,0.255556,-2.72844,0.0266667,-0.999431,0.255556,All
-0.783297,0.266667,-2.69555,0.0277778,-0.964518,0.266667,All
-0.760617,0.277778,-2.65921,0.0288889,-0.944007,0.277778,All
-0.760299,0.288889,-2.63647,0.03,-0.943029,0.288889,All
-0.755394,0.3,-2.62827,0.0311111,-0.900787,0.3,All
-0.753275,0.311111,-2.59929,0.0322222,-0.875669,0.311111,All
-0.742541,0.322222,-2.57472,0.0333333,-0.86768,0.322222,All
-0.738185,0.333333,-2.55508,0.0344444,-0.843131,0.333333,All
-0.735226,0.344444,-2.5299,0.0355556,-0.836851,0.344444,All
-0.719581,0.355556,-2.51706,0.0366667,-0.811944,0.355556,All
-0.713639,0.366667,-2.46849,0.0377778,-0.799941,0.366667,All
-0.712612,0.377778,-2.46807,0.0388889,-0.797772,0.377778,All
-0.708129,0.388889,-2.43853,0.04,-0.784282,0.388889,All
-0.707039,0.4,-2.42615,0.0411111,-0.77256,0.4,All
-0.705757,0.411111,-2.42512,0.0422222,-0.769953,0.411111,All
-0.705392,0.422222,-2.42014,0.0433333,-0.754296,0.422222,All
-0.704933,0.433333,-2.41868,0.0444444,-0.734183,0.433333,All
-0.700967,0.444444,-2.41475,0.0455556,-0.711005,0.444444,All
-0.698858,0.455556,-2.41027,0.0466667,-0.699981,0.455556,All
-0.679659,0.466667,-2.40658,0.0477778,-0.697997,0.466667,All
-0.677397,0.477778,-2.40594,0.0488889,-0.690603,0.477778,All
-0.676191,0.488889,-2.37472,0.05,-0.684893,0.488889,All
-0.672746,0.5,-2.36282,0.0511111,-0.683747,0.5,All
-0.665049,0.511111,-2.32822,0.0522222,-0.658514,0.511111,All
-0.65766,0.522222,-2.3251,0.0533333,-0.650804,0.522222,All
-0.655822,0.533333,-2.31516,0.0544444,-0.64727,0.533333,All
-0.652072,0.544444,-2.25118,0.0555556,-0.623396,0.544444,All
-0.645979,0.555556,-2.1939,0.0566667,-0.618975,0.555556,All
-0.642554,0.566667,-2.18812,0.0577778,-0.60182,0.566667,All
-0.636998,0.577778,-2.18583,0.0588889,-0.601799,0.577778,All
-0.63616,0.588889,-2.17639,0.06,-0.594511,0.588889,All
-0.632993,0.6,-2.17471,0.0611111,-0.594341,0.6,All
-0.620172,0.611111,-2.15855,0.0622222,-0.585272,0.611111,All
-0.619942,0.622222,-2.14885,0.0633333,-0.578027,0.622222,All
-0.618945,0.633333,-2.14469,0.0644444,-0.566043,0.633333,All
-0.614389,0.644444,-2.13522,0.0655556,-0.529536,0.644444,All
-0.606307,0.655556,-2.10184,0.0666667,-0.520338,0.655556,All
-0.601473,0.666667,-2.09269,0.0677778,-0.509217,0.666667,All
-0.601468,0.677778,-2.08553,0.0688889,-0.508627,0.677778,All
-0.595853,0.688889,-2.08411,0.07,-0.500742,0.688889,All
-0.595134,0.7,-2.0826,0.0711111,-0.495558,0.7,All
-0.588088,0.711111,-2.07073,0.0722222,-0.495537,0.711111,All
-0.58071,0.722222,-2.07002,0.0733333,-0.494478,0.722222,All
-0.566892,0.733333,-2.0699,0.0744444,-0.485423,0.733333,All
-0.562244,0.744444,-2.06198,0.0755556,-0.45885,0.744444,All
-0.547922,0.755556,-2.05388,0.0766667,-0.446837,0.755556,All
-0.539689,0.766667,-2.05219,0.0777778,-0.415445,0.766667,All
-0.523753,0.777778,-2.03496,0.0788889,-0.373225,0.777778,All
-0.518802,0.788889,-2.00271,0.08,-0.331561,0.788889,All
-0.51719,0.8,-1.99298,0.0811111,-0.329267,0.8,All
-0.510984,0.811111,-1.98348,0.0822222,-0.316978,0.811111,All
-0.473905,0.822222,-1.96952,0.0833333,-0.267402,0.822222,All
-0.460686,0.833333,-1.95995,0.0844444,-0.254183,0.833333,All
-0.450603,0.844444,-1.95366,0.0855556,-0.235427,0.844444,All
-0.442538,0.855556,-1.93819,0.0866667,-0.217896,0.855556,All
-0.42991,0.866667,-1.92176,0.0877778,-0.211393,0.866667,All
-0.426835,0.877778,-1.91897,0.0888889,-0.201815,0.877778,All
-0.409807,0.888889,-1.91211,0.09,-0.176895,0.888889,All
-0.408572,0.9,-1.90756,0.0911111,-0.163559,0.9,All
-0.387738,0.911111,-1.906,0.0922222,-0.0928454,0.911111,All
-0.374011,0.922222,-1.88534,0.0933333,-0.0912905,0.922222,All
-0.35527,0.933333,-1.88118,0.0944444,-0.0639896,0.933333,All
-0.346885,0.944444,-1.88095,0.0955556,-0.0470734,0.944444,All
-0.323735,0.955556,-1.87683,0.0966667,-0.0277958,0.955556,All
-0.308089,0.966667,-1.86007,0.0977778,-0.0261053,0.966667,All
-0.292238,0.977778,-1.853,0.0988889,-0.0257201,0.977778,All
-0.291232,0.988889,-1.85051,0.1,0.127968,0.988889,All
-0.239075,1,-1.82294,0.101111,0.169795,1,All
4,1,-1.82131,0.102222,4,1,All
,,-1.80326,0.103333,,,All
,,-1.80069,0.104444,,,All
,,-1.79684,0.105556,,,All
,,-1.79003,0.106667,,,All
,,-1.78119,0.107778,,,All
,,-1.77714,0.108889,,,All
,,-1.77117,0.11,,,All
,,-1.76878,0.111111,,,All
,,-1.76543,0.112222,,,All
,,-1.74708,0.113333,,,All
,,-1.73929,0.114444,,,All
,,-1.73152,0.115556,,,All
,,-1.72989,0.116667,,,All
,,-1.71556,0.117778,,,All
,,-1.71285,0.118889,,,All
,,-1.70329,0.12,,,All
,,-1.66837,0.121111,,,All
,,-1.66646,0.122222,,,All
,,-1.66352,0.123333,,,All
,,-1.66126,0.124444,,,All
,,-1.6532,0.125556,,,All
,,-1.6466,0.126667,,,All
,,-1.64293,0.127778,,,All
,,-1.6304,0.128889,,,All
,,-1.62284,0.13,,,All
,,-1.6226,0.131111,,,All
,,-1.61988,0.132222,,,All
,,-1.61571,0.133333,,,All
,,-1.6026,0.134444,,,All
,,-1.6,0.135556,,,All
,,-1.59377,0.136667,,,All
,,-1.5922,0.137778,,,All
,,-1.57745,0.138889,,,All
,,-1.53653,0.14,,,All
,,-1.52953,0.141111,,,All
,,-1.52679,0.142222,,,All
,,-1.52664,0.143333,,,All
,,-1.52547,0.144444,,,All
,,-1.51754,0.145556,,,All
,,-1.51098,0.146667,,,All
,,-1.50754,0.147778,,,All
,,-1.50024,0.148889,,,All
,,-1.49957,0.15,,,All
,,-1.49956,0.151111,,,All
,,-1.49765,0.152222,,,All
,,-1.49574,0.153333,,,All
,,-1.49079,0.154444,,,All
,,-1.48918,0.155556,,,All
,,-1.48279,0.156667,,,All
,,-1.47255,0.157778,,,All
,,-1.47061,0.158889,,,All
,,-1.46823,0.16,,,All
,,-1.46704,0.161111,,,All
,,-1.45676,0.162222,,,All
,,-1.4431,0.163333,,,All
,,-1.44143,0.164444,,,All
,,-1.43785,0.165556,,,All
,,-1.43584,0.166667,,,All
,,-1.43061,0.167778,,,All
,,-1.42934,0.168889,,,All
,,-1.4281,0.17,,,All
,,-1.42475,0.171111,,,All
,,-1.42097,0.172222,,,All
,,-1.41962,0.173333,,,All
,,-1.41672,0.174444,,,All
,,-1.4151,0.175556,,,All
,,-1.40461,0.176667,,,All
,,-1.40252,0.177778,,,All
,,-1.40242,0.178889,,,All
,,-1.39955,0.18,,,All
,,-1.38487,0.181111,,,All
,,-1.3808,0.182222,,,All
,,-1.37598,0.183333,,,All
,,-1.3607,0.184444,,,All
,,-1.35981,0.185556,,,All
,,-1.35752,0.186667,,,All
,,-1.35125,0.187778,,,All
,,-1.34615,0.188889,,,All
,,-1.34059,0.19,,,All
,,-1.33707,0.191111,,,All
,,-1.33553,0.192222,,,All
,,-1.33063,0.193333,,,All
,,-1.32873,0.194444,,,All
,,-1.32769,0.195556,,,All
,,-1.32722,0.196667,,,All
,,-1.32353,0.197778,,,All
,,-1.31732,0.198889,,,All
,,-1.31694,0.2,,,All
,,-1.31013,0.201111,,,All
,,-1.30456,0.202222,,,All
,,-1.30083,0.203333,,,All
,,-1.29966,0.204444,,,All
,,-1.29961,0.205556,,,All
,,-1.27802,0.206667,,,All
,,-1.27754,0.207778,,,All
,,-1.27596,0.208889,,,All
,,-1.27232,0.21,,,All
,,-1.27165,0.211111,,,All
,,-1.26397,0.212222,,,All
,,-1.25446,0.213333,,,All
,,-1.25274,0.214444,,,All
,,-1.24384,0.215556,,,All
,,-1.2269,0.216667,,,All
,,-1.21992,0.217778,,,All
,,-1.20471,0.218889,,,All
,,-1.20238,0.22,,,All
,,-1.19037,0.221111,,,All
,,-1.18937,0.222222,,,All
,,-1.18721,0.223333,,,All
,,-1.1796,0.224444,,,All
,,-1.17945,0.225556,,,All
,,-1.17727,0.226667,,,All
,,-1.17404,0.227778,,,All
,,-1.17182,0.228889,,,All
,,-1.17177,0.23,,,All
,,-1.16102,0.231111,,,All
,,-1.15033,0.232222,,,All
,,-1.13882,0.233333,,,All
,,-1.12713,0.234444,,,All
,,-1.12014,0.235556,,,All
,,-1.1113,0.236667,,,All
,,-1.09234,0.237778,,,All
,,-1.0842,0.238889,,,All
,,-1.08089,0.24,,,All
,,-1.07403,0.241111,,,All
,,-1.07399,0.242222,,,All
,,-1.06791,0.243333,,,All
,,-1.06624,0.244444,,,All
,,-1.06587,0.245556,,,All
,,-1.06261,0.246667,,,All
,,-1.06148,0.247778,,,All
,,-1.05278,0.248889,,,All
,,-1.05125,0.25,,,All
,,-1.0507,0.251111,,,All
,,-1.04586,0.252222,,,All
,,-1.04252,0.253333,,,All
,,-1.03938,0.254444,,,All
,,-1.02556,0.255556,,,All
,,-1.02369,0.256667,,,All
,,-1.01367,0.257778,,,All
,,-1.01154,0.258889,,,All
,,-0.996211,0.26,,,All
,,-0.995394,0.261111,,,All
,,-0.986858,0.262222,,,All
,,-0.98585,0.263333,,,All
,,-0.971458,0.264444,,,All
,,-0.966826,0.265556,,,All
,,-0.963631,0.266667,,,All
,,-0.927187,0.267778,,,All
,,-0.925104,0.268889,,,All
,,-0.924584,0.27,,,All
,,-0.924501,0.271111,,,All
,,-0.923933,0.272222,,,All
,,-0.918483,0.273333,,,All
,,-0.911313,0.274444,,,All
,,-0.904142,0.275556,,,All
,,-0.896347,0.276667,,,All
,,-0.891449,0.277778,,,All
,,-0.889475,0.278889,,,All
,,-0.88636,0.28,,,All
,,-0.8712,0.281111,,,All
,,-0.866072,0.282222,,,All
,,-0.864248,0.283333,,,All
,,-0.855718,0.284444,,,All
,,-0.852096,0.285556,,,All
,,-0.851254,0.286667,,,All
,,-0.849161,0.287778,,,All
,,-0.848359,0.288889,,,All
,,-0.845548,0.29,,,All
,,-0.845031,0.291111,,,All
,,-0.844502,0.292222,,,All
,,-0.837982,0.293333,,,All
,,-0.837873,0.294444,,,All
,,-0.836846,0.295556,,,All
,,-0.835182,0.296667,,,All
,,-0.830409,0.297778,,,All
,,-0.826375,0.298889,,,All
,,-0.821776,0.3,,,All
,,-0.813955,0.301111,,,All
,,-0.813849,0.302222,,,All
,,-0.812068,0.303333,,,All
,,-0.810004,0.304444,,,All
,,-0.809689,0.305556,,,All
,,-0.805321,0.306667,,,All
,,-0.800493,0.307778,,,All
,,-0.793041,0.308889,,,All
,,-0.785542,0.31,,,All
,,-0.782074,0.311111,,,All
,,-0.774326,0.312222,,,All
,,-0.771801,0.313333,,,All
,,-0.770045,0.314444,,,All
,,-0.766335,0.315556,,,All
,,-0.760266,0.316667,,,All
,,-0.759187,0.317778,,,All
,,-0.757426,0.318889,,,All
,,-0.757051,0.32,,,All
,,-0.757016,0.321111,,,All
,,-0.755028,0.322222,,,All
,,-0.750901,0.323333,,,All
,,-0.745936,0.324444,,,All
,,-0.728742,0.325556,,,All
,,-0.728285,0.326667,,,All
,,-0.725136,0.327778,,,All
,,-0.721951,0.328889,,,All
,,-0.719636,0.33,,,All
,,-0.718308,0.331111,,,All
,,-0.715907,0.332222,,,All
,,-0.70479,0.333333,,,All
,,-0.704313,0.334444,,,All
,,-0.694246,0.335556,,,All
,,-0.691498,0.336667,,,All
,,-0.684893,0.337778,,,All
,,-0.68279,0.338889,,,All
,,-0.67651,0.34,,,All
,,-0.675886,0.341111,,,All
,,-0.674123,0.342222,,,All
,,-0.672495,0.343333,,,All
,,-0.672202,0.344444,,,All
,,-0.671623,0.345556,,,All
,,-0.668985,0.346667,,,All
,,-0.666925,0.347778,,,All
,,-0.664754,0.348889,,,All
,,-0.664129,0.35,,,All
,,-0.659292,0.351111,,,All
,,-0.657421,0.352222,,,All
,,-0.656275,0.353333,,,All
,,-0.651368,0.354444,,,All
,,-0.650971,0.355556,,,All
,,-0.644828,0.356667,,,All
,,-0.640495,0.357778,,,All
,,-0.629431,0.358889,,,All
,,-0.621906,0.36,,,All
,,-0.618425,0.361111,,,All
,,-0.61742,0.362222,,,All
,,-0.613319,0.363333,,,All
,,-0.612574,0.364444,,,All
,,-0.612151,0.365556,,,All
,,-0.610038,0.366667,,,All
,,-0.60844,0.367778,,,All
,,-0.59776,0.368889,,,All
,,-0.591188,0.37,,,All
,,-0.584173,0.371111,,,All
,,-0.583904,0.372222,,,All
,,-0.580074,0.373333,,,All
,,-0.576625,0.374444,,,All
,,-0.573184,0.375556,,,All
,,-0.569671,0.376667,,,All
,,-0.568551,0.377778,,,All
,,-0.566459,0.378889,,,All
,,-0.560504,0.38,,,All
,,-0.55747,0.381111,,,All
,,-0.557123,0.382222,,,All
,,-0.553703,0.383333,,,All
,,-0.549894,0.384444,,,All
,,-0.54107,0.385556,,,All
,,-0.540688,0.386667,,,All
,,-0.535346,0.387778,,,All
,,-0.533979,0.388889,,,All
,,-0.532156,0.39,,,All
,,-0.526199,0.391111,,,All
,,-0.51995,0.392222,,,All
,,-0.518332,0.393333,,,All
,,-0.500862,0.394444,,,All
,,-0.489075,0.395556,,,All
,,-0.485838,0.396667,,,All
,,-0.479502,0.397778,,,All
,,-0.47349,0.398889,,,All
,,-0.471264,0.4,,,All
,,-0.464353,0.401111,,,All
,,-0.457318,0.402222,,,All
,,-0.456308,0.403333,,,All
,,-0.454652,0.404444,,,All
,,-0.453731,0.405556,,,All
,,-0.453386,0.406667,,,All
,,-0.447834,0.407778,,,All
,,-0.444095,0.408889,,,All
,,-0.442579,0.41,,,All
,,-0.442198,0.411111,,,All
,,-0.442144,0.412222,,,All
,,-0.442017,0.413333,,,All
,,-0.440733,0.414444,,,All
,,-0.436835,0.415556,,,All
,,-0.435676,0.416667,,,All
,,-0.425991,0.417778,,,All
,,-0.424835,0.418889,,,All
,,-0.423057,0.42,,,All
,,-0.419037,0.421111,,,All
,,-0.41648,0.422222,,,All
,,-0.411327,0.423333,,,All
,,-0.402789,0.424444,,,All
,,-0.401053,0.425556,,,All
,,-0.400206,0.426667,,,All
,,-0.399531,0.427778,,,All
,,-0.391654,0.428889,,,All
,,-0.378206,0.43,,,All
,,-0.374825,0.431111,,,All
,,-0.370967,0.432222,,,All
,,-0.369366,0.433333,,,All
,,-0.367971,0.434444,,,All
,,-0.366625,0.435556,,,All
,,-0.366464,0.436667,,,All
,,-0.363817,0.437778,,,All
,,-0.35404,0.438889,,,All
,,-0.353368,0.44,,,All
,,-0.344979,0.441111,,,All
,,-0.342922,0.442222,,,All
,,-0.338169,0.443333,,,All
,,-0.335515,0.444444,,,All
,,-0.335426,0.445556,,,All
,,-0.335049,0.446667,,,All
,,-0.329468,0.447778,,,All
,,-0.329301,0.448889,,,All
,,-0.327556,0.45,,,All
,,-0.31867,0.451111,,,All
,,-0.309286,0.452222,,,All
,,-0.300814,0.453333,,,All
,,-0.293734,0.454444,,,All
,,-0.293515,0.455556,,,All
,,-0.290526,0.456667,,,All
,,-0.28467,0.457778,,,All
,,-0.282353,0.458889,,,All
,,-0.282107,0.46,,,All
,,-0.281294,0.461111,,,All
,,-0.275134,0.462222,,,All
,,-0.274097,0.463333,,,All
,,-0.270177,0.464444,,,All
,,-0.268672,0.465556,,,All
,,-0.266742,0.466667,,,All
,,-0.264097,0.467778,,,All
,,-0.255695,0.468889,,,All
,,-0.255534,0.47,,,All
,,-0.253844,0.471111,,,All
,,-0.250938,0.472222,,,All
,,-0.250031,0.473333,,,All
,,-0.23553,0.474444,,,All
,,-0.231899,0.475556,,,All
,,-0.229921,0.476667,,,All
,,-0.228849,0.477778,,,All
,,-0.223385,0.478889,,,All
,,-0.216145,0.48,,,All
,,-0.202131,0.481111,,,All
,,-0.19722,0.482222,,,All
,,-0.196103,0.483333,,,All
,,-0.195501,0.484444,,,All
,,-0.192404,0.485556,,,All
,,-0.190554,0.486667,,,All
,,-0.190209,0.487778,,,All
,,-0.181562,0.488889,,,All
,,-0.177934,0.49,,,All
,,-0.177892,0.491111,,,All
,,-0.170326,0.492222,,,All
,,-0.169749,0.493333,,,All
,,-0.169738,0.494444,,,All
,,-0.168363,0.495556,,,All
,,-0.168204,0.496667,,,All
,,-0.166226,0.497778,,,All
,,-0.163691,0.498889,,,All
,,-0.158458,0.5,,,All
,,-0.153782,0.501111,,,All
,,-0.153368,0.502222,,,All
,,-0.147804,0.503333,,,All
,,-0.143944,0.504444,,,All
,,-0.141539,0.505556,,,All
,,-0.138263,0.506667,,,All
,,-0.134031,0.507778,,,All
,,-0.129614,0.508889,,,All
,,-0.126429,0.51,,,All
,,-0.118686,0.511111,,,All
,,-0.114911,0.512222,,,All
,,-0.111772,0.513333,,,All
,,-0.10797,0.514444,,,All
,,-0.104264,0.515556,,,All
,,-0.0909788,0.516667,,,All
,,-0.0890829,0.517778,,,All
,,-0.0868766,0.518889,,,All
,,-0.0833229,0.52,,,All
,,-0.0711271,0.521111,,,All
,,-0.0645526,0.522222,,,All
,,-0.0633441,0.523333,,,All
,,-0.0630129,0.524444,,,All
,,-0.0618327,0.525556,,,All
,,-0.0610224,0.526667,,,All
,,-0.0495145,0.527778,,,All
,,-0.0476814,0.528889,,,All
,,-0.0461675,0.53,,,All
,,-0.0447954,0.531111,,,All
,,-0.0444712,0.532222,,,All
,,-0.0388038,0.533333,,,All
,,-0.0313045,0.534444,,,All
,,-0.0309069,0.535556,,,All
,,-0.0295894,0.536667,,,All
,,-0.0280003,0.537778,,,All
,,-0.0273895,0.538889,,,All
,,-0.0269833,0.54,,,All
,,-0.0220461,0.541111,,,All
,,-0.0143857,0.542222,,,All
,,-0.0117409,0.543333,,,All
,,-0.00888325,0.544444,,,All
,,-0.00820908,0.545556,,,All
,,-0.0080869,0.546667,,,All
,,-0.00806744,0.547778,,,All
,,-0.00753686,0.548889,,,All
,,-0.00279778,0.55,,,All
,,-0.00152465,0.551111,,,All
,,0.00334532,0.552222,,,All
,,0.00686398,0.553333,,,All
,,0.00943314,0.554444,,,All
,,0.0149233,0.555556,,,All
,,0.0149648,0.556667,,,All
,,0.0163695,0.557778,,,All
,,0.0251171,0.558889,,,All
,,0.0274485,0.56,,,All
,,0.0293066,0.561111,,,All
,,0.0463487,0.562222,,,All
,,0.0473369,0.563333,,,All
,,0.0478926,0.564444,,,All
,,0.0583512,0.565556,,,All
,,0.0624267,0.566667,,,All
,,0.0658288,0.567778,,,All
,,0.071407,0.568889,,,All
,,0.0947451,0.57,,,All
,,0.11114,0.571111,,,All
,,0.112331,0.572222,,,All
,,0.11592,0.573333,,,All
,,0.118625,0.574444,,,All
,,0.122248,0.575556,,,All
,,0.123146,0.576667,,,All
,,0.123432,0.577778,,,All
,,0.124372,0.578889,,,All
,,0.128278,0.58,,,All
,,0.137232,0.581111,,,All
,,0.139222,0.582222,,,All
,,0.141369,0.583333,,,All
,,0.143975,0.584444,,,All
,,0.146791,0.585556,,,All
,,0.147182,0.586667,,,All
,,0.15266,0.587778,,,All
,,0.15388,0.588889,,,All
,,0.155881,0.59,,,All
,,0.157361,0.591111,,,All
,,0.157643,0.592222,,,All
,,0.160325,0.593333,,,All
,,0.16642,0.594444,,,All
,,0.16782,0.595556,,,All
,,0.179599,0.596667,,,All
,,0.183471,0.597778,,,All
,,0.193467,0.598889,,,All
,,0.19475,0.6,,,All
,,0.197385,0.601111,,,All
,,0.206942,0.602222,,,All
,,0.207075,0.603333,,,All
,,0.214545,0.604444,,,All
,,0.222253,0.605556,,,All
,,0.225698,0.606667,,,All
,,0.227992,0.607778,,,All
,,0.230895,0.608889,,,All
,,0.234127,0.61,,,All
,,0.24147,0.611111,,,All
,,0.243383,0.612222,,,All
,,0.24682,0.613333,,,All
,,0.24762,0.614444,,,All
,,0.247767,0.615556,,,All
,,0.258201,0.616667,,,All
,,0.261141,0.617778,,,All
,,0.268732,0.618889,,,All
,,0.272935,0.62,,,All
,,0.273576,0.621111,,,All
,,0.275203,0.622222,,,All
,,0.27943,0.623333,,,All
,,0.288241,0.624444,,,All
,,0.293953,0.625556,,,All
,,0.305793,0.626667,,,All
,,0.308624,0.627778,,,All
,,0.312192,0.628889,,,All
,,0.314574,0.63,,,All
,,0.315541,0.631111,,,All
,,0.317526,0.632222,,,All
,,0.324879,0.633333,,,All
,,0.32505,0.634444,,,All
,,0.326438,0.635556,,,All
,,0.326691,0.636667,,,All
,,0.330275,0.637778,,,All
,,0.330572,0.638889,,,All
,,0.332798,0.64,,,All
,,0.346213,0.641111,,,All
,,0.349036,0.642222,,,All
,,0.35914,0.643333,,,All
,,0.362771,0.644444,,,All
,,0.36527,0.645556,,,All
,,0.369094,0.646667,,,All
,,0.371871,0.647778,,,All
,,0.373174,0.648889,,,All
,,0.376323,0.65,,,All
,,0.388871,0.651111,,,All
,,0.399144,0.652222,,,All
,,0.403768,0.653333,,,All
,,0.408705,0.654444,,,All
,,0.411709,0.655556,,,All
,,0.412518,0.656667,,,All
,,0.421965,0.657778,,,All
,,0.426142,0.658889,,,All
,,0.431384,0.66,,,All
,,0.444323,0.661111,,,All
,,0.445935,0.662222,,,All
,,0.449436,0.663333,,,All
,,0.45101,0.664444,,,All
,,0.457335,0.665556,,,All
,,0.458935,0.666667,,,All
,,0.465366,0.667778,,,All
,,0.494819,0.668889,,,All
,,0.499057,0.67,,,All
,,0.506461,0.671111,,,All
,,0.50755,0.672222,,,All
,,0.512107,0.673333,,,All
,,0.515225,0.674444,,,All
,,0.517279,0.675556,,,All
,,0.520559,0.676667,,,All
,,0.52072,0.677778,,,All
,,0.524357,0.678889,,,All
,,0.526909,0.68,,,All
,,0.531475,0.681111,,,All
,,0.542332,0.682222,,,All
,,0.545167,0.683333,,,All
,,0.558192,0.684444,,,All
,,0.559865,0.685556,,,All
,,0.561561,0.686667,,,All
,,0.56172,0.687778,,,All
,,0.563201,0.688889,,,All
,,0.563998,0.69,,,All
,,0.565342,0.691111,,,All
,,0.570729,0.692222,,,All
,,0.570794,0.693333,,,All
,,0.571866,0.694444,,,All
,,0.572655,0.695556,,,All
,,0.577489,0.696667,,,All
,,0.583927,0.697778,,,All
,,0.584209,0.698889,,,All
,,0.584626,0.7,,,All
,,0.586128,0.701111,,,All
,,0.592347,0.702222,,,All
,,0.599248,0.703333,,,All
,,0.599966,0.704444,,,All
,,0.602303,0.705556,,,All
,,0.61138,0.706667,,,All
,,0.616334,0.707778,,,All
,,0.622876,0.708889,,,All
,,0.628883,0.71,,,All
,,0.62971,0.711111,,,All
