standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-1.8781,0.00666667,-2.75616,0.00666667,-2.71308,0.00666667,-2.37118,0.00666667,All
-1.87295,0.0133333,-2.04729,0.0133333,-2.53386,0.0133333,-2.10372,0.0133333,All
-1.83114,0.02,-1.87609,0.02,-2.29331,0.02,-2.01351,0.02,All
-1.79266,0.0266667,-1.79437,0.0266667,-2.27746,0.0266667,-1.84686,0.0266667,All
-1.77433,0.0333333,-1.74803,0.0333333,-2.06332,0.0333333,-1.83492,0.0333333,All
-1.73982,0.04,-1.72676,0.04,-1.96964,0.04,-1.79768,0.04,All
-1.70143,0.0466667,-1.72442,0.0466667,-1.71318,0.0466667,-1.75312,0.0466667,All
-1.7004,0.0533333,-1.72112,0.0533333,-1.68088,0.0533333,-1.73578,0.0533333,All
-1.67349,0.06,-1.6685,0.06,-1.67484,0.06,-1.73444,0.06,All
-1.64041,0.0666667,-1.65689,0.0666667,-1.66624,0.0666667,-1.72042,0.0666667,All
-1.62218,0.0733333,-1.61056,0.0733333,-1.64203,0.0733333,-1.59969,0.0733333,All
-1.61044,0.08,-1.60513,0.08,-1.63245,0.08,-1.57328,0.08,All
-1.60081,0.0866667,-1.55333,0.0866667,-1.58542,0.0866667,-1.55218,0.0866667,All
-1.58798,0.0933333,-1.50088,0.0933333,-1.55688,0.0933333,-1.52736,0.0933333,All
-1.58757,0.1,-1.49237,0.1,-1.34686,0.1,-1.48026,0.1,All
-1.56247,0.106667,-1.47904,0.106667,-1.33722,0.106667,-1.45926,0.106667,All
-1.55031,0.113333,-1.47669,0.113333,-1.33202,0.113333,-1.37393,0.113333,All
-1.52706,0.12,-1.47296,0.12,-1.30199,0.12,-1.31187,0.12,All
-1.48533,0.126667,-1.40994,0.126667,-1.28944,0.126667,-1.30494,0.126667,All
-1.47778,0.133333,-1.37878,0.133333,-1.25758,0.133333,-1.22446,0.133333,All
-1.46145,0.14,-1.3527,0.14,-1.22089,0.14,-1.21563,0.14,All
-1.42616,0.146667,-1.34693,0.146667,-1.218,0.146667,-1.20925,0.146667,All
-1.42594,0.153333,-1.16814,0.153333,-1.21217,0.153333,-1.16991,0.153333,All
-1.3991,0.16,-1.05043,0.16,-1.15715,0.16,-1.13354,0.16,All
-1.36314,0.166667,-1.04305,0.166667,-1.15663,0.166667,-1.10653,0.166667,All
-1.35521,0.173333,-0.989374,0.173333,-1.12067,0.173333,-1.07604,0.173333,All
-1.34575,0.18,-0.951669,0.18,-1.07251,0.18,-1.03218,0.18,All
-1.32225,0.186667,-0.94959,0.186667,-1.03455,0.186667,-0.978913,0.186667,All
-1.30114,0.193333,-0.917426,0.193333,-1.02302,0.193333,-0.977488,0.193333,All
-1.28593,0.2,-0.91034,0.2,-1.00769,0.2,-0.975746,0.2,All
-1.27531,0.206667,-0.90783,0.206667,-0.980187,0.206667,-0.917618,0.206667,All
-1.20012,0.213333,-0.89723,0.213333,-0.970602,0.213333,-0.881162,0.213333,All
-1.05704,0.22,-0.892835,0.22,-0.960665,0.22,-0.857401,0.22,All
-1.05549,0.226667,-0.839598,0.226667,-0.858745,0.226667,-0.818753,0.226667,All
-1.03753,0.233333,-0.799342,0.233333,-0.76581,0.233333,-0.812956,0.233333,All
-0.982713,0.24,-0.768628,0.24,-0.750698,0.24,-0.764591,0.24,All
-0.952966,0.246667,-0.750495,0.246667,-0.730326,0.246667,-0.763085,0.246667,All
-0.919583,0.253333,-0.714578,0.253333,-0.699972,0.253333,-0.749041,0.253333,All
-0.91684,0.26,-0.688995,0.26,-0.61091,0.26,-0.714125,0.26,All
-0.897867,0.266667,-0.655015,0.266667,-0.602127,0.266667,-0.660454,0.266667,All
-0.647775,0.273333,-0.636484,0.273333,-0.515629,0.273333,-0.645777,0.273333,All
-0.589856,0.28,-0.613987,0.28,-0.50632,0.28,-0.617402,0.28,All
-0.379134,0.286667,-0.591764,0.286667,-0.454602,0.286667,-0.610658,0.286667,All
-0.344463,0.293333,-0.539029,0.293333,-0.400209,0.293333,-0.608299,0.293333,All
-0.247932,0.3,-0.522993,0.3,-0.39406,0.3,-0.60735,0.3,All
-0.209521,0.306667,-0.515889,0.306667,-0.356127,0.306667,-0.580375,0.306667,All
-0.203118,0.313333,-0.515089,0.313333,-0.349262,0.313333,-0.570267,0.313333,All
-0.201551,0.32,-0.457002,0.32,-0.346963,0.32,-0.554961,0.32,All
-0.174783,0.326667,-0.456156,0.326667,-0.341887,0.326667,-0.483913,0.326667,All
-0.169422,0.333333,-0.449183,0.333333,-0.32032,0.333333,-0.475177,0.333333,All
-0.135408,0.34,-0.437904,0.34,-0.31485,0.34,-0.474929,0.34,All
-0.0850757,0.346667,-0.43067,0.346667,-0.295237,0.346667,-0.455912,0.346667,All
-0.0340634,0.353333,-0.40959,0.353333,-0.294891,0.353333,-0.410976,0.353333,All
-0.0318333,0.36,-0.389196,0.36,-0.258867,0.36,-0.410022,0.36,All
-0.00471112,0.366667,-0.382038,0.366667,-0.233133,0.366667,-0.39637,0.366667,All
-0.00177278,0.373333,-0.370402,0.373333,-0.204795,0.373333,-0.314401,0.373333,All
0.0064715,0.38,-0.364865,0.38,-0.189795,0.38,-0.309908,0.38,All
0.00962143,0.386667,-0.358659,0.386667,-0.187977,0.386667,-0.298844,0.386667,All
0.0240215,0.393333,-0.337345,0.393333,-0.153308,0.393333,-0.294968,0.393333,All
0.0589546,0.4,-0.336451,0.4,-0.121505,0.4,-0.294519,0.4,All
0.0608665,0.406667,-0.300453,0.406667,-0.102794,0.406667,-0.29394,0.406667,All
0.0788951,0.413333,-0.294254,0.413333,-0.101374,0.413333,-0.261323,0.413333,All
0.0938886,0.42,-0.269528,0.42,-0.0809053,0.42,-0.242342,0.42,All
0.0943155,0.426667,-0.265184,0.426667,-0.0587853,0.426667,-0.162282,0.426667,All
0.101751,0.433333,-0.262385,0.433333,-0.0587053,0.433333,-0.141947,0.433333,All
0.116638,0.44,-0.255788,0.44,-0.0440419,0.44,-0.13547,0.44,All
0.121912,0.446667,-0.237432,0.446667,-0.0236829,0.446667,-0.127064,0.446667,All
0.140835,0.453333,-0.215237,0.453333,-0.0182196,0.453333,-0.0874711,0.453333,All
0.15651,0.46,-0.206903,0.46,0.00216504,0.46,-0.0405618,0.46,All
0.164808,0.466667,-0.18526,0.466667,0.0215751,0.466667,-0.0405361,0.466667,All
0.166887,0.473333,-0.165267,0.473333,0.0495899,0.473333,-0.0268841,0.473333,All
0.168003,0.48,-0.149839,0.48,0.0496062,0.48,0.0010207,0.48,All
0.204192,0.486667,-0.148992,0.486667,0.0522745,0.486667,0.0924855,0.486667,All
0.206805,0.493333,-0.127081,0.493333,0.0593664,0.493333,0.145407,0.493333,All
0.210037,0.5,-0.103507,0.5,0.0639499,0.5,0.156856,0.5,All
0.240506,0.506667,-0.0869872,0.506667,0.0676214,0.506667,0.164433,0.506667,All
0.24568,0.513333,-0.086728,0.513333,0.106209,0.513333,0.174853,0.513333,All
0.246709,0.52,-0.0690293,0.52,0.107889,0.52,0.182098,0.52,All
0.249479,0.526667,-0.0574099,0.526667,0.116532,0.526667,0.186148,0.526667,All
0.262592,0.533333,-0.055482,0.533333,0.125281,0.533333,0.190904,0.533333,All
0.287166,0.54,-0.0439959,0.54,0.126462,0.54,0.195916,0.54,All
0.324457,0.546667,-0.0223516,0.546667,0.192461,0.546667,0.204804,0.546667,All
0.33453,0.553333,-0.0132736,0.553333,0.21626,0.553333,0.225411,0.553333,All
0.343577,0.56,-0.00225263,0.56,0.227229,0.56,0.227875,0.56,All
0.345782,0.566667,-0.000605346,0.566667,0.22996,0.566667,0.230389,0.566667,All
0.356322,0.573333,0.0137967,0.573333,0.231094,0.573333,0.239884,0.573333,All
0.36903,0.58,0.02606,0.58,0.232511,0.58,0.308595,0.58,All
0.373857,0.586667,0.0403235,0.586667,0.244555,0.586667,0.310788,0.586667,All
0.409404,0.593333,0.10566,0.593333,0.332012,0.593333,0.320997,0.593333,All
0.419689,0.6,0.11397,0.6,0.371083,0.6,0.326492,0.6,All
0.434855,0.606667,0.13182,0.606667,0.384245,0.606667,0.327188,0.606667,All
0.443029,0.613333,0.147562,0.613333,0.397489,0.613333,0.336733,0.613333,All
0.443219,0.62,0.1495,0.62,0.405645,0.62,0.365779,0.62,All
0.457422,0.626667,0.156113,0.626667,0.424401,0.626667,0.375521,0.626667,All
