iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,684.897,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,661.332,1,22.9667,23.1387,13.9561,0.95,0.285,-0.490846,0.974679,0.974679,0.974679,0.974679
3,652.009,1,23.4853,22.9704,14.5495,0.9025,0.27075,-0.477167,0.95,0.95,0.95,0.95
4,642.784,1,23.8847,24.5507,15.867,0.857375,0.257212,-0.485769,0.925945,0.925945,0.925945,0.925945
5,635.949,1,21.6306,24.7236,14.9666,0.814506,0.244352,-0.420369,0.9025,0.9025,0.9025,0.9025
6,627.038,1,22.3797,23.8057,14.2148,0.773781,0.232134,-0.462842,0.879648,0.958534,0.879648,0.879648
7,618.274,1,22.5228,24.293,13.4848,0.735092,0.220528,-0.463501,0.857375,0.961672,0.857375,0.857375
8,609.722,1,22.1337,23.9389,15.0065,0.698337,0.209501,-0.430816,0.835666,0.945478,0.835666,0.835666
9,605.173,1,22.9991,23.9083,14.2958,0.66342,0.199026,-0.475892,0.814506,0.953298,0.814506,0.814506
10,608.53,1,22.8707,24.3807,12.8717,0.630249,0.189075,-0.48932,0.793882,0.975265,0.793882,0.844196
11,608.739,1,20.9083,25.213,13.3253,0.598737,0.179621,-0.410309,0.773781,1.07927,0.773781,0.82282
12,598.853,1,20.7642,26.1436,13.2833,0.5688,0.17064,-0.385706,0.754188,1.05194,0.754188,0.801986
13,587.426,1,22.1745,26.3362,13.6087,0.54036,0.162108,-0.44867,0.735092,1.02531,0.735092,0.809771
14,581.839,1,22.0815,26.1571,13.9158,0.513342,0.154003,-0.43035,0.716479,1.04418,0.716479,0.824921
15,575.461,1,21.5878,25.9332,13.5308,0.487675,0.146302,-0.422131,0.698337,1.01774,0.698337,0.804033
16,579.193,1,22.4516,25.7332,13.9434,0.463291,0.138987,-0.453996,0.680655,1.13063,0.680655,0.793049
17,566.394,1,22.2703,26.2522,14.9224,0.440127,0.132038,-0.460345,0.66342,1.19561,0.66342,0.772968
18,560.491,1,21.9881,26.2503,13.1836,0.41812,0.125436,-0.432221,0.646622,1.1718,0.646622,0.800797
19,559.907,1,21.9511,25.4832,15.2768,0.397214,0.119164,-0.432628,0.630249,1.1853,0.630249,0.809122
20,571.445,1,22.2314,25.4133,15.3223,0.377354,0.113206,-0.45299,0.614291,1.15528,0.614291,0.861764
21,573.843,1,22.8443,26.1842,15.3119,0.358486,0.107546,-0.470083,0.598737,1.12603,0.598737,0.928679
22,568.963,1,22.6303,26.1049,16.9084,0.340562,0.102168,-0.475578,0.583577,1.15827,0.583577,0.946314
23,528.278,1,22.2781,26.2044,17.4521,1.13742,0.0896671,-0.449315,0.5688,1.17584,0.5688,0.922353
24,513.144,1,22.6948,26.2893,14.5114,1.08055,0.0851837,-0.467505,0.554398,1.14607,0.554398,0.918109
25,511.636,1,22.3946,25.9328,13.5748,1.02653,0.0809245,-0.458847,0.54036,1.11705,0.54036,0.894862
26,510.164,1,22.4172,25.8718,12.066,1.22392,0.0728978,-0.452464,0.526678,1.08877,0.526678,0.945957
27,504.717,1,22.0311,26.2085,13.5824,1.16272,0.0692529,-0.442025,0.513342,1.0612,0.513342,0.922005
28,506.224,1,22.3461,26.9821,12.6181,1.30413,0.0690216,-0.453891,0.500344,1.04891,0.500344,0.913884
29,500.61,1,22.4735,26.6478,13.4262,1.30411,0.0671238,-0.457023,0.487675,1.02235,0.487675,0.936139
30,501.256,1,22.3851,25.8571,13.074,1.34531,0.0657761,-0.448372,0.475327,0.996465,0.475327,0.971338
31,493.862,1,22.7892,25.5351,14.1606,1.41965,0.0603573,-0.462905,0.463291,0.971234,0.463291,0.946743
32,495.457,1,21.8758,24.3963,12.0167,1.51417,0.0524828,-0.435692,0.45156,0.997125,0.45156,0.993841
33,493.376,1,22.2639,24.3129,13.0557,1.49054,0.0527177,-0.445262,0.440127,1.06025,0.440127,0.968677
34,484.143,1,21.9279,24.4531,13.438,1.45268,0.05011,-0.435126,0.428982,1.03341,0.428982,0.944149
35,488.475,1,22.7648,24.173,13.5869,1.44979,0.054329,-0.469747,0.41812,1.00724,0.41812,0.962527
36,486.528,1,22.5047,23.7909,12.7001,1.44976,0.0526264,-0.458335,0.407533,1.01408,0.407533,0.968272
37,481.339,1,21.7621,24.8259,13.3341,1.4074,0.0557065,-0.430298,0.397214,0.988399,0.397214,0.943755
38,484.688,1,21.9266,24.4985,15.051,1.43538,0.0544274,-0.447384,0.387157,0.963372,0.387157,0.977451
39,480.559,1,22.1472,24.2089,13.9586,1.43535,0.0534772,-0.451926,0.377354,0.938979,0.377354,0.952701
40,477.603,1,22.4911,24.6118,12.7906,1.57988,0.0443199,-0.460743,0.367799,0.915203,0.369229,0.928578
41,482.462,1,22.5794,24.1329,13.2399,1.62434,0.0444133,-0.454767,0.358486,0.95785,0.380404,0.905066
42,475.708,1,22.2672,23.9534,12.7958,1.71682,0.0354136,-0.44255,0.349409,0.933597,0.38096,0.882149
43,480.088,1,22.0329,23.776,12.9253,1.65004,0.0415977,-0.430256,0.340562,0.982749,0.393054,0.859813
44,472,1,22.2322,24.3309,12.7883,1.59617,0.0410376,-0.452716,0.331938,0.957865,0.396451,0.838042
45,477.242,1,22.4152,24.4119,14.4546,1.73559,0.036926,-0.458892,0.323534,0.933611,0.389522,0.816822
46,476.931,1,22.59,24.8603,15.0468,1.59395,0.046693,-0.463603,0.315341,0.909972,0.381486,0.845485
47,469.211,1,22.1711,26.0514,13.3388,1.53146,0.0439913,-0.454426,0.307357,0.886931,0.390817,0.852231
48,470.534,1,22.5006,26.1722,13.1165,1.53146,0.0454624,-0.458219,0.299574,0.864473,0.394997,0.909174
49,459.709,1,22.1226,25.4674,12.7266,1.45625,0.0447768,-0.443649,0.291989,0.842584,0.384995,0.891447
50,462.664,1,22.3901,25.47,11.7356,1.47943,0.0429959,-0.452975,0.284596,0.82125,0.412747,0.885237
51,461.683,1,22.661,25.6406,12.1574,1.45709,0.0432978,-0.449264,0.27739,0.800455,0.409288,0.894635
52,462.684,1,22.3717,25.4502,11.9496,1.55483,0.0387112,-0.442589,0.270366,0.780187,0.400394,0.878503
53,467.965,1,22.2611,25.0971,12.4645,1.58141,0.0427154,-0.439678,0.26352,0.80752,0.390255,0.856259
54,457.983,1,22.0206,25.0084,14.4882,1.4405,0.0467888,-0.442112,0.256848,0.787074,0.386715,0.834578
55,462.593,1,22.3404,24.689,14.0636,1.39641,0.0490129,-0.45763,0.250344,0.875399,0.376923,0.813446
56,466.32,1,22.4055,24.2339,13.4526,1.44283,0.0506161,-0.45277,0.247633,0.853233,0.36738,0.846004
57,474.048,1,22.3287,24.6282,13.5596,1.40537,0.0558268,-0.451149,0.244199,0.84678,0.37848,0.871204
58,468.822,1,22.3675,24.7019,12.95,1.49476,0.04933,-0.452378,0.238895,0.825339,0.398587,0.849145
59,470.702,1,22.2726,25.3615,12.6261,1.51933,0.044924,-0.451782,0.236583,0.90767,0.388494,0.964577
60,472.069,1,22.664,24.9135,13.6093,1.43902,0.0477665,-0.462024,0.243047,0.898052,0.388456,1.00362
61,463.824,1,22.4002,24.7077,14.2758,1.36706,0.0453782,-0.456404,0.247697,0.875313,0.410266,0.978212
62,462.293,1,21.9397,24.6769,13.8752,1.36711,0.0482654,-0.440918,0.248408,0.853149,0.420942,0.953443
63,462.901,1,22.0328,24.7103,13.4242,1.51853,0.041171,-0.436009,0.242118,0.831547,0.410284,0.940747
64,470.98,1,22.219,25.0537,12.0588,1.55337,0.0403681,-0.44555,0.247849,0.836952,0.423119,0.968453
65,466.423,1,22.3507,25.1273,11.93,1.50577,0.0395197,-0.454976,0.241573,0.81576,0.426813,1.0607
66,469.157,1,22.0048,25.8755,11.5283,1.48011,0.045173,-0.448229,0.235457,0.795104,0.416006,1.04294
67,468.977,1,22.0481,25.1208,12.2284,1.5573,0.0386999,-0.443402,0.237144,0.776252,0.426127,1.07732
68,469.252,1,22.4442,25.0855,13.4311,1.45908,0.0441189,-0.455949,0.239558,0.801695,0.437835,1.05004
69,465.539,1,22.5688,24.6632,12.5255,1.42597,0.0450756,-0.465292,0.234711,0.781395,0.447282,1.02346
70,472.567,1,22.4474,24.0679,12.7228,1.53248,0.0438187,-0.460378,0.233634,0.76161,0.45309,1.02491
71,481.047,1,22.469,24.2018,11.776,1.63988,0.0402403,-0.45996,0.244759,0.782341,0.457489,1.07692
72,482.989,1,22.7374,25.3305,11.5192,1.73061,0.0407918,-0.467675,0.238561,0.766196,0.445906,1.04965
73,469.92,1,22.6951,25.5801,11.6455,1.64408,0.0387522,-0.464026,0.240464,0.76558,0.434615,1.02928
74,461.924,1,22.563,24.4118,11.6206,1.59393,0.0368072,-0.467219,0.234376,0.746195,0.42361,1.00322
75,468.131,1,22.3535,23.9802,13.4234,1.57364,0.0434548,-0.465871,0.231532,0.727301,0.412884,0.977817
76,467.691,1,21.7735,23.586,13.3085,1.52285,0.0442367,-0.444971,0.235724,0.73747,0.40243,0.984878
77,468.444,1,22.0331,23.1907,13.2606,1.52283,0.0434773,-0.449399,0.242132,0.760909,0.411537,0.969672
78,478.31,1,22.6996,22.9946,13.0549,1.55607,0.0464404,-0.458714,0.246389,0.918738,0.401116,0.945119
79,466.415,1,22.5842,23.6183,13.3924,1.47827,0.0441183,-0.455794,0.247069,0.933243,0.39096,0.957066
80,466.915,1,21.9958,23.6273,14.1526,1.42015,0.0435626,-0.439264,0.240813,1.01051,0.425659,0.932832
81,455.561,1,22.2223,23.7112,14.7276,1.44088,0.0394221,-0.450508,0.240464,0.984919,0.414881,0.909212
82,454.813,1,22.5302,23.5255,14.4566,1.41307,0.040454,-0.463265,0.234972,0.95998,0.417711,0.88619
83,461.333,1,22.7464,23.5902,13.2109,1.45877,0.041012,-0.471656,0.234082,0.935673,0.421806,0.873205
84,461.567,1,22.1647,23.2384,12.9626,1.45872,0.0390552,-0.451034,0.240124,0.911981,0.430726,0.9007
85,455.143,1,22.1382,23.0171,13.142,1.45873,0.0391992,-0.45403,0.240236,0.888889,0.41982,0.898502
86,463.627,1,22.1731,23.2349,13.1386,1.49595,0.0421427,-0.449482,0.234153,0.866382,0.40919,0.931573
87,460.983,1,22.108,23.8304,12.9463,1.49597,0.0413244,-0.436513,0.253099,0.844445,0.398829,0.907985
88,463.687,1,22.5689,24.2785,13.1148,1.46647,0.0452077,-0.46388,0.249166,0.860126,0.388731,0.884995
89,455.393,1,22.3571,24.7134,12.266,1.46641,0.0433606,-0.451608,0.242857,0.838347,0.378888,0.907295
90,462.754,1,22.3978,24.5648,12.0588,1.46476,0.0476869,-0.452517,0.239421,0.81712,0.369294,0.884322
91,465.499,1,21.9721,24.6944,12.1407,1.42165,0.0503995,-0.434231,0.245373,0.79643,0.359943,1.00497
92,469.58,1,22.6371,24.8114,12.7491,1.4216,0.0496392,-0.459652,0.252593,0.836153,0.358338,1.02736
93,458.996,1,22.6155,24.3873,12.9061,1.42153,0.0469696,-0.460553,0.246197,0.814981,0.361138,1.00134
94,465.344,1,22.3146,24.3773,13.4265,1.47433,0.0472867,-0.454007,0.239963,0.808352,0.360564,0.97599
95,466.621,1,22.4734,24.7232,13.6139,1.52128,0.0438746,-0.450859,0.240833,0.855554,0.356766,0.951277
96,460.359,1,22.5997,24.5434,13.8748,1.49125,0.0443629,-0.459302,0.238255,0.833891,0.347733,0.927191
97,460.753,1,22.5297,24.3863,16.1127,1.50156,0.0402934,-0.468104,0.243806,0.874723,0.369151,0.903714
98,465.425,1,22.2022,25.0579,16.3044,1.46665,0.0452551,-0.450818,0.246515,0.882097,0.379495,0.880831
99,457.784,1,22.6801,24.8163,15.9756,1.49275,0.0394585,-0.463077,0.242079,0.859762,0.387616,0.858528
100,459.251,1,22.2608,24.3932,15.88,1.63219,0.0326898,-0.45264,0.23595,0.837992,0.386053,0.871447
