iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,615.84,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,572.043,1,18.4087,31.5802,12.4329,0.647174,0.184355,0.508302,0.869805,0.830614,0.855999
3,550.407,1,18.3434,31.8872,14.5466,0.807014,0.152236,0.502526,0.952061,0.716443,0.830293
4,526.214,1,18.0685,31.7621,15.5333,1.01801,0.117823,0.497993,0.993661,0.670519,0.777508
5,500.567,1,18.2422,34.1663,17.3527,1.0419,0.0970873,0.48454,0.939967,0.583655,0.852589
6,494.064,1,18.0554,33.9006,16.2574,1.04175,0.0896554,0.49063,0.970733,0.582542,0.869782
7,491.004,1,18.0532,33.9671,16.1054,1.09985,0.0836657,0.485992,1.14072,0.57884,0.807052
8,483.953,1,18.1632,33.8177,15.9956,1.10462,0.0755673,0.487874,1.27701,0.581162,0.874254
9,483.325,1,18.0351,34.226,15.8297,1.06501,0.0776482,0.493028,1.19688,0.553991,0.916389
10,474.323,1,17.9895,34.3535,16.7802,1.09536,0.071626,0.489431,1.20896,0.556641,0.799676
11,470.428,1,18.0788,35.5816,17.3799,1.12582,0.0677918,0.497718,1.15919,0.533661,0.844668
12,466.935,1,18.2079,34.927,17.3179,1.17862,0.065004,0.496682,1.017,0.555995,0.799726
13,464.45,1,18.1036,34.4699,17.4216,1.22332,0.0613702,0.490845,0.957313,0.533682,0.861043
14,457.836,1,18.0115,34.203,18.3385,1.18876,0.0578857,0.498256,0.973674,0.526708,0.884548
15,453.014,1,17.9206,34.3455,18.1602,1.26511,0.0514087,0.50508,0.959896,0.516495,0.873756
16,442.789,1,18.0827,33.7896,19.3228,1.18913,0.0500909,0.50409,0.923526,0.532027,0.813508
17,448.376,1,17.9562,33.44,19.59,1.26569,0.048797,0.501777,0.972438,0.521875,0.834244
18,448.227,1,17.945,33.7439,18.8077,1.21475,0.0507236,0.496535,1.05696,0.517893,0.819911
19,447.98,1,17.9561,33.3864,19.166,1.23397,0.0490592,0.499552,1.02351,0.515361,0.877833
20,440.861,1,18.2078,33.1112,20.014,1.37073,0.0355328,0.501094,1.06607,0.499717,1.05341
21,434.869,1,18.0093,33.489,20.4325,1.30768,0.037247,0.496274,1.03718,0.485713,0.953272
22,434.51,1,17.9002,32.8042,21.6127,1.36396,0.0349741,0.499498,0.971837,0.499483,0.880231
23,418.141,1,18.0156,32.6234,21.2186,1.28438,0.0296428,0.498003,1.04166,0.514314,0.818462
24,418.198,1,18.0145,32.1061,20.5532,1.26022,0.0303602,0.4907,1.10018,0.504263,0.849198
25,415.127,1,17.8779,32.2266,21.9395,1.26019,0.0294768,0.495754,0.977645,0.516999,0.88599
26,406.892,1,17.8244,31.8369,23.7873,1.30914,0.0201324,0.492146,1.06963,0.495214,0.921795
27,405.935,1,17.8496,31.7252,22.8066,1.36543,0.0160399,0.490849,1.06125,0.480571,0.916607
28,413.925,1,17.9143,31.2878,22.5615,1.44207,0.0151256,0.49377,1.12265,0.504833,0.849414
29,416.458,1,17.945,31.3015,22.8121,1.47025,0.0162815,0.494203,1.08767,0.508944,0.783061
30,413.743,1,18.0086,31.8082,22.3693,1.43735,0.0160842,0.490376,1.11234,0.504149,0.825805
31,413.797,1,17.9589,31.7419,22.3332,1.4545,0.0152202,0.499005,1.13007,0.5004,0.776931
32,411.326,1,17.9896,31.7427,21.1233,1.4306,0.0165522,0.491323,1.08351,0.490845,0.775516
33,408.945,1,17.9503,31.6818,21.3494,1.43452,0.014251,0.489031,1.0778,0.487734,0.791718
34,405.466,1,18.0398,31.3762,20.7877,1.48835,2.22045e-16,0.496212,1.06272,0.481039,0.814831
35,401.559,1,17.8965,31.6835,21.6264,1.46109,2.22045e-16,0.488924,1.01978,0.486945,0.824749
36,401.715,1,18.0602,31.8156,21.9908,1.46679,2.22045e-16,0.490459,1.04495,0.47359,0.805211
37,394.358,1,18.0338,31.4293,20.1052,1.40873,2.22045e-16,0.497562,1.03485,0.473138,0.793812
38,394.357,1,18.0529,31.7013,20.9275,1.39156,2.22045e-16,0.494895,1.11308,0.454242,0.866195
39,394.232,1,17.9871,31.4852,22.2683,1.39122,2.22045e-16,0.492854,1.1295,0.459972,0.843275
40,393.393,1,17.9423,31.1593,22.5383,1.38175,2.22045e-16,0.492071,1.10718,0.461895,0.874738
41,389.003,1,17.9583,31.017,21.7402,1.36243,2.22045e-16,0.498974,1.17017,0.435093,0.790661
42,391.951,1,18.1279,30.3944,21.6329,1.37457,1.56949e-07,0.494667,1.22643,0.441827,0.803751
43,389.288,1,18.003,30.8674,21.3515,1.36403,2.22045e-16,0.497788,1.13789,0.456674,0.778689
44,390.645,1,17.9292,30.6428,22.2116,1.38208,2.22045e-16,0.497095,1.10977,0.450591,0.773321
45,393.193,1,17.8933,30.7229,22.5347,1.38633,2.22045e-16,0.495646,1.12937,0.445814,0.8476
46,389.151,1,17.9509,30.5779,22.1769,1.3605,2.22045e-16,0.49144,1.11704,0.442404,0.842286
47,397.15,1,17.8856,30.5542,22.5627,1.42606,2.22045e-16,0.496243,1.1453,0.437174,0.805418
48,388.465,1,17.7884,30.9456,22.8353,1.37882,2.22045e-16,0.496435,1.0895,0.420397,0.769586
49,391.137,1,17.9257,30.7934,25.1539,1.37735,2.22045e-16,0.495063,1.16069,0.431015,0.817064
50,394.603,1,18.024,30.6853,24.0212,1.39439,2.22045e-16,0.496722,1.16993,0.442439,0.842032
51,394.095,1,17.9663,30.3138,23.2742,1.40798,2.22045e-16,0.495545,1.11983,0.453756,0.767141
52,396.045,1,17.9199,30.1716,24.7868,1.41954,2.22045e-16,0.496486,1.0749,0.474774,0.780845
53,386.87,1,17.9555,30.2368,24.6283,1.33717,2.22045e-16,0.492444,1.15843,0.474344,0.789709
54,385.477,1,17.9074,30.3745,24.4382,1.32909,2.22045e-16,0.492136,1.14592,0.484065,0.770776
55,392.023,1,17.8959,29.794,25.6047,1.38763,7.0908e-07,0.501314,1.07944,0.493176,0.743034
56,383.845,1,17.8917,30.3444,25.5868,1.33218,2.22045e-16,0.495035,1.09639,0.478168,0.731873
57,380.516,1,17.9184,30.383,24.1303,1.32108,2.22045e-16,0.496552,1.08831,0.462203,0.692297
58,380.239,1,17.8827,30.1722,23.7514,1.31508,2.22045e-16,0.4926,1.06963,0.476388,0.708263
59,371.919,1,17.9956,29.8971,22.4864,1.25566,2.22045e-16,0.494019,1.08688,0.454344,0.729143
60,374.919,1,17.8845,29.8932,23.0407,1.27721,2.22045e-16,0.490122,1.07678,0.445806,0.754243
61,381.092,1,17.8983,30.3488,23.531,1.30906,2.22045e-16,0.492476,1.16649,0.465228,0.72365
62,384.857,1,18.0115,30.7981,23.5257,1.32108,2.22045e-16,0.489642,1.17628,0.456588,0.81925
63,385.197,1,17.9574,30.597,22.4576,1.33381,2.22045e-16,0.489565,1.1792,0.430052,0.808769
64,389.917,1,17.8417,30.1402,21.8659,1.37217,2.22045e-16,0.48794,1.18075,0.448691,0.760474
65,393.953,1,17.9,29.2284,21.8565,1.3894,2.22045e-16,0.4953,1.19515,0.462251,0.789372
66,392.276,1,17.8487,29.3525,23.0315,1.38025,2.22045e-16,0.49401,1.17714,0.464367,0.776142
67,393.768,1,17.8701,29.091,22.6565,1.40876,2.22045e-16,0.488899,1.09804,0.456517,0.767398
68,390.369,1,17.7895,29.2938,21.8313,1.38171,2.22045e-16,0.493102,1.12684,0.454355,0.748388
69,397.305,1,17.7745,29.1476,21.9032,1.42524,0.0043584,0.487897,1.12975,0.455533,0.761234
70,400.218,1,17.9865,28.9411,23.3723,1.41824,0.00669233,0.495039,1.22144,0.441555,0.806426
71,391.702,1,17.8734,28.8985,23.3568,1.38607,2.22045e-16,0.494026,1.12484,0.432966,0.817121
72,386.443,1,17.9343,29.258,23.2489,1.34874,2.22045e-16,0.494952,1.1518,0.429645,0.786758
73,393.812,1,17.8837,29.1841,24.1096,1.40121,2.22045e-16,0.487105,1.1579,0.420768,0.835571
74,383.968,1,17.9665,29.2825,23.4805,1.34116,2.22045e-16,0.488617,1.12344,0.411739,0.794085
