parameter,value,se_sa,rse_sa
Cl_pop,13.5094039971531,0.916444792522668,6.78375443295498
V1_pop,24.0898900831239,3.26986108417131,13.5735824152307
Q_pop,25.5608738764509,15.7973528865018,61.8028670023515
V2_pop,12.8306404487179,4.05588391446082,31.6109233258586
omega_Cl,0.258717380714994,0.0483289368266086,18.6802048988925
omega_V1,0.260374835721761,0.112563655094574,43.2313878499614
omega_Q,0.986090300044709,0.383208337778456,38.8613839686976
omega_V2,0.889195869963926,0.258276236698818,29.0460454690704
a,1.5531837139531,0.258378464572665,16.6354090795254
b,0.0423485112775168,0.0151876910366499,35.8635772037475
