iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,631.291,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,582.755,1,19.1528,28.8567,18.1216,1.47896,0.154478,0.332046,0.940843,0.813488,0.931943
3,554.071,1,18.9058,27.7163,20.3243,1.52626,0.116457,0.335214,1.00809,0.779613,0.935737
4,525.322,1,18.7273,28.4421,19.0614,1.72663,0.0819152,0.313249,0.950727,0.78707,0.881752
5,505.516,1,18.769,28.2932,20.0283,1.73006,0.0619024,0.314507,1.02436,0.794907,0.949174
6,498.313,1,18.9423,29.4453,18.056,1.67762,0.0577792,0.311971,1.10571,0.763397,0.999665
7,483.829,1,18.6841,29.8351,19.4577,1.53707,0.0545593,0.317806,1.02081,0.761014,1.02392
8,474.096,1,18.8025,29.9194,18.713,1.56889,0.0451043,0.318434,1.09978,0.728701,1.06842
9,471.504,1,18.7655,30.116,18.8102,1.71196,0.0350475,0.320895,1.13243,0.725703,1.07363
10,463.171,1,18.6222,29.661,18.3444,1.73302,0.027507,0.324264,1.17653,0.763064,0.969694
11,462.239,1,18.5118,28.7976,19.9332,1.733,0.0259933,0.32736,1.05618,0.766451,1.08405
12,456.828,1,18.6932,28.2994,19.2146,1.73294,0.0234296,0.324837,1.0529,0.783807,1.01223
13,460.279,1,18.7039,27.712,19.8845,1.71895,0.0283546,0.323479,0.945476,0.789528,1.0098
14,444.304,1,18.6299,28.4826,20.1328,1.68673,0.0184055,0.31704,1.01986,0.740991,0.996274
15,439.443,1,18.4758,28.181,20.4835,1.65298,0.0158561,0.321238,1.05527,0.747224,1.00401
16,432.44,1,18.4806,27.7734,20.0864,1.58987,0.0162349,0.32015,1.02686,0.749659,0.970986
17,434.111,1,18.4821,27.7477,20.2646,1.65093,0.0149677,0.321055,0.893293,0.761305,0.94534
18,428.587,1,18.6079,28.0288,19.4519,1.67159,0.0106001,0.317884,0.806671,0.746867,0.909838
19,427.345,1,18.8348,28.1249,19.3495,1.68842,0.00936437,0.318344,0.742717,0.735789,0.907988
20,420.593,1,18.5227,28.6798,19.9729,1.64619,2.22045e-16,0.326597,0.756652,0.721421,0.952479
21,419.353,1,18.5421,28.6155,20.3798,1.65033,2.22045e-16,0.329495,0.733601,0.732357,0.879767
22,423.073,1,18.4584,28.7356,20.7066,1.64761,2.22045e-16,0.32648,0.831446,0.73278,0.959652
23,422.881,1,18.6538,28.8142,20.0404,1.63915,2.22045e-16,0.32991,0.870355,0.727328,0.949828
24,418.618,1,18.6129,28.8158,21.6479,1.6158,2.22045e-16,0.331386,0.834955,0.720616,0.911748
25,417.031,1,18.5877,29.232,22.5727,1.61548,2.22045e-16,0.326447,0.775647,0.712814,0.935447
26,411.62,1,18.6814,29.4347,20.666,1.58753,2.22045e-16,0.325962,0.797614,0.701111,0.826109
27,410.847,1,18.6827,29.631,20.0157,1.57474,2.22045e-16,0.328952,0.814987,0.698929,0.831219
28,405.314,1,18.7626,29.2237,19.7677,1.53586,2.22045e-16,0.328074,0.817928,0.690089,0.798892
29,403.711,1,18.7467,29.1681,19.0345,1.53595,2.22045e-16,0.32232,0.798253,0.695211,0.764113
30,402.023,1,18.7511,29.1682,18.7108,1.51788,2.22045e-16,0.323445,0.781827,0.698658,0.789486
31,404.906,1,18.7018,29.4147,18.1835,1.54351,2.22045e-16,0.317467,0.751646,0.697568,0.836601
32,407.475,1,18.7674,29.7004,19.5267,1.55532,2.22045e-16,0.313547,0.806602,0.678651,0.857658
33,407.188,1,18.7922,29.6672,19.53,1.5602,2.22045e-16,0.312007,0.787331,0.685619,0.836736
34,407.326,1,18.8057,29.2966,19.9187,1.54861,2.22045e-16,0.315981,0.75909,0.692579,0.913912
35,402.229,1,18.7367,29.2174,19.7629,1.51237,2.22045e-16,0.321938,0.663017,0.706205,0.967063
36,404.326,1,18.7653,29.5058,19.8617,1.51147,2.22045e-16,0.326002,0.731936,0.699923,0.974659
37,404.79,1,18.6967,29.6957,19.001,1.51739,2.22045e-16,0.321681,0.707467,0.699712,1.00774
38,404.65,1,18.6958,29.876,17.7355,1.53325,2.22045e-16,0.318918,0.693943,0.68672,0.957103
39,403.864,1,18.7544,29.9528,18.7803,1.52058,2.22045e-16,0.315856,0.672099,0.683828,1.03529
40,405.661,1,18.7547,29.1241,19.5881,1.52012,2.22045e-16,0.317877,0.749814,0.699654,0.98899
41,401.067,1,18.6937,29.5162,18.6287,1.48986,2.22045e-16,0.317303,0.728202,0.691393,0.979272
42,401.034,1,18.7865,29.021,18.8123,1.49528,2.22045e-16,0.319444,0.728551,0.68431,0.953728
43,401.409,1,18.6803,28.9211,18.8615,1.50216,2.22045e-16,0.318836,0.731413,0.691846,0.92047
44,401.939,1,18.518,28.8048,19.1382,1.4938,2.22045e-16,0.321047,0.758272,0.706631,0.931163
45,402.594,1,18.6303,28.8655,18.6776,1.49607,2.22045e-16,0.320986,0.818274,0.699044,0.889985
46,407.324,1,18.6572,28.7634,18.6824,1.53206,2.22045e-16,0.319755,0.794653,0.69793,0.94148
47,409.236,1,18.7061,28.5398,18.1165,1.55034,2.22045e-16,0.310759,0.790219,0.717588,0.938801
48,404.388,1,18.6273,28.705,20.0785,1.50639,2.22045e-16,0.318905,0.762035,0.734708,0.940496
49,401.934,1,18.6869,28.3794,20.3762,1.47605,2.22045e-16,0.314097,0.779158,0.722345,1.00606
50,403.388,1,18.6497,28.8041,20.5203,1.50404,2.22045e-16,0.323264,0.780067,0.715555,0.898299
51,404.657,1,18.6664,28.5373,20.5572,1.51728,2.22045e-16,0.324673,0.76374,0.732476,0.879418
52,403.794,1,18.6148,28.6138,20.919,1.51395,2.22045e-16,0.326946,0.70949,0.715629,0.939979
53,401.214,1,18.6181,28.665,21.4183,1.49563,2.22045e-16,0.31879,0.718791,0.731143,0.909673
54,405.587,1,18.5641,29.0583,20.9872,1.52569,2.22045e-16,0.320884,0.771378,0.722809,0.888823
55,407.515,1,18.4484,29.5045,21.4686,1.53215,2.22045e-16,0.324832,0.830373,0.722364,0.865395
56,404.465,1,18.5662,29.3928,22.2718,1.50411,2.22045e-16,0.321787,0.814261,0.71657,0.909437
57,402.059,1,18.5173,29.4276,20.2341,1.51769,2.22045e-16,0.31645,0.726276,0.713,0.852658
58,402.25,1,18.5535,29.4823,21.3954,1.5059,2.22045e-16,0.315859,0.764404,0.716317,0.876046
59,404.291,1,18.6756,29.6436,21.1059,1.51583,2.22045e-16,0.311599,0.832359,0.70832,0.860985
60,400.613,1,18.6519,29.6974,20.7548,1.4908,2.22045e-16,0.317629,0.839624,0.711516,0.80612
61,400.03,1,18.6789,29.5789,20.5565,1.47896,2.22045e-16,0.32145,0.85856,0.695837,0.829749
62,399.288,1,18.7834,29.784,21.0427,1.48133,2.22045e-16,0.321834,0.810081,0.690721,0.841909
63,395.354,1,18.6212,29.4736,20.426,1.45754,2.22045e-16,0.322859,0.806304,0.700796,0.789352
64,397.795,1,18.6237,29.198,20.267,1.48823,2.22045e-16,0.321093,0.835698,0.694434,0.723819
65,397.077,1,18.6191,29.3407,21.1571,1.48505,2.22045e-16,0.319156,0.807864,0.697268,0.737394
66,403.969,1,18.7041,29.0021,20.9725,1.53484,2.22045e-16,0.32211,0.872538,0.699193,0.708377
67,404.129,1,18.8089,28.7584,20.548,1.53687,2.22045e-16,0.31088,0.854221,0.701067,0.744238
68,395.395,1,18.5887,28.6454,19.5493,1.47108,2.22045e-16,0.318201,0.8696,0.690556,0.691726
69,399.093,1,18.4698,28.6556,20.0988,1.48417,2.22045e-16,0.32221,0.886426,0.705108,0.732823
70,406.41,1,18.6575,28.6452,22.6812,1.54257,2.22045e-16,0.324582,0.793565,0.723016,0.805489
71,405.301,1,18.5046,28.4237,21.5755,1.53942,2.22045e-16,0.318532,0.784608,0.720778,0.801033
72,399.691,1,18.6747,28.1517,22.4928,1.49336,2.22045e-16,0.32338,0.843911,0.730039,0.71884
73,397.807,1,18.5321,28.0773,23.1789,1.47432,2.22045e-16,0.319056,0.887794,0.749049,0.691145
74,398.957,1,18.6036,27.9359,23.488,1.49436,2.22045e-16,0.316584,0.891028,0.729175,0.670302
75,396.597,1,18.594,28.2263,21.9875,1.48625,2.22045e-16,0.315568,0.837766,0.730082,0.664726
76,398,1,18.6822,28.3196,22.9532,1.48293,2.22045e-16,0.317771,0.855826,0.717301,0.7191
77,403.301,1,18.7074,28.2254,24.1409,1.523,2.22045e-16,0.313376,0.903177,0.717061,0.709855
78,404.666,1,18.6943,28.195,22.7713,1.51952,2.22045e-16,0.323406,0.961101,0.722768,0.70038
79,395.614,1,18.6153,28.5404,21.1443,1.46789,2.22045e-16,0.316677,0.916311,0.713343,0.65956
80,397.351,1,18.6691,28.7268,23.1532,1.47206,2.22045e-16,0.312979,0.957714,0.707878,0.68418
81,396.367,1,18.7039,28.878,23.7772,1.43207,2.22045e-16,0.314829,1.05486,0.70617,0.754265
82,395.045,1,18.6969,28.9528,24.0454,1.43536,2.22045e-16,0.319154,0.988618,0.712199,0.722876
83,390.173,1,18.5673,28.5474,23.0032,1.40979,2.22045e-16,0.321799,0.944797,0.707121,0.693767
84,393.086,1,18.5741,28.5585,21.7972,1.40503,2.22045e-16,0.321496,1.04994,0.709028,0.746159
85,398.285,1,18.7532,28.2808,23.1099,1.43679,2.22045e-16,0.320367,1.07291,0.720911,0.765154
86,402.534,1,18.7818,28.1305,23.3473,1.48115,2.22045e-16,0.319579,1.04679,0.706663,0.754065
87,405.084,1,18.6709,28.3775,23.7946,1.50245,2.22045e-16,0.32286,1.03837,0.715701,0.744433
88,400.505,1,18.6814,28.8036,23.4354,1.48167,2.22045e-16,0.321293,1.02042,0.702725,0.696772
89,400.145,1,18.4673,28.3602,25.7593,1.47369,2.22045e-16,0.319886,1.01249,0.715507,0.713328
90,396.867,1,18.6226,28.2869,24.44,1.45934,2.22045e-16,0.320869,0.921211,0.711899,0.728948
91,400.724,1,18.6628,28.3385,24.0275,1.48439,2.22045e-16,0.322043,0.959992,0.71608,0.725491
92,396.455,1,18.6604,29.1057,24.4637,1.45738,2.22045e-16,0.327294,0.908559,0.685756,0.745457
93,394.121,1,18.6721,29.2245,22.9498,1.43668,2.22045e-16,0.325119,1.00941,0.676115,0.692588
94,394.217,1,18.4881,29.3189,24.1554,1.43783,2.22045e-16,0.323657,0.990174,0.660855,0.723079
95,398.808,1,18.6276,29.0445,23.4506,1.45756,2.22045e-16,0.317306,1.00729,0.664261,0.807625
96,398.88,1,18.6417,28.4553,24.417,1.4428,2.22045e-16,0.317554,1.07423,0.677606,0.812039
97,395.607,1,18.6663,29.1088,22.8389,1.43575,2.22045e-16,0.318859,0.961274,0.662922,0.821297
98,398.423,1,18.6418,29.0452,21.8933,1.44084,2.22045e-16,0.321002,0.97959,0.662964,0.893105
99,401.551,1,18.6744,29.3432,21.9133,1.46162,2.22045e-16,0.323822,1.02023,0.646991,0.898704
100,400.908,1,18.694,29.3305,21.8666,1.45886,2.22045e-16,0.319977,0.930134,0.647253,0.978805
101,406.578,1,18.5238,30.0166,22.3008,1.52373,2.22045e-16,0.315696,0.855149,0.636837,0.984378
102,400.663,1,18.6068,29.7838,21.8488,1.48766,2.22045e-16,0.314449,0.844524,0.639747,0.918994
103,403.277,1,18.4676,29.6144,21.3469,1.50926,2.22045e-16,0.314017,0.907788,0.643833,0.853825
104,405.441,1,18.643,29.328,21.5347,1.53681,2.22045e-16,0.31716,0.917473,0.652369,0.783559
105,399.375,1,18.5005,29.5198,23.0609,1.47472,2.22045e-16,0.323654,0.939911,0.651329,0.795154
106,404.717,1,18.4568,29.1535,23.1848,1.50523,2.22045e-16,0.313568,1.01435,0.663704,0.815219
