time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
1.11425,0.010989,0.217391,0.0875137,0.348576,All
2.03521,0.032967,0.280488,0.123288,0.443038,All
2.95618,0.0879121,0.329031,0.160494,0.503086,All
3.87715,0.131868,0.368034,0.185299,0.546512,All
4.79812,0.164835,0.398795,0.208387,0.574871,All
5.71908,0.186813,0.425144,0.230796,0.593915,All
6.64005,0.208791,0.447214,0.253343,0.610073,All
7.56102,0.21978,0.468745,0.273891,0.632378,All
8.48199,0.241758,0.486486,0.285653,0.656148,All
9.40295,0.285714,0.5,0.305882,0.677747,All
10.3239,0.285714,0.51786,0.317051,0.689833,All
11.2449,0.340659,0.532468,0.331301,0.711428,All
12.1659,0.362637,0.546667,0.346944,0.727885,All
13.0868,0.384615,0.562149,0.361111,0.734558,All
14.0078,0.395604,0.57634,0.377336,0.746751,All
14.9288,0.395604,0.592593,0.392405,0.757896,All
15.8497,0.406593,0.606203,0.414214,0.776934,All
16.7707,0.417582,0.617284,0.428605,0.7902,All
17.6917,0.428571,0.630137,0.435227,0.805763,All
18.6126,0.43956,0.645956,0.450665,0.816986,All
19.5336,0.43956,0.65868,0.461538,0.816986,All
20.4546,0.461538,0.668627,0.472222,0.828947,All
21.3755,0.483516,0.676073,0.479726,0.831077,All
22.2965,0.505495,0.689189,0.5,0.840732,All
23.2175,0.516484,0.7,0.506957,0.846606,All
24.1384,0.516484,0.706275,0.513553,0.855342,All
25.0594,0.538462,0.716216,0.534247,0.863917,All
25.9804,0.56044,0.727834,0.542262,0.86747,All
26.9013,0.582418,0.734177,0.549038,0.867945,All
27.8223,0.582418,0.74221,0.551503,0.875,All
28.7433,0.604396,0.75,0.571201,0.884168,All
29.6642,0.604396,0.760563,0.576404,0.888821,All
30.5852,0.604396,0.765833,0.585366,0.896479,All
31.5062,0.626374,0.7734,0.592876,0.901807,All
32.4271,0.637363,0.779854,0.604187,0.909076,All
33.3481,0.659341,0.790895,0.608696,0.911474,All
34.2691,0.659341,0.797544,0.625791,0.920526,All
35.19,0.67033,0.807229,0.635255,0.921538,All
36.111,0.692308,0.812132,0.647473,0.928474,All
37.032,0.692308,0.819361,0.658382,0.934211,All
37.9529,0.692308,0.82716,0.670809,0.935786,All
38.8739,0.692308,0.83553,0.677581,0.937104,All
39.7949,0.692308,0.841022,0.682949,0.945205,All
40.7158,0.714286,0.846154,0.698604,0.947368,All
41.6368,0.725275,0.852593,0.704308,0.948385,All
42.5578,0.725275,0.855168,0.711324,0.949359,All
43.4787,0.736264,0.860788,0.714286,0.95,All
44.3997,0.758242,0.864198,0.724038,0.952661,All
45.3207,0.78022,0.867068,0.729365,0.957738,All
46.2416,0.791209,0.874209,0.735891,0.959993,All
47.1626,0.802198,0.878214,0.741338,0.962263,All
48.0836,0.802198,0.883117,0.744811,0.9625,All
49.0045,0.802198,0.887324,0.746751,0.963189,All
49.9255,0.813187,0.88965,0.753336,0.963415,All
50.8465,0.813187,0.893333,0.755254,0.965317,All
51.7674,0.824176,0.898805,0.76125,0.969447,All
52.6884,0.824176,0.901235,0.768177,0.973855,All
53.6094,0.868132,0.904762,0.769231,0.975309,All
54.5303,0.879121,0.907895,0.777047,0.975459,All
55.4513,0.879121,0.913312,0.7849,0.977142,All
56.3723,0.89011,0.918206,0.790584,0.986394,All
57.2932,0.89011,0.922078,0.794261,0.986486,All
58.2142,0.901099,0.925926,0.798734,0.986842,All
59.1352,0.901099,0.927183,0.804006,0.987096,All
60.0561,0.912088,0.929495,0.813643,0.987342,All
60.9771,0.912088,0.933333,0.820284,0.987421,All
61.8981,0.912088,0.936709,0.825,0.987577,All
62.819,0.912088,0.9375,0.832251,0.987952,All
63.74,0.912088,0.939759,0.83642,0.987952,All
64.661,0.912088,0.942279,0.841463,0.988235,All
65.582,0.934066,0.947368,0.852755,0.988504,All
66.5029,0.934066,0.948718,0.857983,0.988636,All
67.4239,0.956044,0.950617,0.860759,0.994382,All
68.3449,0.956044,0.951807,0.866572,1,All
69.2658,0.956044,0.954284,0.875,1,All
70.1868,0.978022,0.959459,0.876712,1,All
71.1078,0.978022,0.961538,0.883117,1,All
72.0287,0.978022,0.9625,0.886058,1,All
72.9497,0.978022,0.963855,0.890905,1,All
73.8707,0.978022,0.968502,0.899367,1,All
74.7916,0.978022,0.97163,0.900617,1,All
75.7126,0.978022,0.972973,0.901322,1,All
76.6336,0.978022,0.974026,0.911946,1,All
77.5545,0.978022,0.975,0.91358,1,All
78.4755,0.978022,0.975459,0.918904,1,All
79.3965,0.978022,0.97619,0.924988,1,All
80.3174,0.978022,0.984962,0.928141,1,All
81.2384,0.978022,0.985815,0.933772,1,All
82.1594,0.989011,0.986486,0.938367,1,All
83.0803,0.989011,0.987013,0.93911,1,All
84.0013,0.989011,0.987342,0.946306,1,All
84.9223,0.989011,0.9875,0.950309,1,All
85.8432,0.989011,0.98773,0.958301,1,All
86.7642,0.989011,0.988095,0.9625,1,All
87.6852,0.989011,1,0.971831,1,All
88.6061,0.989011,1,0.973509,1,All
89.5271,0.989011,1,0.974359,1,All
90.4481,0.989011,1,0.985184,1,All
91.369,0.989011,1,0.986486,1,All
92.29,1,1,1,1,All
