parameter,value
Cl_pop,13.534017691716
V1_pop,25.1358441158287
beta_V1_SEXF_1,-0.160897578064017
beta_V1_logtCLCRMLMIN,-1.67481621063701
beta_V1_logtPROGDL,-0.75076659761509
Q_pop,23.4
beta_Q_LMP_1,0.900044696246294
beta_Q_logtAGEA,1.41616092878718
beta_Q_logtALBGDL,17.8376888538074
beta_Q_logtPROGDL,-17.4991007155412
V2_pop,3.12669417415931
beta_V2_SEXF_1,4.10100399147241
beta_V2_logtHCM,31.4764756350327
omega_Cl,0.260009369821166
omega_V1,0.133415964989847
omega_Q,3.08656042864764e-8
omega_V2,5.33128722567081e-8
a,1.44760433377066
b,0.0400792317596415
