parameter,value
Cl_pop,13.4879946868971
V1_pop,22.3882359111957
beta_V1_logtPROGDL,-1.29251983992445
Q_pop,23.4
beta_Q_logtIMCKGM2,4.15157637920833
V2_pop,9.10304404401486
beta_V2_SEXF_1,1.1523259416211
omega_Cl,0.25946539167167
omega_V1,0.280647091507275
omega_Q,0.712874939684751
omega_V2,0.475043387961144
a,1.53718953757176
b,0.0390471501805108
