iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,692.285,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,679.678,1,22.9658,27.6064,14.6434,0.95,0.285,-0.464964,0.974679,0.974679,0.974679,0.974679
3,668.58,1,24.971,29.1506,13.1169,0.9025,0.27075,-0.514561,0.95,0.95,0.95,0.95
4,664.875,1,24.7411,28.9595,11.2154,0.857375,0.257212,-0.52498,0.925945,1.04509,0.925945,0.925945
5,650.609,1,25.5602,32.1717,10.5512,0.814506,0.244352,-0.555515,0.9025,1.01863,0.9025,0.9025
6,637.02,1,24.3828,30.5576,10.1679,0.773781,0.232134,-0.513699,0.879648,1.02205,0.879648,0.879648
7,640.891,1,23.9583,31.1146,9.68001,0.735092,0.220528,-0.519005,0.857375,1.11194,0.857375,0.857375
8,640.432,1,22.9976,31.1179,11.0409,0.698337,0.209501,-0.46989,0.835666,1.27548,0.835666,0.85198
9,620.06,1,25.0537,31.0801,10.792,0.66342,0.199026,-0.542903,0.814506,1.26593,0.814506,0.833969
10,629.367,1,22.8666,27.3275,9.35564,0.630249,0.189075,-0.499081,0.793882,1.32571,0.793882,0.923953
11,623.381,1,22.9346,28.3213,9.86478,0.598737,0.179621,-0.500426,0.773781,1.41059,0.773781,0.916715
12,619.618,1,22.1947,27.1999,11.3749,0.5688,0.17064,-0.472332,0.754188,1.41879,0.754188,1.02983
13,601.772,1,23.2743,29.9289,9.75724,0.54036,0.162108,-0.502107,0.735092,1.38286,0.735092,1.07485
14,600.464,1,24.1635,29.1321,10.5576,0.513342,0.154003,-0.5258,0.716479,1.47302,0.716479,1.11825
15,592.052,1,24.4622,30.9747,11.0111,0.487675,0.146302,-0.539226,0.698337,1.43572,0.698337,1.08993
16,584.332,1,23.9922,30.0992,11.6438,0.463291,0.138987,-0.509578,0.680655,1.50937,0.680655,1.06233
17,574.265,1,24.1863,29.9467,12.2883,0.440127,0.132038,-0.523647,0.66342,1.47115,0.66342,1.11642
18,567.3,1,24.0198,30.2692,12.171,0.41812,0.125436,-0.516374,0.646622,1.4339,0.646622,1.15607
