iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,533.788,1,30.9422,23.8174,13.3024,1.5,-0.415546,1.5,1.5,1.5,1.5
2,531.458,1,20.1182,17.8725,16.2781,1.73317,-0.401113,1.46202,1.46202,1.46202,1.46202
3,540.021,1,20.4856,18.3604,15.343,1.81683,-0.414069,1.425,1.425,1.425,1.425
4,557.832,1,20.8447,18.4167,16.037,1.99234,-0.433563,1.38892,1.38892,1.38892,1.38892
5,552.385,1,19.7172,18.2499,16.5308,1.95938,-0.384178,1.35375,1.35375,1.35375,1.35375
6,559.721,1,20.17,18.4922,17.0525,2.02217,-0.404361,1.31947,1.43208,1.31947,1.31947
7,558.285,1,20.2333,18.5808,16.0413,2.03125,-0.404746,1.28606,1.39582,1.28606,1.28676
8,548.567,1,19.6929,18.0638,15.0656,1.97982,-0.379141,1.2535,1.36047,1.2535,1.28326
9,540.514,1,19.7286,18.6561,14.7595,1.93883,-0.379922,1.22176,1.32603,1.22176,1.25076
10,538.449,1,20.1735,17.9928,13.8237,1.92358,-0.397403,1.19082,1.29245,1.19082,1.21909
11,538.976,1,20.0152,18.0147,13.3214,1.96325,-0.398353,1.16067,1.25973,1.16067,1.18823
12,526.69,1,19.8623,18.0193,14.9216,1.91354,-0.386222,1.13128,1.22783,1.13128,1.15814
13,533.877,1,20.001,17.8489,16.1715,1.96204,-0.394721,1.10264,1.19674,1.10264,1.12882
14,522.979,1,19.775,18.2173,15.3402,1.91236,-0.381803,1.07472,1.16644,1.07472,1.10023
15,522.076,1,19.6796,18.6508,13.6403,1.92522,-0.386548,1.04751,1.1369,1.04751,1.07237
16,519.795,1,19.1597,18.5525,13.7645,1.93179,-0.363036,1.02098,1.10812,1.02098,1.04522
17,516.855,1,19.7631,18.4979,15.6275,1.91001,-0.38807,0.995131,1.08006,0.995131,1.01876
18,516.592,1,19.9396,18.6693,14.1049,1.92876,-0.394502,0.969933,1.05271,0.969933,0.99296
19,516.762,1,19.2697,19.0831,13.8369,1.97156,-0.357946,0.945374,1.02605,0.945374,0.967818
20,517.337,1,19.7206,18.5592,13.2365,1.9639,-0.379711,0.921437,1.00007,0.921437,0.943312
21,513.495,1,20.0781,18.1184,14.6157,1.91417,-0.40429,0.898105,1.01358,0.898105,0.919427
22,516.393,1,19.8035,18.4514,14.704,1.96465,-0.395443,0.875365,1.10491,0.875365,0.896147
23,514.355,1,19.6651,18.4143,15.541,1.9523,-0.386116,0.8532,1.07694,0.8532,0.873456
24,511.756,1,20.1646,18.8372,15.9409,1.9305,-0.413574,0.831597,1.05504,0.831597,0.857265
25,506.63,1,19.7595,18.4277,16.1979,1.9089,-0.394315,0.81054,1.02833,0.81054,0.850892
26,495.107,1,19.3553,18.0602,15.98,1.86056,-0.371525,0.790017,1.00229,0.790017,0.829346
27,494.261,1,19.3273,17.4851,14.7506,1.82933,-0.373119,0.770013,1.00897,0.776414,0.808347
28,484.657,1,19.5708,18.0542,13.9955,1.78301,-0.377655,0.750516,1.01146,0.759871,0.787879
29,495.337,1,20.1907,18.4519,13.997,1.83157,-0.412057,0.731512,1.03558,0.750762,0.793093
30,501.832,1,20.5958,18.8561,14.8019,1.95772,-0.424427,0.71299,1.00936,0.731752,0.773011
31,497.793,1,20.2755,18.9673,15.5451,1.9328,-0.406712,0.694937,0.986735,0.713224,0.753438
32,498.799,1,20.0444,18.9078,15.8166,1.93514,-0.39828,0.677341,1.06427,0.720998,0.734361
33,489.095,1,20.0753,19.0674,15.8044,1.88614,-0.408582,0.66019,1.07063,0.716679,0.724241
34,492.22,1,19.1258,18.5544,16.407,1.85861,-0.371645,0.643474,1.11007,0.729384,0.706509
35,499.273,1,19.1847,18.3157,15.0416,1.91526,-0.372876,0.627181,1.1429,0.742281,0.728262
36,500.509,1,19.0583,18.7623,15.0534,1.98646,-0.364719,0.6113,1.11396,0.723486,0.709822
37,499.04,1,20.2777,18.7461,15.7904,1.93616,-0.424578,0.595821,1.21686,0.743174,0.718897
38,490.521,1,20.7074,18.7474,15.0077,1.88713,-0.437814,0.580735,1.24232,0.724357,0.732157
39,499.324,1,20.1636,17.9964,16.1498,1.88021,-0.403368,0.56603,1.40503,0.732207,0.726371
40,497.78,1,19.7403,18.4242,16.538,1.84937,-0.387084,0.551698,1.39321,0.750647,0.762817
41,492.882,1,19.2571,18.4789,16.622,1.8381,-0.364082,0.537729,1.35793,0.763782,0.743502
42,494.532,1,20.0559,18.5033,15.8002,1.88093,-0.398445,0.524113,1.32355,0.747849,0.735022
43,486.903,1,20.0709,19.2679,16.5333,1.84553,-0.397912,0.510842,1.29003,0.728913,0.765398
44,487.257,1,20.1093,19.5345,16.5716,1.83393,-0.398067,0.497908,1.28227,0.710457,0.788461
45,484.033,1,19.6002,19.7849,15.7344,1.86423,-0.381917,0.4853,1.2498,0.692467,0.768497
46,493.199,1,19.32,20.2339,15.9515,1.92666,-0.37457,0.473012,1.21816,0.674934,0.800116
47,487.871,1,19.9674,19.7919,16.9964,1.90976,-0.400993,0.461035,1.18731,0.657844,0.779857
48,489.537,1,20.3766,20.3599,15.8305,1.93964,-0.413185,0.449362,1.16562,0.641187,0.76011
49,479.469,1,20.027,20.4428,15.5833,1.89053,-0.402518,0.437984,1.13784,0.635008,0.740864
50,470.945,1,19.6386,20.2535,15.4915,1.84266,-0.387201,0.426894,1.10903,0.618929,0.722105
51,481.002,1,20.5064,20.0339,15.682,1.87266,-0.415473,0.416084,1.14059,0.616256,0.764307
52,483.475,1,20.0256,20.1185,15.2128,1.8924,-0.39582,0.405549,1.22929,0.600652,0.749333
53,482.504,1,19.8648,20.1888,15.1601,1.88808,-0.383676,0.39528,1.30814,0.588318,0.73036
54,481.606,1,20.0198,20.6243,14.9633,1.87336,-0.395999,0.385271,1.27502,0.59867,0.777694
55,465.093,1,19.9201,20.3663,15.5183,1.82593,-0.385909,0.375516,1.24273,0.583512,0.758002
56,471.875,1,20.2692,20.8395,15.5306,1.84476,-0.395358,0.366008,1.21127,0.594094,0.738809
57,463.906,1,19.9271,21.1585,14.8593,1.79805,-0.386667,0.35674,1.1806,0.579052,0.720102
58,465.891,1,20.2902,21.1636,15.5854,1.83703,-0.404879,0.347707,1.1507,0.573023,0.701869
59,470.014,1,20.4776,21.6265,15.8912,1.87942,-0.419261,0.338903,1.12157,0.578787,0.684097
60,469.28,1,20.7526,21.422,16.4353,1.88163,-0.42916,0.330322,1.15225,0.564253,0.666775
61,466.249,1,20.6925,20.9564,15.7552,1.85978,-0.430477,0.321958,1.12308,0.592747,0.649892
62,465.277,1,19.7799,21.1434,14.5548,1.81938,-0.389797,0.313806,1.09464,0.577738,0.695334
63,454.479,1,20.4576,20.9578,15.6438,1.77331,-0.413077,0.30586,1.06692,0.571296,0.677727
64,460.195,1,20.4123,21.3718,14.0075,1.81687,-0.411563,0.298116,1.05585,0.55683,0.664287
65,462.127,1,20.0124,21.5475,14.5013,1.84003,-0.392698,0.290567,1.13456,0.542731,0.647467
66,461.295,1,20.4057,21.9831,15.0741,1.85173,-0.400943,0.28321,1.10583,0.528989,0.680581
67,468.479,1,19.87,22.2816,15.5011,1.89132,-0.391132,0.276039,1.13616,0.515955,0.700086
68,468.908,1,20.8529,22.0416,15.2551,1.94373,-0.429667,0.269049,1.10739,0.50289,0.682359
69,466.354,1,20.8091,22.1647,14.4984,1.907,-0.418218,0.262237,1.09984,0.494034,0.676041
70,458.587,1,20.611,22.7616,15.4198,1.85871,-0.413775,0.255597,1.07199,0.481525,0.728896
71,458.883,1,21.0127,22.9705,15.4228,1.85149,-0.43069,0.249125,1.11319,0.469333,0.71044
72,449.43,1,21.1434,23.1105,16.1379,1.80461,-0.432156,0.242817,1.085,0.471575,0.692452
73,447.825,1,20.4744,23.4092,15.2629,1.78083,-0.41139,0.236669,1.05753,0.459635,0.682805
74,448.435,1,20.4776,23.2481,14.0994,1.76811,-0.407195,0.230676,1.05071,0.447996,0.736027
75,443.044,1,20.6044,23.9399,14.4797,1.78449,-0.421971,0.224835,1.0241,0.436653,0.724517
76,454.366,1,21.0513,23.2814,14.0832,1.87085,-0.431386,0.223891,0.998173,0.425597,0.756439
77,452.865,1,20.8999,23.6045,13.0109,1.8558,-0.423744,0.234195,0.972898,0.41482,0.817471
78,446.71,1,20.3501,23.6454,13.848,1.80881,-0.405194,0.228265,0.948264,0.404317,0.824266
79,447.826,1,20.7006,23.9769,12.5344,1.7912,-0.415953,0.222485,0.948628,0.394079,0.84269
80,448.283,1,19.9281,23.6953,12.3447,1.80795,-0.389114,0.220471,0.924608,0.384101,0.843642
81,452.874,1,20.4366,23.8885,13.2734,1.79337,-0.41001,0.223922,1.0506,0.379759,0.880822
82,452.871,1,20.4586,23.6633,12.1395,1.84609,-0.404277,0.226888,1.024,0.380034,0.858519
83,449.755,1,20.7522,23.9628,12.6555,1.83568,-0.407889,0.227062,0.998072,0.370411,0.836781
84,453.053,1,20.4653,23.947,13.1334,1.89034,-0.410688,0.227297,0.9728,0.362969,0.815593
85,448.766,1,20.5145,23.9575,13.7257,1.84248,-0.406481,0.235165,0.948168,0.353778,0.837144
86,446.262,1,20.7935,23.2847,14.0416,1.80394,-0.422422,0.232647,1.02872,0.34482,0.815948
87,442.958,1,19.997,23.0074,12.8392,1.80532,-0.385842,0.229117,1.00267,0.336089,0.795287
88,442.057,1,20.1023,22.6773,13.4867,1.79342,-0.389382,0.226127,0.98814,0.336859,0.77515
89,445.835,1,19.9875,22.5364,13.9637,1.82191,-0.388288,0.228146,0.972514,0.346442,0.755523
90,443.852,1,20.8312,22.3869,15.0346,1.80676,-0.425186,0.228826,0.979554,0.345356,0.736393
91,443.228,1,20.3062,23.1213,14.1719,1.84008,-0.413238,0.223032,0.954751,0.350737,0.717747
92,447.984,1,20.6614,23.4803,14.0181,1.91167,-0.427772,0.220819,0.930576,0.342623,0.699573
93,447.033,1,19.9783,23.7189,13.891,1.88224,-0.392338,0.219012,0.941526,0.333948,0.731372
94,442.851,1,20.1654,23.7594,14.2854,1.83458,-0.394698,0.229208,0.917686,0.325492,0.729318
95,440.81,1,20.2386,23.4583,14.4746,1.81602,-0.3962,0.227982,0.982835,0.323357,0.710851
96,444.87,1,19.9496,23.0519,14.3146,1.82637,-0.392189,0.22221,0.995115,0.354939,0.692852
97,442.504,1,20.3845,23.4497,14.1579,1.83536,-0.401542,0.216583,1.01512,0.370381,0.675308
98,435.154,1,20.7954,23.5132,14.9831,1.78889,-0.419003,0.223524,0.989415,0.36917,0.658209
99,439.988,1,20.718,23.5532,13.301,1.793,-0.420947,0.22653,0.964363,0.36604,0.649811
100,432.238,1,20.4842,23.7502,14.3038,1.7476,-0.409174,0.229936,1.02432,0.356772,0.633357
101,431.784,1,20.9839,23.7698,13.2679,1.72461,-0.43214,0.224114,0.998382,0.356682,0.629468
102,431.973,1,20.8756,23.4638,13.3825,1.72823,-0.416404,0.224578,0.948066,0.348651,0.660119
103,433.74,1,20.3802,23.4973,14.5821,1.70673,-0.400171,0.224487,0.97426,0.359014,0.710548
104,435.029,1,20.2891,23.3896,13.5964,1.75592,-0.39982,0.224152,0.919534,0.352118,0.686207
105,436.919,1,20.8244,23.1119,13.3447,1.74126,-0.42056,0.232323,0.905449,0.358263,0.732329
