iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,672.006,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,662.49,1,15.5501,24.169,12.8432,0.95,0.285,-0.0940055,0.974679,0.974679,0.974679,0.974679
3,647.177,1,15.0508,22.2866,14.4277,0.9025,0.27075,-0.0364054,0.95,0.95,0.95,0.95
4,640.17,1,14.1536,21.509,15.0457,0.857375,0.257212,0.00536018,0.925945,0.925945,0.925945,0.925945
5,632.822,1,14.2126,22.8706,13.9875,0.814506,0.244352,0.00812011,0.9025,0.965275,0.9025,0.9025
6,617.729,1,13.7816,22.834,14.6244,0.773781,0.232134,0.0355017,0.879648,0.940834,0.879648,0.879648
7,608.362,1,14.2575,21.4778,16.6625,0.735092,0.220528,-0.0184656,0.857375,0.943387,0.857375,0.857375
8,601.553,1,15.2179,22.6503,17.1079,0.698337,0.209501,-0.0511965,0.835666,0.92831,0.835666,0.835666
9,598.161,1,15.2947,21.3694,16.5235,0.66342,0.199026,-0.0701244,0.814506,0.904805,0.814506,0.814506
10,601.59,1,14.7378,20.8004,13.5279,0.630249,0.189075,-0.0555164,0.793882,0.881895,0.793882,0.797908
11,603.145,1,16.746,22.2254,15.6966,0.598737,0.179621,-0.178209,0.773781,0.928517,0.773781,0.777704
12,593.163,1,15.6764,21.7891,15.442,0.5688,0.17064,-0.109336,0.754188,0.956215,0.754188,0.758012
13,573.299,1,14.2364,20.9633,13.7584,0.54036,0.162108,-0.0121072,0.735092,0.932003,0.735092,0.738819
14,565.011,1,14.2652,21.3427,14.844,0.513342,0.154003,-0.0128427,0.716479,0.908405,0.716479,0.720112
15,556.726,1,14.5026,21.8938,15.1395,0.487675,0.146302,-0.0268685,0.698337,0.885403,0.698337,0.701878
16,554.084,1,15.4429,22.105,15.6789,0.463291,0.138987,-0.0977267,0.680655,0.862984,0.680655,0.684106
17,549.494,1,16.922,23.3037,15.9108,0.440127,0.132038,-0.179461,0.66342,0.871447,0.66342,0.685853
18,546.942,1,16.6132,23.1876,14.1173,0.41812,0.125436,-0.161619,0.646622,0.849381,0.646622,0.786354
19,551.881,1,16.5268,23.3242,14.7854,0.397214,0.119164,-0.156152,0.630249,0.917089,0.630249,0.774871
20,526.845,1,16.6245,23.0864,15.4268,0.985451,0.1071,-0.15363,0.614291,0.950432,0.614291,0.755251
21,525.006,1,16.3381,22.8674,14.7692,0.936178,0.101745,-0.133262,0.598737,0.975356,0.598737,0.736127
22,509.092,1,16.2716,22.7273,14.455,0.889369,0.096658,-0.146593,0.583577,0.984941,0.583577,0.793551
23,513.801,1,16.1167,22.6904,13.8867,0.844901,0.0918251,-0.14571,0.5688,0.960001,0.5688,0.773458
24,503.489,1,16.1959,23.7645,13.4316,0.802656,0.0872338,-0.133527,0.554398,0.999708,0.554398,0.762866
25,495.346,1,15.753,24.4272,13.5932,1.06475,0.0762077,-0.108975,0.54036,1.04348,0.54036,0.855612
26,508.172,1,16.252,24.0933,12.5152,1.19737,0.0715051,-0.140239,0.526678,1.23705,0.526678,1.01068
27,499.653,1,16.1481,24.2798,12.5403,1.2987,0.0643245,-0.138561,0.513342,1.20572,0.513342,0.985094
28,500.208,1,16.239,24.3779,12.3206,1.34243,0.0614887,-0.140722,0.500344,1.29634,0.500344,0.960151
29,495.59,1,15.9429,24.4216,13.5223,1.31778,0.0632133,-0.121328,0.487675,1.26352,0.487675,0.935839
30,484.184,1,16.9798,24.1439,13.4647,1.28386,0.0603464,-0.181611,0.475327,1.23153,0.475327,0.912143
31,482.006,1,16.8847,23.6489,14.3401,1.32373,0.0541541,-0.176351,0.463291,1.20034,0.463291,0.91123
32,478.028,1,16.4809,23.5624,13.0365,1.2839,0.0547123,-0.157055,0.45156,1.16995,0.45156,0.888157
33,480.049,1,15.897,23.6427,13.1576,1.33125,0.0547375,-0.115047,0.440127,1.23476,0.440127,0.865669
34,479.78,1,15.8627,24.5482,14.3055,1.3312,0.0528437,-0.118894,0.428982,1.27095,0.428982,0.913161
35,483.215,1,16.1538,24.181,13.7145,1.33124,0.0556162,-0.126355,0.41812,1.23877,0.41812,1.0211
36,489.387,1,16.5207,24.5507,11.13,1.33618,0.0624853,-0.147577,0.407533,1.2074,0.407533,0.995249
37,491.305,1,16.3662,24.2617,11.9511,1.41243,0.0567191,-0.138661,0.397214,1.32269,0.397214,0.971243
38,483.418,1,15.9774,24.4624,13.3555,1.29429,0.0565092,-0.123327,0.387157,1.34617,0.387157,1.05045
39,482.029,1,16.3376,24.648,13.747,1.31568,0.0554822,-0.146303,0.377354,1.37137,0.377354,1.02385
40,481.477,1,16.3947,24.5967,12.9785,1.31572,0.0577259,-0.144178,0.367799,1.41556,0.367799,0.99793
41,481.187,1,16.3612,25.1352,13.3947,1.31572,0.0574074,-0.143253,0.358486,1.37971,0.358486,0.996384
42,476.297,1,16.4917,24.4581,13.4538,1.41683,0.0515801,-0.151121,0.349409,1.34478,0.349409,0.971155
43,478.064,1,16.0298,24.175,13.9621,1.29375,0.0552142,-0.125569,0.340562,1.47221,0.340562,1.01457
44,478.362,1,15.631,24.3268,13.6254,1.39463,0.0521175,-0.100431,0.331938,1.45384,0.331938,0.988876
45,477.817,1,15.5993,24.5781,13.6284,1.28111,0.0594732,-0.0943554,0.323534,1.41703,0.323534,1.01876
46,474.679,1,16.9263,24.8629,12.9519,1.24408,0.0593002,-0.168437,0.315341,1.38115,0.315341,1.0412
47,470.493,1,16.1858,24.9987,13.4878,1.32176,0.0520095,-0.129816,0.307357,1.35742,0.307357,1.02773
48,472.001,1,16.7808,24.9964,14.3886,1.30709,0.0538026,-0.169504,0.299574,1.32305,0.299574,1.09281
49,472.103,1,16.4084,24.9895,14.3117,1.3071,0.0538518,-0.147255,0.291989,1.39595,0.291989,1.06514
50,466.128,1,16.4832,25.7523,12.9989,1.26243,0.0517047,-0.150873,0.284596,1.3606,0.284596,1.11017
51,462.188,1,16.4839,26.1903,14.2552,1.18717,0.0532038,-0.136517,0.27739,1.55382,0.27739,1.08206
52,462.88,1,15.7207,26.2513,13.3686,1.18723,0.0553749,-0.0891254,0.270366,1.51447,0.270366,1.09689
53,467.194,1,16.8642,26.3412,11.5446,1.18727,0.056661,-0.171755,0.26352,1.4969,0.26352,1.06912
54,463.09,1,16.3569,26.0115,13.4059,1.26923,0.0492408,-0.144857,0.256848,1.553,0.256848,1.10819
55,463.046,1,15.9965,26.0473,12.0095,1.21832,0.0534192,-0.123242,0.250344,1.51368,0.250344,1.14189
56,466.646,1,16.0285,26.0989,10.2537,1.31232,0.0526122,-0.126541,0.244005,1.47535,0.244005,1.12846
57,464.779,1,15.7732,26.2865,11.5647,1.31232,0.0529414,-0.113419,0.237827,1.43799,0.237827,1.17213
58,465.059,1,16.0098,26.4485,11.9054,1.31232,0.0530752,-0.110449,0.231805,1.40158,0.231805,1.18538
