iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,686.362,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,681.866,1,23.926,19.7138,12.5323,0.95,0.285,-0.564513,0.974679,1.04481,0.974679,0.974679
3,662.047,1,24.3683,19.372,12.6199,0.9025,0.27075,-0.586075,0.95,1.01835,0.95,0.95
4,655.096,1,22.9505,21.1692,10.9673,0.857375,0.257212,-0.526526,0.925945,0.992568,0.925945,0.925945
5,647.847,1,23.1807,19.3407,9.6025,0.814506,0.244352,-0.568491,0.9025,1.04117,0.9025,0.9025
6,648.651,1,23.952,19.2626,9.18438,0.773781,0.232134,-0.592107,0.879648,1.10152,0.879648,0.879648
7,637.395,1,23.6368,20.0358,9.38735,0.735092,0.220528,-0.591097,0.857375,1.14617,0.857375,0.857375
8,627.582,1,23.3811,20.0081,9.4247,0.698337,0.209501,-0.579096,0.835666,1.19669,0.835666,0.863684
9,620.271,1,22.0868,18.3831,8.63666,0.66342,0.199026,-0.538968,0.814506,1.16639,0.814506,0.869111
10,623.343,1,21.6858,17.8431,7.84266,0.630249,0.189075,-0.536797,0.793882,1.18756,0.793882,0.963048
11,616.402,1,20.9072,18.778,8.9621,0.598737,0.179621,-0.493957,0.773781,1.32562,0.773781,0.938663
12,612.616,1,22.1035,19.1374,9.49359,0.5688,0.17064,-0.538482,0.754188,1.34195,0.754188,0.983286
13,603.4,1,20.5277,19.6774,8.51567,0.54036,0.162108,-0.469613,0.735092,1.30797,0.735092,0.958388
14,592.138,1,23.4331,20.5311,8.8163,0.513342,0.154003,-0.584229,0.716479,1.42287,0.716479,0.934121
15,582.735,1,24.1984,20.6255,8.7974,0.487675,0.146302,-0.608112,0.698337,1.48584,0.698337,0.910469
16,584.45,1,21.9293,19.6754,9.91759,0.463291,0.138987,-0.533056,0.680655,1.474,0.680655,0.887415
17,589.326,1,22.621,19.9741,9.25553,0.440127,0.132038,-0.559247,0.66342,1.58016,0.66342,0.864946
18,584.584,1,22.7057,20.3783,8.96006,0.41812,0.125436,-0.563809,0.646622,1.56042,0.646622,0.900259
19,577.905,1,22.8452,20.3662,9.64639,0.877889,0.126092,-0.558823,0.630249,1.66131,0.630249,0.877464
20,571.904,1,23.0764,20.5837,8.7225,0.833994,0.119787,-0.557448,0.614291,1.70176,0.614291,0.867315
21,568.682,1,23.9982,20.4014,10.381,0.792294,0.113798,-0.589443,0.598737,1.74526,0.598737,0.974852
22,566.716,1,23.4616,21.1878,9.6847,0.75268,0.108108,-0.580673,0.583577,1.9848,0.583577,1.05763
23,573.906,1,22.7116,21.6563,8.61574,0.715046,0.102703,-0.551579,0.5688,2.28664,0.5688,1.17526
24,572.162,1,22.0582,22.0422,9.30989,0.679293,0.0975675,-0.519649,0.554398,2.31558,0.554398,1.1455
25,578.059,1,22.7382,22.5052,9.19912,0.645329,0.0926891,-0.548989,0.54036,2.50698,0.54036,1.26315
26,559.111,1,24.0309,22.6208,9.071,1.14874,0.0841956,-0.606016,0.526678,2.52408,0.526678,1.23117
27,556.833,1,24.7088,22.1194,9.82917,1.0913,0.0799859,-0.631979,0.513342,2.46017,0.513342,1.21533
28,545.258,1,25.0057,22.6663,9.53963,1.39169,0.0699663,-0.64,0.500344,2.47957,0.500344,1.18456
29,546.272,1,24.7758,22.0704,9.0982,1.47795,0.0666243,-0.642381,0.487675,2.41679,0.487675,1.15457
30,547.908,1,24.3436,21.992,8.51314,1.44803,0.0686233,-0.62197,0.475327,2.3556,0.475327,1.12533
31,539.887,1,25.7538,21.9582,8.4291,1.44801,0.0658861,-0.674328,0.463291,2.36704,0.463291,1.09684
32,540.712,1,23.6914,22.575,7.3954,1.58922,0.059509,-0.596682,0.45156,2.61502,0.45156,1.06907
