pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.86322,0.066684,-3.47166,0.00956015,-1.62296,0.0976489,All
-1.49665,0.133368,-3.23146,0,-1.24747,0.227847,All
-1.13008,0.200052,-2.99127,0.00478007,-0.871972,0.455695,All
-0.763504,0.433446,-2.75108,0.0191203,-0.496477,0.455695,All
-0.396933,0.433446,-2.51088,0.0239004,-0.120983,0.325496,All
-0.0303616,0.366762,-2.27069,0.0478007,0.254512,0.325496,All
0.33621,0.300078,-2.03049,0.0382406,0.630007,0.585894,All
0.702781,0.600156,-1.7903,0.0908214,1.0055,0.130199,All
1.06935,0.16671,-1.5501,0.0908214,1.381,0.195298,All
1.43592,0.300078,-1.30991,0.0956015,1.75649,0.130199,All
,,-1.06971,0.243784,,,All
,,-0.829518,0.253344,,,All
,,-0.589323,0.391966,,,All
,,-0.349129,0.372846,,,All
,,-0.108934,0.411086,,,All
,,0.131261,0.368066,,,All
,,0.371455,0.549708,,,All
,,0.61165,0.325045,,,All
,,0.851845,0.305925,,,All
,,1.09204,0.253344,,,All
,,1.33223,0.143402,,,All
,,1.57243,0.105162,,,All
,,1.81262,0.0430207,,,All
,,2.05282,0.0478007,,,All
,,2.29301,0.0286804,,,All
,,2.53321,0.0143402,,,All
,,2.7734,0.00478007,,,All
,,3.0136,0.0143402,,,All
,,3.25379,0,,,All
,,3.49399,0.00478007,,,All
